k,n,n_wave
10,843,793
10,844,716
10,845,992
10,846,959
10,847,873
10,848,992
10,849,873
10,850,1171
10,851,873
10,852,793
10,853,1171
10,854,716
10,855,992
10,856,793
10,857,692
10,858,1171
10,859,1171
10,860,793
10,861,1171
10,862,992
10,863,873
10,864,1171
10,865,959
10,866,992
10,867,1171
10,868,992
10,869,959
10,870,959
10,871,959
10,872,793
10,873,793
10,874,873
10,875,873
10,876,992
10,877,959
10,878,793
10,879,793
10,880,959
10,881,716
10,882,873
10,883,793
10,884,992
10,885,992
10,886,992
10,887,873
10,888,992
10,889,1171
10,890,873
10,891,959
10,892,992
10,893,1000
10,894,1000
10,895,992
10,896,1171
10,897,959
10,898,1000
10,899,992
10,900,1427
10,901,1171
10,902,959
10,903,959
10,904,1171
10,905,793
10,906,992
10,907,793
10,908,959
10,909,959
10,910,959
10,911,1427
10,912,1171
10,913,992
10,914,1171
10,915,1427
10,916,959
10,917,1171
10,918,992
10,919,959
10,920,959
10,921,959
10,922,992
10,923,959
10,924,959
10,925,992
10,926,992
10,927,1000
10,928,992
10,929,959
10,930,1171
10,931,873
10,932,1000
10,933,992
10,934,1171
10,935,992
10,936,793
10,937,1427
10,938,992
10,939,959
10,940,992
10,941,1000
10,942,992
10,943,1171
10,944,959
10,945,992
10,946,959
10,947,1000
10,948,1000
10,949,959
10,950,959
10,951,1171
10,952,1171
10,953,793
10,954,992
10,955,1000
10,956,1171
10,957,959
10,958,873
10,959,1171
10,960,992
10,961,873
10,962,1000
10,963,793
10,964,1171
10,965,1000
10,966,873
10,967,1171
10,968,1171
10,969,1171
10,970,1000
10,971,992
10,972,1171
10,973,959
10,974,1000
10,975,992
10,976,992
10,977,1000
10,978,1427
10,979,1000
10,980,1171
10,981,1171
10,982,1000
10,983,1171
10,984,873
10,985,1000
10,986,1171
10,987,959
10,988,1000
10,989,1427
10,990,1000
10,991,959
10,992,873
10,993,793
10,994,959
10,995,1171
10,996,1171
10,997,873
10,998,1171
10,999,1000
10,1000,1000
10,1001,1000
10,1002,992
10,1003,1000
10,1004,992
10,1005,1171
10,1006,1171
10,1007,1171
10,1008,873
10,1009,1427
10,1010,793
10,1011,1000
10,1012,1000
10,1013,793
10,1014,1000
10,1015,1000
10,1016,1000
10,1017,1000
10,1018,1427
10,1019,873
10,1020,873
10,1021,1171
10,1022,1000
10,1023,1171
10,1024,992
10,1025,1000
10,1026,1427
10,1027,1171
10,1028,1000
10,1029,1171
10,1030,992
10,1031,1171
10,1032,1000
10,1033,1092
10,1034,1000
10,1035,1000
10,1036,1092
10,1037,1092
10,1038,1000
10,1039,1171
10,1040,1092
10,1041,1427
10,1042,959
10,1043,1000
10,1044,1171
10,1045,1092
10,1046,1171
10,1047,1000
10,1048,1427
10,1049,1427
10,1050,873
10,1051,1000
10,1052,992
10,1053,992
10,1054,793
10,1055,1427
10,1056,992
10,1057,1171
10,1058,1427
10,1059,1171
10,1060,1092
10,1061,1171
10,1062,1092
10,1063,992
10,1064,1000
10,1065,992
10,1066,992
10,1067,1171
10,1068,1092
10,1069,1092
10,1070,1171
10,1071,1092
10,1072,1092
10,1073,1171
10,1074,1171
10,1075,1171
10,1076,1092
10,1077,992
10,1078,1092
10,1079,1000
10,1080,1000
10,1081,959
10,1082,1092
10,1083,992
10,1084,1427
10,1085,959
10,1086,1171
10,1087,959
10,1088,1427
10,1089,959
10,1090,1171
10,1091,1171
10,1092,1171
10,1093,1000
10,1094,1171
10,1095,1171
10,1096,1427
10,1097,1092
10,1098,1171
10,1099,1171
10,1100,1092
10,1101,1427
10,1102,1000
10,1103,1171
10,1104,1427
10,1105,1000
10,1106,1171
10,1107,1000
10,1108,1171
10,1109,992
10,1110,1000
10,1111,992
10,1112,1092
10,1113,1000
10,1114,1171
10,1115,1092
10,1116,1171
10,1117,1000
10,1118,1171
10,1119,793
10,1120,992
10,1121,1000
10,1122,1092
10,1123,992
10,1124,1000
10,1125,992
10,1126,1092
10,1127,1092
10,1128,1427
10,1129,1427
10,1130,1000
10,1131,1427
10,1132,1092
10,1133,1092
10,1134,1092
10,1135,1000
10,1136,1427
10,1137,1427
10,1138,1000
10,1139,1427
10,1140,1427
10,1141,1092
10,1142,1092
10,1143,1092
10,1144,1427
10,1145,1092
10,1146,1171
10,1147,1092
10,1148,1171
10,1149,1171
10,1150,1000
10,1151,1000
10,1152,1427
10,1153,1000
10,1154,1092
10,1155,1000
10,1156,1092
10,1157,1427
10,1158,992
10,1159,873
10,1160,992
10,1161,1092
10,1162,1427
10,1163,1171
10,1164,1000
10,1165,1171
10,1166,1000
10,1167,1504
10,1168,1427
10,1169,793
10,1170,1427
10,1171,1504
10,1172,992
10,1173,1000
10,1174,1504
10,1175,1427
10,1176,1504
10,1177,1504
10,1178,1427
10,1179,1171
10,1180,992
10,1181,1171
10,1182,1504
10,1183,992
10,1184,1427
10,1185,1000
10,1186,1171
10,1187,1000
10,1188,1504
10,1189,1171
10,1190,1171
10,1191,1092
10,1192,1504
10,1193,1171
10,1194,1092
10,1195,1092
10,1196,1427
10,1197,1171
10,1198,1501
10,1199,1501
10,1200,1501
10,1201,1092
10,1202,1092
10,1203,1427
10,1204,1427
10,1205,1501
10,1206,1427
10,1207,1171
10,1208,1427
10,1209,1504
10,1210,959
10,1211,1427
10,1212,1501
10,1213,1427
10,1214,1000
10,1215,1171
10,1216,1092
10,1217,1092
10,1218,1171
10,1219,1504
10,1220,1000
10,1221,1427
10,1222,1504
10,1223,1501
10,1224,1501
10,1225,1427
10,1226,1501
10,1227,1171
10,1228,1504
10,1229,1000
10,1230,1092
10,1231,1427
10,1232,1501
10,1233,1092
10,1234,1504
10,1235,1092
10,1236,1171
10,1237,873
10,1238,1171
10,1239,1171
10,1240,1427
10,1241,1000
10,1242,1501
10,1243,1504
10,1244,1092
10,1245,1501
10,1246,1427
10,1247,1171
10,1248,1504
10,1249,1501
10,1250,1427
10,1251,1501
10,1252,1171
10,1253,1000
10,1254,716
10,1255,1501
10,1256,873
10,1257,1501
10,1258,1501
10,1259,1504
10,1260,1427
10,1261,1171
10,1262,1171
10,1263,1501
10,1264,1092
10,1265,1092
10,1266,1504
10,1267,1171
10,1268,1501
10,1269,1000
10,1270,1092
10,1271,1501
10,1272,1000
10,1273,1504
10,1274,992
10,1275,1504
10,1276,1427
10,1277,1171
10,1278,1092
10,1279,1427
10,1280,1092
10,1281,1092
10,1282,1427
10,1283,1504
10,1284,1491
10,1285,1427
10,1286,1171
10,1287,1501
10,1288,1501
10,1289,1504
10,1290,1501
10,1291,1501
10,1292,1504
10,1293,1491
10,1294,1501
10,1295,1000
10,1296,1491
10,1297,1504
10,1298,1491
10,1299,1491
10,1300,1491
10,1301,1427
10,1302,1501
10,1303,1491
10,1304,1427
10,1305,1427
10,1306,1092
10,1307,1092
10,1308,1501
10,1309,1000
10,1310,1427
10,1311,1171
10,1312,1491
10,1313,1427
10,1314,1491
10,1315,1491
10,1316,1427
10,1317,1501
10,1318,1491
10,1319,1427
10,1320,1427
10,1321,1491
10,1322,1171
10,1323,1491
10,1324,1427
10,1325,1092
10,1326,1427
10,1327,1491
10,1328,1491
10,1329,1491
10,1330,1427
10,1331,1205
10,1332,1491
10,1333,1504
10,1334,1501
10,1335,1491
10,1336,1501
10,1337,1427
10,1338,1501
10,1339,1427
10,1340,1205
10,1341,1427
10,1342,1504
10,1343,1491
10,1344,1504
10,1345,1491
10,1346,1504
10,1347,1171
10,1348,1092
10,1349,1171
10,1350,1205
10,1351,1491
10,1352,1504
10,1353,1000
10,1354,1205
10,1355,1504
10,1356,1504
10,1357,1501
10,1358,1427
10,1359,1501
10,1360,1504
10,1361,1504
10,1362,1427
10,1363,1427
10,1364,1504
10,1365,1504
10,1366,1427
10,1367,1205
10,1368,1427
10,1369,1491
10,1370,1427
10,1371,1427
10,1372,1205
10,1373,1491
10,1374,1427
10,1375,1501
10,1376,1427
10,1377,1171
10,1378,1491
10,1379,1171
10,1380,1427
10,1381,1501
10,1382,1504
10,1383,1491
10,1384,1491
10,1385,1427
10,1386,1427
10,1387,1491
10,1388,1427
10,1389,1427
10,1390,1501
10,1391,1171
10,1392,1501
10,1393,1205
10,1394,1427
10,1395,1427
10,1396,1427
10,1397,1504
10,1398,1504
10,1399,1427
10,1400,1491
10,1401,1501
10,1402,1427
10,1403,1501
10,1404,1491
10,1405,1427
10,1406,1491
10,1407,1501
10,1408,1491
10,1409,1504
10,1410,1205
10,1411,1501
10,1412,1501
10,1413,1491
10,1414,1427
10,1415,1205
10,1416,1504
10,1417,1491
10,1418,1171
10,1419,1171
10,1420,1205
10,1421,1491
10,1422,1504
10,1423,1504
10,1424,1000
10,1425,1491
10,1426,1491
10,1427,1501
10,1428,1501
10,1429,1171
10,1430,1171
10,1431,1504
10,1432,1427
10,1433,1427
10,1434,1504
10,1435,1491
10,1436,1205
10,1437,1171
10,1438,1504
10,1439,1205
10,1440,1504
10,1441,1491
10,1442,1171
10,1443,1205
10,1444,1205
10,1445,1491
10,1446,1000
10,1447,1491
10,1448,1427
10,1449,1504
10,1450,1501
10,1451,1501
10,1452,1491
10,1453,1491
10,1454,1171
10,1455,1092
10,1456,1504
10,1457,1504
10,1458,1491
10,1459,1501
10,1460,1491
10,1461,1501
10,1462,1501
10,1463,1501
10,1464,1491
10,1465,1504
10,1466,1491
10,1467,1491
10,1468,1427
10,1469,1491
10,1470,1491
10,1471,1501
10,1472,1247
10,1473,1247
10,1474,1427
10,1475,1501
10,1476,1501
10,1477,1171
10,1478,1247
10,1479,1504
10,1480,1171
10,1481,1504
10,1482,1205
10,1483,1427
10,1484,1247
10,1485,1491
10,1486,1247
10,1487,1491
10,1488,1501
10,1489,1427
10,1490,1427
10,1491,1247
10,1492,1247
10,1493,1491
10,1494,1427
10,1495,1427
10,1496,1427
10,1497,1504
10,1498,1427
10,1499,1427
10,1500,1504
10,1501,1501
10,1502,1501
10,1503,1501
10,1504,1427
10,1505,1501
10,1506,1427
10,1507,1501
10,1508,1504
10,1509,1491
10,1510,1247
10,1511,1427
10,1512,1504
10,1513,1501
10,1514,1501
10,1515,1427
10,1516,1427
10,1517,1247
10,1518,1491
10,1519,1501
10,1520,1427
10,1521,1491
10,1522,1501
10,1523,1491
10,1524,1491
10,1525,1247
10,1526,1501
10,1527,1501
10,1528,1092
10,1529,1247
10,1530,1504
10,1531,1491
10,1532,1501
10,1533,1501
10,1534,1247
10,1535,1491
10,1536,1427
10,1537,1504
10,1538,1247
10,1539,1501
10,1540,1171
10,1541,1501
10,1542,1491
10,1543,1427
10,1544,1205
10,1545,1491
10,1546,1205
10,1547,1427
10,1548,1491
10,1549,1491
10,1550,1501
10,1551,1427
10,1552,1247
10,1553,1014
10,1554,1427
10,1555,1247
10,1556,1427
10,1557,1205
10,1558,1501
10,1559,1501
10,1560,1504
10,1561,1491
10,1562,1491
10,1563,1247
10,1564,1504
10,1565,1501
10,1566,1171
10,1567,1427
10,1568,1501
10,1569,1427
10,1570,1501
10,1571,1427
10,1572,1247
10,1573,1427
10,1574,1427
10,1575,1504
10,1576,1427
10,1577,1504
10,1578,1247
10,1579,1205
10,1580,1491
10,1581,1501
10,1582,1491
10,1583,1247
10,1584,1247
10,1585,1501
10,1586,1501
10,1587,1205
10,1588,1427
10,1589,1247
10,1590,1247
10,1591,1501
10,1592,1501
10,1593,1427
10,1594,1427
10,1595,1247
10,1596,1491
10,1597,1491
10,1598,1504
10,1599,1501
10,1600,1427
10,1601,1247
10,1602,1501
10,1603,1124
10,1604,1491
10,1605,1491
10,1606,1247
10,1607,1491
10,1608,1491
10,1609,1491
10,1610,1491
10,1611,1491
10,1612,1491
10,1613,1491
10,1614,1491
10,1615,1491
10,1616,1501
10,1617,1501
10,1618,1501
10,1619,1501
10,1620,1504
10,1621,1504
10,1622,1427
10,1623,1501
10,1624,1427
10,1625,1491
10,1626,1491
10,1627,1205
10,1628,1491
10,1629,1501
10,1630,1504
10,1631,1247
10,1632,1491
10,1633,1501
10,1634,1427
10,1635,1501
10,1636,1501
10,1637,1504
10,1638,1504
10,1639,1000
10,1640,1427
10,1641,1504
10,1642,1205
10,1643,1427
10,1644,1504
10,1645,1504
10,1646,1491
10,1647,1427
10,1648,1491
10,1649,1501
10,1650,1247
10,1651,1501
10,1652,1124
10,1653,1491
10,1654,1427
10,1655,1501
10,1656,1205
10,1657,1491
10,1658,1247
10,1659,1171
10,1660,1427
10,1661,1501
10,1662,1247
10,1663,1504
10,1664,1501
10,1665,1501
10,1666,1205
10,1667,1427
10,1668,1427
10,1669,1427
10,1670,1504
10,1671,1501
10,1672,1501
10,1673,1491
10,1674,1247
10,1675,1491
10,1676,1247
10,1677,1491
10,1678,1247
10,1679,1205
10,1680,1501
10,1681,1247
10,1682,1427
10,1683,1491
10,1684,1501
10,1685,1501
10,1686,1171
10,1687,1501
10,1688,1427
10,1689,1501
10,1690,1501
10,1691,1171
10,1692,1491
10,1693,1171
10,1694,1504
10,1695,1427
10,1696,1171
10,1697,1427
10,1698,1247
10,1699,1491
10,1700,1205
10,1701,1228
10,1702,1205
10,1703,1501
10,1704,1504
10,1705,1427
10,1706,1501
10,1707,1491
10,1708,1491
10,1709,1427
10,1710,1247
10,1711,1427
10,1712,1501
10,1713,1491
10,1714,1501
10,1715,1247
10,1716,1491
10,1717,1491
10,1718,1427
10,1719,1491
10,1720,1427
10,1721,1247
10,1722,1504
10,1723,1501
10,1724,1427
10,1725,1491
10,1726,1504
10,1727,1427
10,1728,1491
10,1729,1491
10,1730,1501
10,1731,1501
10,1732,1491
10,1733,1247
10,1734,1501
10,1735,1247
10,1736,1504
10,1737,1427
10,1738,1247
10,1739,1247
10,1740,1501
10,1741,1501
10,1742,1427
10,1743,1491
10,1744,1491
10,1745,1228
10,1746,1427
10,1747,1504
10,1748,1092
10,1749,1427
10,1750,1501
10,1751,1501
10,1752,1427
10,1753,1491
10,1754,1247
10,1755,1247
10,1756,1501
10,1757,1247
10,1758,1491
10,1759,1228
10,1760,1427
10,1761,1491
10,1762,1427
10,1763,1491
10,1764,1205
10,1765,1491
10,1766,1501
10,1767,1228
10,1768,1501
10,1769,1171
10,1770,1427
10,1771,1501
10,1772,1491
10,1773,1501
10,1774,1427
10,1775,1247
10,1776,1491
10,1777,1504
10,1778,1491
10,1779,1205
10,1780,1504
10,1781,1491
10,1782,1491
10,1783,1247
10,1784,1491
10,1785,1228
10,1786,1491
10,1787,1491
10,1788,1247
10,1789,1247
10,1790,1092
10,1791,1491
10,1792,1491
10,1793,1501
10,1794,1501
10,1795,1427
10,1796,1504
10,1797,1491
10,1798,1228
10,1799,1491
10,1800,1247
10,1801,1427
10,1802,1491
10,1803,1427
10,1804,1501
10,1805,1501
10,1806,1228
10,1807,1247
10,1808,1205
10,1809,1491
10,1810,1501
10,1811,1427
10,1812,1427
10,1813,1491
10,1814,1228
10,1815,1228
10,1816,1491
10,1817,1205
10,1818,1491
10,1819,1504
10,1820,1504
10,1821,1427
10,1822,1504
10,1823,1247
10,1824,1427
10,1825,1491
10,1826,1501
10,1827,1124
10,1828,1247
10,1829,1124
10,1830,1427
10,1831,1427
10,1832,1501
10,1833,1247
10,1834,1491
10,1835,1427
10,1836,1501
10,1837,1491
10,1838,1491
10,1839,1491
10,1840,1247
10,1841,1427
10,1842,1247
10,1843,1491
10,1844,1427
10,1845,1491
10,1846,1171
10,1847,1427
10,1848,1427
10,1849,1491
10,1850,1228
10,1851,1501
10,1852,1504
10,1853,1491
10,1854,1247
10,1855,1501
10,1856,1228
10,1857,1427
10,1858,1491
10,1859,1501
10,1860,1501
10,1861,1501
10,1862,1427
10,1863,1247
10,1864,1491
10,1865,1491
10,1866,1427
10,1867,1491
10,1868,1491
10,1869,1228
10,1870,1427
10,1871,1504
10,1872,1247
10,1873,1247
10,1874,1427
10,1875,1228
10,1876,1501
10,1877,1501
10,1878,1501
10,1879,1228
10,1880,1427
10,1881,1427
10,1882,1427
10,1883,1504
10,1884,1491
10,1885,1427
10,1886,1491
10,1887,1501
10,1888,1504
10,1889,1491
10,1890,1491
10,1891,1501
10,1892,1491
10,1893,1228
10,1894,1501
10,1895,1491
10,1896,1247
10,1897,1501
10,1898,1501
10,1899,1491
10,1900,1247
10,1901,1501
10,1902,1504
10,1903,1501
10,1904,1228
10,1905,1491
10,1906,1427
10,1907,1427
10,1908,1501
10,1909,1228
10,1910,1427
10,1911,1247
10,1912,1501
10,1913,1491
10,1914,1491
10,1915,1501
10,1916,1427
10,1917,1491
10,1918,1501
10,1919,1491
10,1920,1504
10,1921,1491
10,1922,1491
10,1923,1247
10,1924,1427
10,1925,1427
10,1926,1247
10,1927,1501
10,1928,1491
10,1929,1247
10,1930,1501
10,1931,1427
10,1932,1427
10,1933,1504
10,1934,1501
10,1935,1501
10,1936,1247
10,1937,1501
10,1938,1427
10,1939,1501
10,1940,1247
10,1941,1171
10,1942,1501
10,1943,1205
10,1944,1247
10,1945,1247
10,1946,1504
10,1947,1205
10,1948,1228
10,1949,1491
10,1950,1228
10,1951,1491
10,1952,1228
10,1953,1228
10,1954,1501
10,1955,1501
10,1956,1247
10,1957,1491
10,1958,1205
10,1959,1501
10,1960,1491
10,1961,1247
10,1962,1491
10,1963,1501
10,1964,1501
10,1965,1491
10,1966,1228
10,1967,1491
10,1968,1491
10,1969,1247
10,1970,1247
10,1971,1859
10,1972,1491
10,1973,1504
10,1974,1504
10,1975,1501
10,1976,1491
10,1977,1228
10,1978,1504
10,1979,1427
10,1980,1247
10,1981,1427
10,1982,1491
10,1983,1427
10,1984,1504
10,1985,1504
10,1986,1504
10,1987,1501
10,1988,1491
10,1989,1228
10,1990,1504
10,1991,1504
10,1992,1491
10,1993,1859
10,1994,1859
10,1995,1878
