k,n,n_wave
400,483,482
400,484,482
400,485,482
400,486,483
400,487,484
400,488,485
400,489,486
400,490,486
400,491,486
400,492,486
400,493,487
400,494,489
400,495,489
400,496,491
400,497,491
400,498,491
400,499,491
400,500,493
400,501,493
400,502,493
400,503,498
400,504,502
400,505,503
400,506,503
400,507,503
400,508,504
400,509,505
400,510,505
400,511,505
400,512,508
400,513,509
400,514,510
400,515,511
400,516,512
400,517,512
400,518,515
400,519,515
400,520,518
400,521,518
400,522,518
400,523,519
400,524,520
400,525,520
400,526,521
400,527,521
400,528,525
400,529,525
400,530,526
400,531,526
400,532,526
400,533,528
400,534,528
400,535,528
400,536,529
400,537,529
400,538,531
400,539,531
400,540,533
400,541,534
400,542,536
400,543,539
400,544,539
400,545,541
400,546,541
400,547,541
400,548,541
400,549,542
400,550,542
400,551,543
400,552,543
400,553,546
400,554,546
400,555,548
400,556,551
400,557,554
400,558,556
400,559,557
400,560,558
400,561,558
400,562,562
400,563,563
400,564,563
400,565,567
400,566,567
400,567,567
400,568,568
400,569,568
400,570,569
400,571,570
400,572,570
400,573,570
400,574,570
400,575,570
400,576,570
400,577,574
400,578,574
400,579,574
400,580,588
400,581,589
400,582,589
400,583,590
400,584,592
400,585,592
400,586,593
400,587,595
400,588,598
400,589,598
400,590,598
400,591,602
400,592,602
400,593,602
400,594,602
400,595,602
400,596,602
400,597,602
400,598,604
400,599,605
400,600,605
400,601,605
400,602,605
400,603,605
400,604,605
400,605,605
400,606,605
400,607,606
400,608,606
400,609,606
400,610,606
400,611,606
400,612,609
400,613,609
400,614,609
400,615,610
400,616,613
400,617,613
400,618,615
400,619,615
400,620,615
400,621,615
400,622,616
400,623,616
400,624,616
400,625,617
400,626,618
400,627,619
400,628,620
400,629,620
400,630,623
400,631,623
400,632,623
400,633,623
400,634,629
400,635,631
400,636,635
400,637,635
400,638,635
400,639,637
400,640,637
400,641,639
400,642,639
400,643,640
400,644,646
400,645,646
400,646,647
400,647,650
400,648,650
400,649,651
400,650,652
400,651,654
400,652,655
400,653,656
400,654,656
400,655,656
400,656,657
400,657,657
400,658,657
400,659,657
400,660,658
400,661,659
400,662,660
400,663,660
400,664,662
400,665,664
400,666,665
400,667,665
400,668,665
400,669,667
400,670,668
400,671,668
400,672,670
400,673,672
400,674,672
400,675,673
400,676,674
400,677,674
400,678,674
400,679,674
400,680,674
400,681,674
400,682,677
400,683,685
400,684,685
400,685,686
400,686,688
400,687,689
400,688,689
400,689,689
400,690,690
400,691,690
400,692,695
400,693,695
400,694,695
400,695,701
400,696,701
400,697,701
400,698,708
400,699,708
400,700,708
400,701,708
400,702,708
400,703,708
400,704,708
400,705,708
400,706,709
400,707,709
400,708,709
400,709,709
400,710,711
400,711,711
400,712,712
400,713,713
400,714,713
400,715,713
400,716,714
400,717,714
400,718,714
400,719,715
400,720,716
400,721,717
400,722,717
400,723,717
400,724,718
400,725,719
400,726,720
400,727,721
400,728,721
400,729,721
400,730,722
400,731,722
400,732,723
400,733,723
400,734,723
400,735,723
400,736,725
400,737,727
400,738,727
400,739,729
400,740,729
400,741,729
400,742,729
400,743,729
400,744,734
400,745,739
400,746,740
400,747,749
400,748,749
400,749,749
400,750,749
400,751,749
400,752,749
400,753,749
400,754,753
400,755,754
400,756,754
400,757,755
400,758,761
400,759,761
400,760,761
400,761,762
400,762,762
400,763,763
400,764,763
400,765,766
400,766,766
400,767,766
400,768,766
400,769,766
400,770,766
400,771,767
400,772,767
400,773,767
400,774,767
400,775,768
400,776,768
400,777,768
400,778,768
400,779,768
400,780,773
400,781,773
400,782,776
400,783,780
400,784,780
400,785,780
400,786,781
400,787,784
400,788,785
400,789,785
400,790,788
400,791,789
400,792,789
400,793,789
400,794,789
400,795,789
400,796,790
400,797,790
400,798,790
400,799,790
400,800,798
400,801,801
400,802,801
400,803,802
400,804,803
400,805,803
400,806,803
400,807,803
400,808,803
400,809,803
400,810,803
400,811,803
400,812,803
400,813,803
400,814,803
400,815,803
400,816,804
400,817,806
400,818,806
400,819,806
400,820,807
400,821,807
400,822,811
400,823,811
400,824,817
400,825,818
400,826,818
400,827,821
400,828,821
400,829,821
400,830,821
400,831,821
400,832,821
400,833,825
400,834,834
400,835,835
400,836,841
400,837,841
400,838,841
400,839,841
400,840,841
400,841,841
400,842,847
400,843,847
400,844,856
400,845,856
400,846,856
400,847,856
400,848,856
400,849,859
400,850,859
400,851,862
400,852,862
400,853,863
400,854,863
400,855,863
400,856,863
400,857,863
400,858,863
400,859,863
400,860,865
400,861,865
400,862,865
400,863,869
400,864,869
400,865,874
400,866,880
400,867,880
400,868,880
400,869,880
400,870,884
400,871,885
400,872,885
400,873,887
400,874,887
400,875,889
400,876,890
400,877,893
400,878,898
400,879,898
400,880,898
400,881,898
400,882,898
400,883,901
400,884,904
400,885,905
400,886,908
400,887,909
400,888,909
400,889,914
400,890,917
400,891,918
400,892,918
400,893,918
400,894,918
400,895,919
400,896,921
400,897,923
400,898,923
400,899,923
400,900,924
400,901,924
400,902,924
400,903,924
400,904,924
400,905,924
400,906,924
400,907,924
400,908,927
400,909,927
400,910,927
400,911,927
400,912,927
400,913,928
400,914,928
400,915,928
400,916,931
400,917,931
400,918,931
400,919,938
400,920,938
400,921,938
400,922,940
400,923,940
400,924,940
400,925,940
400,926,940
400,927,940
400,928,941
400,929,941
400,930,942
400,931,943
400,932,943
400,933,943
400,934,943
400,935,944
400,936,944
400,937,944
400,938,944
400,939,944
400,940,947
400,941,947
400,942,947
400,943,947
400,944,956
400,945,958
400,946,963
400,947,963
400,948,963
400,949,965
400,950,966
400,951,966
400,952,967
400,953,967
400,954,967
400,955,968
400,956,968
400,957,970
400,958,974
400,959,974
400,960,974
400,961,977
400,962,977
400,963,979
400,964,980
400,965,980
400,966,980
400,967,981
400,968,981
400,969,981
400,970,981
400,971,981
400,972,982
400,973,982
400,974,982
400,975,983
400,976,983
400,977,983
400,978,983
400,979,983
400,980,983
400,981,983
400,982,983
400,983,983
400,984,983
400,985,983
400,986,984
400,987,984
400,988,984
400,989,984
400,990,984
400,991,986
400,992,986
400,993,986
400,994,986
400,995,986
400,996,987
400,997,991
400,998,991
400,999,991
400,1000,991
400,1001,991
400,1002,991
400,1003,991
400,1004,991
400,1005,991
400,1006,992
400,1007,992
400,1008,992
400,1009,996
400,1010,999
400,1011,1001
400,1012,1001
400,1013,1001
400,1014,1001
400,1015,1001
400,1016,1002
400,1017,1004
400,1018,1007
400,1019,1007
400,1020,1010
400,1021,1010
400,1022,1016
400,1023,1016
400,1024,1016
400,1025,1019
400,1026,1019
400,1027,1020
400,1028,1020
400,1029,1022
400,1030,1022
400,1031,1022
400,1032,1022
400,1033,1022
400,1034,1022
400,1035,1022
400,1036,1022
400,1037,1022
400,1038,1022
400,1039,1022
400,1040,1025
400,1041,1025
400,1042,1025
400,1043,1025
400,1044,1025
400,1045,1027
400,1046,1027
400,1047,1028
400,1048,1029
400,1049,1029
400,1050,1041
400,1051,1041
400,1052,1045
400,1053,1045
400,1054,1045
400,1055,1045
400,1056,1058
400,1057,1059
400,1058,1059
400,1059,1059
400,1060,1066
400,1061,1068
400,1062,1068
400,1063,1068
400,1064,1068
400,1065,1073
400,1066,1073
400,1067,1074
400,1068,1075
400,1069,1075
400,1070,1075
400,1071,1075
400,1072,1075
400,1073,1075
400,1074,1077
400,1075,1077
400,1076,1079
400,1077,1079
400,1078,1079
400,1079,1084
400,1080,1088
400,1081,1088
400,1082,1093
400,1083,1093
400,1084,1093
400,1085,1093
400,1086,1095
400,1087,1095
400,1088,1095
400,1089,1095
400,1090,1103
400,1091,1103
400,1092,1103
400,1093,1103
400,1094,1103
400,1095,1106
400,1096,1106
400,1097,1110
400,1098,1110
400,1099,1110
400,1100,1110
400,1101,1115
400,1102,1115
400,1103,1115
400,1104,1115
400,1105,1117
400,1106,1117
400,1107,1117
400,1108,1117
400,1109,1117
400,1110,1117
400,1111,1131
400,1112,1131
400,1113,1137
400,1114,1137
400,1115,1137
400,1116,1137
400,1117,1137
400,1118,1138
400,1119,1138
400,1120,1138
400,1121,1138
400,1122,1140
400,1123,1149
400,1124,1149
400,1125,1149
400,1126,1149
400,1127,1149
400,1128,1149
400,1129,1150
400,1130,1150
400,1131,1151
400,1132,1151
400,1133,1152
400,1134,1152
400,1135,1152
400,1136,1152
400,1137,1154
400,1138,1154
400,1139,1154
400,1140,1158
400,1141,1158
400,1142,1158
400,1143,1158
400,1144,1160
400,1145,1164
400,1146,1164
400,1147,1164
400,1148,1164
400,1149,1164
400,1150,1167
400,1151,1167
400,1152,1167
400,1153,1169
400,1154,1171
400,1155,1171
400,1156,1171
400,1157,1171
400,1158,1171
400,1159,1172
400,1160,1173
400,1161,1173
400,1162,1191
400,1163,1191
400,1164,1191
400,1165,1191
400,1166,1191
400,1167,1192
400,1168,1192
400,1169,1193
400,1170,1195
400,1171,1195
400,1172,1195
400,1173,1196
400,1174,1201
400,1175,1206
400,1176,1208
400,1177,1208
400,1178,1208
400,1179,1208
400,1180,1208
400,1181,1208
400,1182,1214
400,1183,1214
400,1184,1216
400,1185,1216
400,1186,1216
400,1187,1217
400,1188,1219
400,1189,1219
400,1190,1219
400,1191,1219
400,1192,1219
400,1193,1220
400,1194,1220
400,1195,1220
400,1196,1221
400,1197,1221
400,1198,1221
400,1199,1221
400,1200,1223
400,1201,1223
400,1202,1223
400,1203,1238
400,1204,1243
400,1205,1243
400,1206,1243
400,1207,1243
400,1208,1246
400,1209,1246
400,1210,1246
400,1211,1246
400,1212,1247
400,1213,1247
400,1214,1264
400,1215,1264
400,1216,1264
400,1217,1271
400,1218,1271
400,1219,1273
400,1220,1275
400,1221,1275
400,1222,1276
400,1223,1282
400,1224,1285
400,1225,1285
400,1226,1288
400,1227,1290
400,1228,1290
400,1229,1290
400,1230,1291
400,1231,1299
400,1232,1299
400,1233,1299
400,1234,1299
400,1235,1299
400,1236,1299
400,1237,1299
400,1238,1299
400,1239,1299
400,1240,1299
400,1241,1299
400,1242,1302
400,1243,1304
400,1244,1304
400,1245,1304
400,1246,1304
400,1247,1304
400,1248,1304
400,1249,1307
400,1250,1308
400,1251,1308
400,1252,1308
400,1253,1308
400,1254,1308
400,1255,1308
400,1256,1308
400,1257,1308
400,1258,1308
400,1259,1315
400,1260,1315
400,1261,1315
400,1262,1315
400,1263,1315
400,1264,1315
400,1265,1315
400,1266,1320
400,1267,1320
400,1268,1320
400,1269,1323
400,1270,1323
400,1271,1323
400,1272,1323
400,1273,1323
400,1274,1323
400,1275,1323
400,1276,1323
400,1277,1323
400,1278,1323
400,1279,1323
400,1280,1323
400,1281,1323
400,1282,1323
400,1283,1332
400,1284,1337
400,1285,1338
400,1286,1338
400,1287,1338
400,1288,1341
400,1289,1354
400,1290,1361
400,1291,1361
400,1292,1361
400,1293,1361
400,1294,1361
400,1295,1361
400,1296,1361
400,1297,1361
400,1298,1375
400,1299,1375
400,1300,1375
400,1301,1375
400,1302,1377
400,1303,1377
400,1304,1377
400,1305,1377
400,1306,1377
400,1307,1377
400,1308,1377
400,1309,1377
400,1310,1379
400,1311,1379
400,1312,1379
400,1313,1379
400,1314,1379
400,1315,1379
400,1316,1379
400,1317,1379
400,1318,1379
400,1319,1379
400,1320,1384
400,1321,1386
400,1322,1386
400,1323,1386
400,1324,1391
400,1325,1391
400,1326,1397
400,1327,1397
400,1328,1397
400,1329,1397
400,1330,1405
400,1331,1405
400,1332,1405
400,1333,1405
400,1334,1405
400,1335,1405
400,1336,1405
400,1337,1422
400,1338,1422
400,1339,1425
400,1340,1425
400,1341,1425
400,1342,1434
400,1343,1434
400,1344,1434
400,1345,1434
400,1346,1434
400,1347,1434
400,1348,1437
400,1349,1437
400,1350,1437
400,1351,1437
400,1352,1444
400,1353,1444
400,1354,1444
400,1355,1444
400,1356,1444
400,1357,1444
400,1358,1444
400,1359,1444
400,1360,1444
400,1361,1444
400,1362,1444
400,1363,1444
400,1364,1444
400,1365,1444
400,1366,1444
400,1367,1444
400,1368,1444
400,1369,1444
400,1370,1447
400,1371,1447
400,1372,1447
400,1373,1447
400,1374,1447
400,1375,1447
400,1376,1447
400,1377,1447
400,1378,1447
400,1379,1447
400,1380,1447
400,1381,1447
400,1382,1447
400,1383,1447
400,1384,1447
400,1385,1447
400,1386,1447
400,1387,1450
400,1388,1450
400,1389,1458
400,1390,1459
400,1391,1460
400,1392,1460
400,1393,1460
400,1394,1460
400,1395,1460
400,1396,1464
400,1397,1467
400,1398,1468
400,1399,1468
400,1400,1468
400,1401,1468
400,1402,1468
400,1403,1471
400,1404,1471
400,1405,1471
400,1406,1472
400,1407,1472
400,1408,1472
400,1409,1472
400,1410,1472
400,1411,1472
400,1412,1472
400,1413,1481
400,1414,1481
400,1415,1481
400,1416,1481
400,1417,1485
400,1418,1485
400,1419,1491
400,1420,1496
400,1421,1496
400,1422,1496
400,1423,1502
400,1424,1502
400,1425,1502
400,1426,1502
400,1427,1502
400,1428,1502
400,1429,1503
400,1430,1503
400,1431,1505
400,1432,1505
400,1433,1505
400,1434,1505
400,1435,1505
400,1436,1506
400,1437,1506
400,1438,1506
400,1439,1506
400,1440,1506
400,1441,1506
400,1442,1506
400,1443,1506
400,1444,1506
400,1445,1506
400,1446,1506
400,1447,1506
400,1448,1506
400,1449,1506
400,1450,1508
400,1451,1508
400,1452,1508
400,1453,1508
400,1454,1508
400,1455,1513
400,1456,1520
400,1457,1520
400,1458,1523
400,1459,1523
400,1460,1523
400,1461,1526
400,1462,1526
400,1463,1526
400,1464,1526
400,1465,1526
400,1466,1526
400,1467,1526
400,1468,1533
400,1469,1533
400,1470,1533
400,1471,1533
400,1472,1533
400,1473,1533
400,1474,1533
400,1475,1533
400,1476,1533
400,1477,1533
400,1478,1533
400,1479,1533
400,1480,1533
400,1481,1533
400,1482,1533
400,1483,1533
400,1484,1533
400,1485,1533
400,1486,1533
400,1487,1533
400,1488,1533
400,1489,1533
400,1490,1533
400,1491,1533
400,1492,1534
400,1493,1534
400,1494,1548
400,1495,1548
400,1496,1548
400,1497,1553
400,1498,1553
400,1499,1553
400,1500,1553
400,1501,1553
400,1502,1553
400,1503,1553
400,1504,1555
400,1505,1555
400,1506,1568
400,1507,1568
400,1508,1568
400,1509,1568
400,1510,1568
400,1511,1568
400,1512,1568
400,1513,1584
400,1514,1595
400,1515,1595
400,1516,1595
400,1517,1595
400,1518,1595
400,1519,1595
400,1520,1595
400,1521,1595
400,1522,1598
400,1523,1598
400,1524,1598
400,1525,1598
400,1526,1598
400,1527,1598
400,1528,1598
400,1529,1603
400,1530,1603
400,1531,1603
400,1532,1603
400,1533,1610
400,1534,1622
400,1535,1622
400,1536,1622
400,1537,1622
400,1538,1622
400,1539,1622
400,1540,1628
400,1541,1628
400,1542,1633
400,1543,1633
400,1544,1633
400,1545,1633
400,1546,1633
400,1547,1633
400,1548,1642
400,1549,1648
400,1550,1648
400,1551,1648
400,1552,1648
400,1553,1649
400,1554,1650
400,1555,1650
400,1556,1650
400,1557,1650
400,1558,1650
400,1559,1652
400,1560,1653
400,1561,1659
400,1562,1659
400,1563,1659
400,1564,1659
400,1565,1659
400,1566,1659
400,1567,1659
400,1568,1661
400,1569,1661
400,1570,1661
400,1571,1661
400,1572,1661
400,1573,1661
400,1574,1661
400,1575,1669
400,1576,1669
400,1577,1669
400,1578,1669
400,1579,1669
400,1580,1669
400,1581,1669
400,1582,1669
400,1583,1669
400,1584,1676
400,1585,1676
400,1586,1676
400,1587,1676
400,1588,1676
400,1589,1676
400,1590,1676
400,1591,1676
400,1592,1676
400,1593,1676
400,1594,1689
400,1595,1692
400,1596,1692
400,1597,1703
400,1598,1703
400,1599,1703
400,1600,1703
400,1601,1703
400,1602,1703
400,1603,1709
400,1604,1709
400,1605,1709
400,1606,1709
400,1607,1709
400,1608,1709
400,1609,1709
400,1610,1709
400,1611,1709
400,1612,1709
400,1613,1709
400,1614,1709
400,1615,1709
400,1616,1709
400,1617,1709
400,1618,1715
400,1619,1715
400,1620,1715
400,1621,1715
400,1622,1715
400,1623,1715
400,1624,1715
400,1625,1715
400,1626,1715
400,1627,1715
400,1628,1715
400,1629,1715
400,1630,1715
400,1631,1715
400,1632,1715
400,1633,1718
400,1634,1720
400,1635,1720
400,1636,1720
400,1637,1724
400,1638,1724
400,1639,1724
400,1640,1724
400,1641,1724
400,1642,1735
400,1643,1735
400,1644,1735
400,1645,1735
400,1646,1735
400,1647,1735
400,1648,1735
400,1649,1735
400,1650,1735
400,1651,1735
400,1652,1735
400,1653,1745
400,1654,1745
400,1655,1745
400,1656,1745
400,1657,1745
400,1658,1745
400,1659,1745
400,1660,1745
400,1661,1745
400,1662,1745
400,1663,1745
400,1664,1745
400,1665,1745
400,1666,1745
400,1667,1745
400,1668,1757
400,1669,1757
400,1670,1757
400,1671,1758
400,1672,1758
400,1673,1760
400,1674,1760
400,1675,1760
400,1676,1760
400,1677,1760
400,1678,1760
400,1679,1760
400,1680,1760
400,1681,1764
400,1682,1764
400,1683,1764
400,1684,1764
400,1685,1775
400,1686,1775
400,1687,1775
400,1688,1775
400,1689,1775
400,1690,1775
400,1691,1775
400,1692,1775
400,1693,1775
400,1694,1775
400,1695,1783
400,1696,1783
400,1697,1783
400,1698,1783
400,1699,1783
400,1700,1783
400,1701,1783
400,1702,1790
400,1703,1790
400,1704,1791
400,1705,1791
400,1706,1796
400,1707,1796
400,1708,1798
400,1709,1798
400,1710,1798
400,1711,1798
400,1712,1798
400,1713,1798
400,1714,1798
400,1715,1798
400,1716,1801
400,1717,1801
400,1718,1801
400,1719,1801
400,1720,1801
400,1721,1801
400,1722,1801
400,1723,1801
400,1724,1801
400,1725,1801
400,1726,1801
400,1727,1801
400,1728,1801
400,1729,1801
400,1730,1804
400,1731,1804
400,1732,1804
400,1733,1805
400,1734,1805
400,1735,1805
400,1736,1805
400,1737,1805
400,1738,1805
400,1739,1805
400,1740,1805
400,1741,1805
400,1742,1805
400,1743,1805
400,1744,1805
400,1745,1805
400,1746,1805
400,1747,1805
400,1748,1805
400,1749,1805
400,1750,1805
400,1751,1805
400,1752,1805
400,1753,1809
400,1754,1809
400,1755,1823
400,1756,1823
400,1757,1823
400,1758,1823
400,1759,1825
400,1760,1825
400,1761,1825
400,1762,1825
400,1763,1832
400,1764,1832
400,1765,1832
400,1766,1832
400,1767,1832
400,1768,1832
400,1769,1832
400,1770,1832
400,1771,1832
400,1772,1835
400,1773,1843
400,1774,1843
400,1775,1843
400,1776,1845
400,1777,1845
400,1778,1845
400,1779,1845
400,1780,1845
400,1781,1845
400,1782,1845
400,1783,1845
400,1784,1845
400,1785,1851
400,1786,1851
400,1787,1851
400,1788,1851
400,1789,1851
400,1790,1851
400,1791,1851
400,1792,1851
400,1793,1853
400,1794,1853
400,1795,1853
400,1796,1862
400,1797,1862
400,1798,1862
400,1799,1862
400,1800,1869
400,1801,1869
400,1802,1869
400,1803,1869
400,1804,1869
400,1805,1869
400,1806,1869
400,1807,1869
400,1808,1869
400,1809,1869
400,1810,1869
400,1811,1869
400,1812,1877
400,1813,1877
400,1814,1877
400,1815,1878
400,1816,1878
400,1817,1878
400,1818,1878
400,1819,1878
400,1820,1882
400,1821,1882
400,1822,1882
400,1823,1884
400,1824,1884
400,1825,1885
400,1826,1885
400,1827,1885
400,1828,1885
400,1829,1885
400,1830,1885
400,1831,1886
400,1832,1886
400,1833,1886
400,1834,1886
400,1835,1886
400,1836,1886
400,1837,1886
400,1838,1886
400,1839,1886
400,1840,1886
400,1841,1893
400,1842,1893
400,1843,1893
400,1844,1893
400,1845,1898
400,1846,1898
400,1847,1898
400,1848,1898
400,1849,1898
400,1850,1898
400,1851,1898
400,1852,1898
400,1853,1898
400,1854,1898
400,1855,1898
400,1856,1898
400,1857,1898
400,1858,1898
400,1859,1898
400,1860,1898
400,1861,1898
400,1862,1898
400,1863,1898
400,1864,1904
400,1865,1904
400,1866,1904
400,1867,1910
400,1868,1910
400,1869,1910
400,1870,1910
400,1871,1910
400,1872,1910
400,1873,1917
400,1874,1917
400,1875,1917
400,1876,1917
400,1877,1917
400,1878,1917
400,1879,1917
400,1880,1917
400,1881,1917
400,1882,1917
400,1883,1917
400,1884,1917
400,1885,1917
400,1886,1917
400,1887,1917
400,1888,1917
400,1889,1920
400,1890,1920
400,1891,1920
400,1892,1920
400,1893,1920
400,1894,1920
400,1895,1920
400,1896,1922
400,1897,1922
400,1898,1922
400,1899,1923
400,1900,1923
400,1901,1923
400,1902,1923
400,1903,1923
400,1904,1923
400,1905,1923
400,1906,1923
400,1907,1923
400,1908,1923
400,1909,1923
400,1910,1926
400,1911,1926
400,1912,1929
400,1913,1929
400,1914,1929
400,1915,1942
400,1916,1942
400,1917,1942
400,1918,1942
400,1919,1942
400,1920,1942
400,1921,1942
400,1922,1942
400,1923,1947
400,1924,1947
400,1925,1947
400,1926,1956
400,1927,1956
400,1928,1956
400,1929,1956
400,1930,1960
400,1931,1960
400,1932,1967
400,1933,1967
400,1934,1967
400,1935,1967
400,1936,1967
400,1937,1967
400,1938,1971
400,1939,1971
400,1940,1971
400,1941,1971
400,1942,1971
400,1943,1971
400,1944,1971
400,1945,1971
400,1946,1988
400,1947,1995
400,1948,1995
400,1949,1995
400,1950,1995
400,1951,1996
400,1952,1996
400,1953,2013
400,1954,2013
400,1955,2013
400,1956,2013
400,1957,2013
400,1958,2014
400,1959,2014
400,1960,2014
400,1961,2014
400,1962,2014
400,1963,2014
400,1964,2014
400,1965,2014
400,1966,2014
400,1967,2014
400,1968,2014
400,1969,2014
400,1970,2014
400,1971,2019
400,1972,2019
400,1973,2019
400,1974,2019
400,1975,2019
400,1976,2019
400,1977,2019
400,1978,2019
400,1979,2019
400,1980,2019
400,1981,2019
400,1982,2019
400,1983,2019
400,1984,2039
400,1985,2040
400,1986,2041
400,1987,2041
400,1988,2041
400,1989,2041
400,1990,2041
400,1991,2041
400,1992,2041
400,1993,2041
400,1994,2041
400,1995,2043
400,1996,2043
400,1997,2043
400,1998,2055
