k,n,n_wave
100,613,506
100,614,493
100,615,535
100,616,493
100,617,516
100,618,516
100,619,506
100,620,506
100,621,520
100,622,585
100,623,537
100,624,585
100,625,537
100,626,582
100,627,600
100,628,501
100,629,630
100,630,499
100,631,537
100,632,499
100,633,582
100,634,506
100,635,609
100,636,587
100,637,587
100,638,587
100,639,582
100,640,619
100,641,587
100,642,620
100,643,627
100,644,535
100,645,609
100,646,535
100,647,535
100,648,623
100,649,630
100,650,616
100,651,600
100,652,616
100,653,623
100,654,600
100,655,596
100,656,582
100,657,630
100,658,623
100,659,585
100,660,616
100,661,623
100,662,609
100,663,596
100,664,609
100,665,623
100,666,557
100,667,652
100,668,652
100,669,620
100,670,620
100,671,630
100,672,620
100,673,662
100,674,630
100,675,620
100,676,652
100,677,663
100,678,620
100,679,619
100,680,627
100,681,627
100,682,651
100,683,660
100,684,627
100,685,663
100,686,616
100,687,620
100,688,662
100,689,660
100,690,620
100,691,662
100,692,701
100,693,675
100,694,619
100,695,669
100,696,693
100,697,663
100,698,719
100,699,672
100,700,690
100,701,630
100,702,684
100,703,693
100,704,719
100,705,660
100,706,675
100,707,693
100,708,551
100,709,651
100,710,675
100,711,645
100,712,669
100,713,672
100,714,792
100,715,623
100,716,701
100,717,662
100,718,663
100,719,684
100,720,672
100,721,652
100,722,693
100,723,684
100,724,652
100,725,690
100,726,672
100,727,755
100,728,684
100,729,755
100,730,690
100,731,733
100,732,684
100,733,652
100,734,684
100,735,701
100,736,693
100,737,769
100,738,696
100,739,620
100,740,693
100,741,675
100,742,663
100,743,684
100,744,693
100,745,669
100,746,701
100,747,672
100,748,733
100,749,696
100,750,651
100,751,701
100,752,647
100,753,755
100,754,684
100,755,733
100,756,792
100,757,660
100,758,662
100,759,690
100,760,684
100,761,784
100,762,701
100,763,693
100,764,769
100,765,669
100,766,660
100,767,672
100,768,784
100,769,690
100,770,756
100,771,701
100,772,756
100,773,792
100,774,693
100,775,693
100,776,822
100,777,696
100,778,693
100,779,719
100,780,793
100,781,693
100,782,784
100,783,684
100,784,675
100,785,784
100,786,684
100,787,696
100,788,690
100,789,662
100,790,733
100,791,784
100,792,701
100,793,733
100,794,690
100,795,793
100,796,733
100,797,719
100,798,769
100,799,719
100,800,684
100,801,816
100,802,696
100,803,693
100,804,793
100,805,822
100,806,755
100,807,756
100,808,787
100,809,693
100,810,816
100,811,756
100,812,690
100,813,769
100,814,756
100,815,769
100,816,669
100,817,787
100,818,701
100,819,859
100,820,755
100,821,769
100,822,719
100,823,755
100,824,701
100,825,733
100,826,675
100,827,755
100,828,784
100,829,675
100,830,792
100,831,672
100,832,755
100,833,784
100,834,784
100,835,756
100,836,784
100,837,755
100,838,684
100,839,701
100,840,675
100,841,822
100,842,696
100,843,696
100,844,756
100,845,816
100,846,787
100,847,756
100,848,816
100,849,939
100,850,784
100,851,693
100,852,816
100,853,690
100,854,818
100,855,733
100,856,730
100,857,755
100,858,769
100,859,730
100,860,784
100,861,755
100,862,792
100,863,822
100,864,787
100,865,914
100,866,818
100,867,769
100,868,939
100,869,792
100,870,787
100,871,822
100,872,724
100,873,756
100,874,787
100,875,793
100,876,859
100,877,886
100,878,787
100,879,818
100,880,859
100,881,792
100,882,793
100,883,784
100,884,798
100,885,787
100,886,818
100,887,886
100,888,951
100,889,719
100,890,793
100,891,769
100,892,886
100,893,898
100,894,951
100,895,984
100,896,787
100,897,914
100,898,859
100,899,908
100,900,822
100,901,816
100,902,784
100,903,914
100,904,985
100,905,818
100,906,985
100,907,816
100,908,939
100,909,809
100,910,982
100,911,951
100,912,822
100,913,822
100,914,914
100,915,908
100,916,939
100,917,951
100,918,798
100,919,951
100,920,818
100,921,951
100,922,984
100,923,898
100,924,818
100,925,816
100,926,792
100,927,914
100,928,939
100,929,961
100,930,809
100,931,881
100,932,822
100,933,982
100,934,898
100,935,984
100,936,939
100,937,951
100,938,810
100,939,859
100,940,908
100,941,822
100,942,984
100,943,798
100,944,881
100,945,822
100,946,984
100,947,961
100,948,809
100,949,844
100,950,914
100,951,982
100,952,859
100,953,961
100,954,908
100,955,985
100,956,886
100,957,844
100,958,822
100,959,886
100,960,901
100,961,976
100,962,1012
100,963,809
100,964,984
100,965,908
100,966,822
100,967,961
100,968,844
100,969,818
100,970,951
100,971,1006
100,972,914
100,973,886
100,974,984
100,975,898
100,976,976
100,977,898
100,978,982
100,979,982
100,980,951
100,981,898
100,982,951
100,983,939
100,984,914
100,985,939
100,986,898
100,987,982
100,988,939
100,989,901
100,990,961
100,991,1020
100,992,898
100,993,976
100,994,908
100,995,985
100,996,1012
100,997,901
100,998,939
100,999,886
100,1000,908
100,1001,939
100,1002,886
100,1003,961
100,1004,961
100,1005,1012
100,1006,951
100,1007,1006
100,1008,908
100,1009,939
100,1010,1006
100,1011,1012
100,1012,1012
100,1013,1094
100,1014,985
100,1015,1063
100,1016,901
100,1017,961
100,1018,914
100,1019,1012
100,1020,908
100,1021,914
100,1022,1048
100,1023,1012
100,1024,901
100,1025,982
100,1026,961
100,1027,1048
100,1028,1006
100,1029,976
100,1030,901
100,1031,976
100,1032,1012
100,1033,951
100,1034,1040
100,1035,1020
100,1036,982
100,1037,1060
100,1038,1040
100,1039,982
100,1040,976
100,1041,1063
100,1042,939
100,1043,1006
100,1044,1063
100,1045,876
100,1046,961
100,1047,1006
100,1048,1020
100,1049,1012
100,1050,1094
100,1051,1030
100,1052,1048
100,1053,1012
100,1054,1094
100,1055,908
100,1056,1020
100,1057,982
100,1058,1040
100,1059,844
100,1060,984
100,1061,1030
100,1062,1006
100,1063,1048
100,1064,951
100,1065,1040
100,1066,1006
100,1067,881
100,1068,1040
100,1069,982
100,1070,1048
100,1071,1040
100,1072,938
100,1073,961
100,1074,1030
100,1075,976
100,1076,961
100,1077,1048
100,1078,1040
100,1079,1012
100,1080,1012
100,1081,1063
100,1082,1012
100,1083,1040
100,1084,984
100,1085,1094
100,1086,1030
100,1087,1040
100,1088,1030
100,1089,898
100,1090,1040
100,1091,1006
100,1092,961
100,1093,1040
100,1094,1066
100,1095,1020
100,1096,1094
100,1097,1094
100,1098,1020
100,1099,901
100,1100,1066
100,1101,1020
100,1102,1040
100,1103,1030
100,1104,985
100,1105,1040
100,1106,1030
100,1107,1040
100,1108,961
100,1109,1094
100,1110,1012
100,1111,951
100,1112,1063
100,1113,1006
100,1114,1063
100,1115,982
100,1116,1060
100,1117,939
100,1118,982
100,1119,961
100,1120,901
100,1121,914
100,1122,1060
100,1123,1020
100,1124,1048
100,1125,1040
100,1126,984
100,1127,1094
100,1128,984
100,1129,1048
100,1130,1006
100,1131,1020
100,1132,985
100,1133,1127
100,1134,985
100,1135,1020
100,1136,1119
100,1137,1030
100,1138,901
100,1139,1113
100,1140,1119
100,1141,1030
100,1142,1060
100,1143,1030
100,1144,1020
100,1145,1040
100,1146,1066
100,1147,1020
100,1148,1040
100,1149,1040
100,1150,1040
100,1151,1060
100,1152,1101
100,1153,1030
100,1154,1040
100,1155,1048
100,1156,1063
100,1157,1060
100,1158,1113
100,1159,939
100,1160,1094
100,1161,1012
100,1162,1063
100,1163,1044
100,1164,984
100,1165,1012
100,1166,1099
100,1167,1040
100,1168,1135
100,1169,1040
100,1170,1160
100,1171,1094
100,1172,1094
100,1173,1101
100,1174,1063
100,1175,1127
100,1176,1094
100,1177,1135
100,1178,1066
100,1179,1040
100,1180,1099
100,1181,1044
100,1182,1094
100,1183,1099
100,1184,1124
100,1185,1106
100,1186,1099
100,1187,1099
100,1188,1106
100,1189,1106
100,1190,1106
100,1191,1094
100,1192,1063
100,1193,1149
100,1194,1094
100,1195,1094
100,1196,1124
100,1197,1124
100,1198,1106
100,1199,1040
100,1200,1066
100,1201,1066
100,1202,1158
100,1203,1135
100,1204,1119
100,1205,1063
100,1206,1160
100,1207,1180
100,1208,1106
100,1209,1044
100,1210,1127
100,1211,1106
100,1212,1124
100,1213,1175
100,1214,1238
100,1215,1063
100,1216,1160
100,1217,1127
100,1218,1101
100,1219,1040
100,1220,1174
100,1221,1160
100,1222,1149
100,1223,1124
100,1224,1135
100,1225,1106
100,1226,1060
100,1227,1113
100,1228,1119
100,1229,1124
100,1230,1106
100,1231,1066
100,1232,1060
100,1233,1127
100,1234,1119
100,1235,1119
100,1236,1177
100,1237,1094
100,1238,1066
100,1239,1063
100,1240,1119
100,1241,1175
100,1242,1124
100,1243,1094
100,1244,1040
100,1245,1066
100,1246,1149
100,1247,1106
100,1248,1066
100,1249,1113
100,1250,1101
100,1251,1106
100,1252,1099
100,1253,1160
100,1254,1119
100,1255,1158
100,1256,1160
100,1257,1094
100,1258,1040
100,1259,1063
100,1260,1094
100,1261,1180
100,1262,1094
100,1263,1160
100,1264,1127
100,1265,1113
100,1266,1119
100,1267,1127
100,1268,1174
100,1269,1149
100,1270,1149
100,1271,1099
100,1272,1099
100,1273,1127
100,1274,1175
100,1275,1060
100,1276,1177
100,1277,1119
100,1278,1175
100,1279,1149
100,1280,1124
100,1281,1119
100,1282,1221
100,1283,1106
100,1284,1135
100,1285,1160
100,1286,1092
100,1287,1092
100,1288,1180
100,1289,1174
100,1290,1158
100,1291,1119
100,1292,1106
100,1293,1124
100,1294,1175
100,1295,1106
100,1296,1135
100,1297,1158
100,1298,1048
100,1299,1106
100,1300,1113
100,1301,1158
100,1302,1158
100,1303,1044
100,1304,1135
100,1305,1270
100,1306,1160
100,1307,1135
100,1308,1180
100,1309,1174
100,1310,1177
100,1311,1195
100,1312,1113
100,1313,1195
100,1314,1101
100,1315,1127
100,1316,1175
100,1317,1149
100,1318,1175
100,1319,1127
100,1320,1101
100,1321,1238
100,1322,1229
100,1323,1113
100,1324,1149
100,1325,1124
100,1326,1113
100,1327,1119
100,1328,1221
100,1329,1106
100,1330,1113
100,1331,1175
100,1332,1135
100,1333,1174
100,1334,1048
100,1335,1158
100,1336,1158
100,1337,1127
100,1338,1175
100,1339,1158
100,1340,1221
100,1341,1174
100,1342,1174
100,1343,1158
100,1344,1158
100,1345,1174
100,1346,1160
100,1347,1149
100,1348,1221
100,1349,1180
100,1350,1160
100,1351,1119
100,1352,1229
100,1353,1174
100,1354,1174
100,1355,1099
100,1356,1195
100,1357,1174
100,1358,1063
100,1359,1195
100,1360,1158
100,1361,1177
100,1362,1158
100,1363,1124
100,1364,1124
100,1365,1175
100,1366,1174
100,1367,1127
100,1368,1174
100,1369,1124
100,1370,1113
100,1371,1195
100,1372,1238
100,1373,1149
100,1374,1257
100,1375,1135
100,1376,1229
100,1377,1175
100,1378,1191
100,1379,1229
100,1380,1175
100,1381,1158
100,1382,1175
100,1383,1249
100,1384,1229
100,1385,1174
100,1386,1127
100,1387,1180
100,1388,1101
100,1389,1174
100,1390,1127
100,1391,1175
100,1392,1229
100,1393,1249
100,1394,1160
100,1395,1180
100,1396,1215
100,1397,1113
100,1398,1127
100,1399,1257
100,1400,1158
100,1401,1270
100,1402,1229
100,1403,1215
100,1404,1195
100,1405,1158
100,1406,1215
100,1407,1180
100,1408,1238
100,1409,1127
100,1410,1191
100,1411,1195
100,1412,1158
100,1413,1175
100,1414,1180
100,1415,1221
100,1416,1221
100,1417,1221
100,1418,1180
100,1419,1175
100,1420,1221
100,1421,1229
100,1422,1229
100,1423,1229
100,1424,1135
100,1425,1268
100,1426,1094
100,1427,1270
100,1428,1180
100,1429,1221
100,1430,1268
100,1431,1257
100,1432,1270
100,1433,1195
100,1434,1191
100,1435,1257
100,1436,1195
100,1437,1221
100,1438,1268
100,1439,1257
100,1440,1124
100,1441,1191
100,1442,1158
100,1443,1177
100,1444,1221
100,1445,1249
100,1446,1215
100,1447,1127
100,1448,1257
100,1449,1180
100,1450,1180
100,1451,1195
100,1452,1267
100,1453,1177
100,1454,1267
100,1455,1238
100,1456,1238
100,1457,1229
100,1458,1268
100,1459,1263
100,1460,1177
100,1461,1249
100,1462,1195
100,1463,1195
100,1464,1238
100,1465,1526
100,1466,1180
100,1467,1263
100,1468,1135
100,1469,1270
100,1470,1270
100,1471,1238
100,1472,1221
100,1473,1158
100,1474,1249
100,1475,1267
100,1476,1257
100,1477,1191
100,1478,1263
100,1479,1270
100,1480,1268
100,1481,1249
100,1482,1215
100,1483,1249
100,1484,1468
100,1485,1177
100,1486,1267
100,1487,1268
100,1488,1270
100,1489,1263
100,1490,1270
100,1491,1268
100,1492,1238
100,1493,1267
100,1494,1263
100,1495,1267
100,1496,1229
100,1497,1215
100,1498,1268
100,1499,1229
100,1500,1296
100,1501,1263
100,1502,1257
100,1503,1261
100,1504,1268
100,1505,1267
100,1506,1296
100,1507,1263
100,1508,1257
100,1509,1191
100,1510,1429
100,1511,1270
100,1512,1257
100,1513,1270
100,1514,1238
100,1515,1429
100,1516,1544
100,1517,1296
100,1518,1270
100,1519,1298
100,1520,1270
100,1521,1270
100,1522,1429
100,1523,1261
100,1524,1229
100,1525,1429
100,1526,1174
100,1527,1270
100,1528,1296
100,1529,1296
100,1530,1267
100,1531,1298
100,1532,1468
100,1533,1215
100,1534,1458
100,1535,1267
100,1536,1525
100,1537,1215
100,1538,1221
100,1539,1544
100,1540,1458
100,1541,1263
100,1542,1298
100,1543,1270
100,1544,1263
100,1545,1302
100,1546,1270
100,1547,1521
100,1548,1429
100,1549,1302
100,1550,1296
100,1551,1468
100,1552,1429
100,1553,1302
100,1554,1270
100,1555,1429
100,1556,1267
100,1557,1270
100,1558,1270
100,1559,1429
100,1560,1588
100,1561,1521
100,1562,1429
100,1563,1544
100,1564,1270
100,1565,1302
100,1566,1458
100,1567,1267
100,1568,1458
100,1569,1302
100,1570,1468
100,1571,1302
100,1572,1160
100,1573,1261
100,1574,1298
100,1575,1522
100,1576,1302
100,1577,1429
100,1578,1525
100,1579,1268
100,1580,1267
100,1581,1522
100,1582,1296
100,1583,1458
100,1584,1429
100,1585,1468
100,1586,1429
100,1587,1298
100,1588,1270
100,1589,1249
100,1590,1458
100,1591,1249
100,1592,1574
100,1593,1468
100,1594,1521
100,1595,1298
100,1596,1468
100,1597,1521
100,1598,1458
100,1599,1468
100,1600,1263
100,1601,1521
100,1602,1521
100,1603,1270
100,1604,1468
100,1605,1302
100,1606,1429
100,1607,1525
100,1608,1429
100,1609,1526
100,1610,1468
100,1611,1574
100,1612,1270
100,1613,1270
100,1614,1429
100,1615,1458
100,1616,1522
100,1617,1521
100,1618,1298
100,1619,1526
100,1620,1521
100,1621,1588
100,1622,1429
100,1623,1302
100,1624,1302
100,1625,1298
100,1626,1302
100,1627,1458
100,1628,1522
100,1629,1270
100,1630,1522
100,1631,1625
100,1632,1604
100,1633,1468
100,1634,1574
100,1635,1544
100,1636,1522
100,1637,1298
100,1638,1525
100,1639,1296
100,1640,1296
100,1641,1267
100,1642,1525
100,1643,1521
100,1644,1468
100,1645,1468
100,1646,1429
100,1647,1526
100,1648,1521
100,1649,1544
100,1650,1512
100,1651,1525
100,1652,1298
100,1653,1298
100,1654,1429
100,1655,1522
100,1656,1512
100,1657,1429
100,1658,1429
100,1659,1298
100,1660,1429
100,1661,1574
100,1662,1587
100,1663,1298
100,1664,1263
100,1665,1526
100,1666,1270
100,1667,1429
100,1668,1458
100,1669,1604
100,1670,1588
100,1671,1633
100,1672,1525
100,1673,1468
100,1674,1526
100,1675,1270
100,1676,1468
100,1677,1302
100,1678,1525
100,1679,1302
100,1680,1429
100,1681,1257
100,1682,1422
100,1683,1468
100,1684,1468
100,1685,1270
100,1686,1429
100,1687,1544
100,1688,1522
100,1689,1574
100,1690,1458
100,1691,1296
100,1692,1526
100,1693,1544
100,1694,1574
100,1695,1512
100,1696,1525
100,1697,1526
100,1698,1526
100,1699,1526
100,1700,1657
100,1701,1670
100,1702,1544
100,1703,1458
100,1704,1429
100,1705,1574
100,1706,1302
100,1707,1522
100,1708,1468
100,1709,1521
100,1710,1458
100,1711,1698
100,1712,1512
100,1713,1512
100,1714,1522
100,1715,1429
100,1716,1574
100,1717,1587
100,1718,1574
100,1719,1604
100,1720,1657
100,1721,1604
100,1722,1429
100,1723,1521
100,1724,1521
100,1725,1625
100,1726,1522
100,1727,1512
100,1728,1429
100,1729,1574
100,1730,1588
100,1731,1588
100,1732,1574
100,1733,1587
100,1734,1525
100,1735,1522
100,1736,1574
100,1737,1468
100,1738,1525
100,1739,1604
100,1740,1422
100,1741,1298
100,1742,1604
100,1743,1522
100,1744,1458
100,1745,1429
100,1746,1521
100,1747,1587
100,1748,1633
100,1749,1468
100,1750,1522
100,1751,1468
100,1752,1633
100,1753,1512
100,1754,1526
100,1755,1522
100,1756,1521
100,1757,1574
100,1758,1657
100,1759,1663
100,1760,1458
100,1761,1625
100,1762,1588
100,1763,1302
100,1764,1544
100,1765,1574
100,1766,1468
100,1767,1522
100,1768,1512
100,1769,1625
100,1770,1574
100,1771,1521
100,1772,1663
100,1773,1574
100,1774,1698
100,1775,1588
100,1776,1663
100,1777,1429
100,1778,1512
100,1779,1521
100,1780,1526
100,1781,1587
100,1782,1429
100,1783,1526
100,1784,1574
100,1785,1296
100,1786,1657
100,1787,1587
100,1788,1522
100,1789,1521
100,1790,1544
100,1791,1522
100,1792,1458
100,1793,1625
100,1794,1521
100,1795,1422
100,1796,1525
100,1797,1625
100,1798,1512
100,1799,1521
100,1800,1633
100,1801,1525
100,1802,1526
100,1803,1657
100,1804,1633
100,1805,1544
100,1806,1604
100,1807,1657
100,1808,1458
100,1809,1706
100,1810,1525
100,1811,1526
100,1812,1521
100,1813,1521
100,1814,1544
100,1815,1604
100,1816,1625
100,1817,1512
100,1818,1544
100,1819,1544
100,1820,1698
100,1821,1544
100,1822,1526
100,1823,1429
100,1824,1706
100,1825,1588
100,1826,1690
100,1827,1588
100,1828,1544
100,1829,1521
100,1830,1526
100,1831,1625
100,1832,1698
100,1833,1670
100,1834,1625
100,1835,1663
100,1836,1633
100,1837,1574
100,1838,1690
100,1839,1670
100,1840,1587
100,1841,1663
100,1842,1633
100,1843,1671
100,1844,1526
100,1845,1760
100,1846,1604
100,1847,1670
100,1848,1691
100,1849,1574
100,1850,1670
100,1851,1671
100,1852,1633
100,1853,1587
100,1854,1657
100,1855,1604
100,1856,1587
100,1857,1625
100,1858,1604
100,1859,1625
100,1860,1625
100,1861,1691
100,1862,1604
100,1863,1691
100,1864,1521
100,1865,1671
100,1866,1671
100,1867,1691
100,1868,1587
100,1869,1587
100,1870,1604
100,1871,1690
100,1872,1706
100,1873,1604
100,1874,1771
100,1875,1657
100,1876,1574
100,1877,1698
100,1878,1574
100,1879,1657
100,1880,1690
100,1881,1587
100,1882,1663
100,1883,1663
100,1884,1604
100,1885,1719
100,1886,1525
100,1887,1604
100,1888,1604
100,1889,1587
100,1890,1625
100,1891,1544
100,1892,1691
100,1893,1525
100,1894,1544
100,1895,1574
100,1896,1698
100,1897,1574
100,1898,1698
100,1899,1671
100,1900,1657
100,1901,1706
100,1902,1633
100,1903,1663
100,1904,1691
100,1905,1574
100,1906,1670
100,1907,1587
100,1908,1657
100,1909,1587
100,1910,1698
100,1911,1691
100,1912,1719
100,1913,1670
100,1914,1670
100,1915,1691
100,1916,1771
100,1917,1904
100,1918,1733
100,1919,1691
100,1920,1663
100,1921,1691
100,1922,1633
100,1923,1733
100,1924,1604
100,1925,1733
100,1926,1587
100,1927,1691
100,1928,1771
100,1929,1604
100,1930,1698
100,1931,1771
100,1932,1670
100,1933,1691
100,1934,1771
100,1935,1671
100,1936,1771
100,1937,1587
100,1938,1670
100,1939,1691
100,1940,1690
100,1941,1781
100,1942,1698
100,1943,1733
100,1944,1663
100,1945,1587
100,1946,1625
100,1947,1768
100,1948,1733
100,1949,1429
100,1950,1663
100,1951,1781
100,1952,1781
100,1953,1719
100,1954,1663
100,1955,1633
100,1956,1733
100,1957,1690
100,1958,1657
100,1959,1733
100,1960,1671
100,1961,1760
100,1962,1670
100,1963,1604
100,1964,1625
100,1965,1691
100,1966,1806
100,1967,1781
100,1968,1663
100,1969,1691
100,1970,1771
100,1971,1691
100,1972,1719
100,1973,1633
100,1974,1691
100,1975,1768
100,1976,1781
100,1977,1663
100,1978,1657
100,1979,1706
100,1980,1663
100,1981,1760
100,1982,1706
100,1983,1691
100,1984,1768
100,1985,1768
100,1986,1706
100,1987,1771
100,1988,1657
100,1989,1768
100,1990,1670
100,1991,1771
100,1992,1706
100,1993,1625
100,1994,1670
100,1995,1805
100,1996,1544
100,1997,1671
100,1998,1768
100,1999,1768
100,2000,1671
100,2001,1806
100,2002,1768
100,2003,1760
100,2004,1706
