k,n,n_wave
3,2102,1161
3,2103,1177
3,2104,1177
3,2105,1177
3,2106,1177
3,2107,1177
3,2108,1177
3,2109,1177
3,2110,1161
3,2111,759
3,2112,1161
3,2113,1177
3,2114,1177
3,2115,1161
3,2116,1161
3,2117,1177
3,2118,1177
3,2119,937
3,2120,1177
3,2121,1161
3,2122,1177
3,2123,1177
3,2124,937
3,2125,1177
3,2126,1161
3,2127,1177
3,2128,937
3,2129,1161
3,2130,1177
3,2131,1161
3,2132,1177
3,2133,1177
3,2134,937
3,2135,937
3,2136,1161
3,2137,1177
3,2138,1177
3,2139,1177
3,2140,1177
3,2141,937
3,2142,937
3,2143,1161
3,2144,759
3,2145,1177
3,2146,1161
3,2147,1177
3,2148,1177
3,2149,1161
3,2150,1177
3,2151,1177
3,2152,1177
3,2153,1177
3,2154,759
3,2155,1161
3,2156,937
3,2157,1177
3,2158,1177
3,2159,1177
3,2160,1161
3,2161,1161
3,2162,1177
3,2163,1177
3,2164,1177
3,2165,1161
3,2166,1177
3,2167,937
3,2168,1161
3,2169,937
3,2170,1177
3,2171,937
3,2172,1161
3,2173,1177
3,2174,1177
3,2175,1161
3,2176,937
3,2177,1161
3,2178,1161
3,2179,1177
3,2180,937
3,2181,1177
3,2182,1177
3,2183,1177
3,2184,937
3,2185,1161
3,2186,1177
3,2187,1161
3,2188,1161
3,2189,937
3,2190,1161
3,2191,1177
3,2192,1161
3,2193,1177
3,2194,1177
3,2195,1161
3,2196,1161
3,2197,1161
3,2198,1161
3,2199,1161
3,2200,1177
3,2201,1177
3,2202,1161
3,2203,1177
3,2204,1177
3,2205,1177
3,2206,937
3,2207,937
3,2208,1177
3,2209,1177
3,2210,1177
3,2211,1161
3,2212,1177
3,2213,1161
3,2214,1161
3,2215,1161
3,2216,1161
3,2217,1177
3,2218,937
3,2219,1177
3,2220,817
3,2221,1177
3,2222,1161
3,2223,1161
3,2224,1177
3,2225,1177
3,2226,937
3,2227,1177
3,2228,1177
3,2229,1161
3,2230,1161
3,2231,1177
3,2232,1161
3,2233,1177
3,2234,1177
3,2235,937
3,2236,1161
3,2237,937
3,2238,1177
3,2239,1177
3,2240,1177
3,2241,1161
3,2242,1177
3,2243,1161
3,2244,1177
3,2245,937
3,2246,1177
3,2247,1177
3,2248,1177
3,2249,1161
3,2250,759
3,2251,1177
3,2252,1161
3,2253,1161
3,2254,1177
3,2255,1177
3,2256,1177
3,2257,1161
3,2258,1161
3,2259,1161
3,2260,1177
3,2261,937
3,2262,1177
3,2263,1161
3,2264,817
3,2265,1177
3,2266,817
3,2267,1161
3,2268,1177
3,2269,937
3,2270,1161
3,2271,1177
3,2272,1161
3,2273,1177
3,2274,1177
3,2275,1161
3,2276,1177
3,2277,1177
3,2278,1161
3,2279,1161
3,2280,1177
3,2281,1177
3,2282,1177
3,2283,1177
3,2284,1177
3,2285,1177
3,2286,1177
3,2287,1161
3,2288,1177
3,2289,1161
3,2290,1161
3,2291,1177
3,2292,1161
3,2293,1177
3,2294,937
3,2295,1161
3,2296,1161
3,2297,1177
3,2298,937
3,2299,1177
3,2300,817
3,2301,1177
3,2302,1177
3,2303,1177
3,2304,1161
3,2305,1177
3,2306,1177
3,2307,1177
3,2308,817
3,2309,1177
3,2310,1177
3,2311,1161
3,2312,937
3,2313,1177
3,2314,1177
3,2315,937
3,2316,1177
3,2317,1161
3,2318,1177
3,2319,1161
3,2320,1177
3,2321,1177
3,2322,1177
3,2323,1161
3,2324,1161
3,2325,817
3,2326,1161
3,2327,1177
3,2328,1177
3,2329,1177
3,2330,1161
3,2331,1161
3,2332,1161
3,2333,1177
3,2334,1177
3,2335,1177
3,2336,1161
3,2337,1177
3,2338,1161
3,2339,1161
3,2340,1177
3,2341,1161
3,2342,1161
3,2343,1177
3,2344,1177
3,2345,1161
3,2346,817
3,2347,1161
3,2348,937
3,2349,1177
3,2350,1161
3,2351,1177
3,2352,1177
3,2353,1177
3,2354,937
3,2355,1177
3,2356,1161
3,2357,1161
3,2358,1177
3,2359,1177
3,2360,1177
3,2361,1177
3,2362,1177
3,2363,1161
3,2364,1177
3,2365,1161
3,2366,1177
3,2367,937
3,2368,1177
3,2369,1161
3,2370,1177
3,2371,1161
3,2372,1177
3,2373,1161
3,2374,1161
3,2375,1177
3,2376,1177
3,2377,817
3,2378,1161
3,2379,1161
3,2380,1177
3,2381,937
3,2382,1177
3,2383,937
3,2384,1161
3,2385,1177
3,2386,1177
3,2387,1177
3,2388,1177
3,2389,1177
3,2390,1161
3,2391,1177
3,2392,1161
3,2393,937
3,2394,1177
3,2395,937
3,2396,1161
3,2397,817
3,2398,1177
3,2399,1177
3,2400,1161
3,2401,1177
3,2402,1161
3,2403,1177
3,2404,1161
3,2405,1177
3,2406,937
3,2407,1177
3,2408,1177
3,2409,1161
3,2410,1177
3,2411,1161
3,2412,937
3,2413,1161
3,2414,1177
3,2415,1177
3,2416,1161
3,2417,1161
3,2418,1177
3,2419,1161
3,2420,937
3,2421,1177
3,2422,1161
3,2423,1177
3,2424,1177
3,2425,1177
3,2426,937
3,2427,937
3,2428,1161
3,2429,1161
3,2430,1177
3,2431,1177
3,2432,817
3,2433,1177
3,2434,1161
3,2435,1177
3,2436,1161
3,2437,1177
3,2438,1161
3,2439,937
3,2440,1177
3,2441,1177
3,2442,1177
3,2443,937
3,2444,1161
3,2445,1177
3,2446,1161
3,2447,937
3,2448,937
3,2449,1161
3,2450,817
3,2451,937
3,2452,1177
3,2453,1161
3,2454,1161
3,2455,937
3,2456,937
3,2457,1161
3,2458,1177
3,2459,1177
3,2460,1161
3,2461,1177
3,2462,1177
3,2463,1177
3,2464,1161
3,2465,1177
3,2466,1177
3,2467,1177
3,2468,1177
3,2469,1177
3,2470,1161
3,2471,1177
3,2472,1161
3,2473,1177
3,2474,1177
3,2475,1177
3,2476,1177
3,2477,1177
3,2478,817
3,2479,1161
3,2480,937
3,2481,1161
3,2482,1177
3,2483,1177
3,2484,1177
3,2485,1161
3,2486,1177
3,2487,1161
3,2488,1161
3,2489,1161
3,2490,1177
3,2491,1177
3,2492,1177
3,2493,1177
3,2494,1177
3,2495,1177
3,2496,937
3,2497,1177
3,2498,1177
3,2499,1177
3,2500,1177
3,2501,1177
3,2502,1161
3,2503,1177
3,2504,937
3,2505,1161
3,2506,1161
3,2507,1177
3,2508,937
3,2509,1177
3,2510,1177
3,2511,1177
3,2512,1161
3,2513,1177
3,2514,1177
3,2515,1177
3,2516,1161
3,2517,817
3,2518,1177
3,2519,1177
3,2520,1177
3,2521,1177
3,2522,1177
3,2523,937
3,2524,937
3,2525,1177
3,2526,1177
3,2527,1177
3,2528,817
3,2529,1177
3,2530,1177
3,2531,937
3,2532,1161
3,2533,578
3,2534,1177
3,2535,937
3,2536,1161
3,2537,937
3,2538,1177
3,2539,937
3,2540,937
3,2541,937
3,2542,1161
3,2543,1161
3,2544,1177
3,2545,1177
3,2546,1177
3,2547,1161
3,2548,1177
3,2549,1177
3,2550,1161
3,2551,1177
3,2552,1177
3,2553,1177
3,2554,1161
3,2555,1161
3,2556,1161
3,2557,1177
3,2558,937
3,2559,1161
3,2560,1161
3,2561,1177
3,2562,937
3,2563,1161
3,2564,1177
3,2565,1177
3,2566,1161
3,2567,1177
3,2568,937
3,2569,1177
3,2570,1177
3,2571,1177
3,2572,1177
3,2573,1177
3,2574,937
3,2575,937
3,2576,937
3,2577,1177
3,2578,1161
3,2579,1161
3,2580,1161
3,2581,1177
3,2582,1161
3,2583,1177
3,2584,1177
3,2585,1177
3,2586,1161
3,2587,1177
3,2588,1177
3,2589,1177
3,2590,1177
3,2591,1161
3,2592,1177
3,2593,1177
3,2594,1177
3,2595,1161
3,2596,1177
3,2597,1177
3,2598,937
3,2599,1177
3,2600,1177
3,2601,1161
3,2602,937
3,2603,937
3,2604,1177
3,2605,1161
3,2606,1177
3,2607,1161
3,2608,1177
3,2609,1161
3,2610,1177
3,2611,1177
3,2612,1177
3,2613,937
3,2614,1177
3,2615,1177
3,2616,759
3,2617,1177
3,2618,1161
3,2619,1161
3,2620,1177
3,2621,1177
3,2622,1177
3,2623,1161
3,2624,1161
3,2625,1177
3,2626,1161
3,2627,1161
3,2628,1177
3,2629,937
3,2630,1177
3,2631,937
3,2632,1161
3,2633,1177
3,2634,1177
3,2635,1161
3,2636,937
3,2637,1161
3,2638,1161
3,2639,1177
3,2640,1161
3,2641,1177
3,2642,1161
3,2643,1161
3,2644,937
3,2645,1177
3,2646,1177
3,2647,1161
3,2648,1161
3,2649,1161
3,2650,1161
3,2651,1177
3,2652,1177
3,2653,1177
3,2654,1177
3,2655,1177
3,2656,1177
3,2657,1161
3,2658,1161
3,2659,1161
3,2660,1177
3,2661,1161
3,2662,1177
3,2663,817
3,2664,1177
3,2665,1161
3,2666,1161
3,2667,1177
3,2668,1177
3,2669,1177
3,2670,759
3,2671,1177
3,2672,1161
3,2673,1161
3,2674,1177
3,2675,1177
3,2676,1177
3,2677,1161
3,2678,1177
3,2679,1177
3,2680,1177
3,2681,1177
3,2682,937
3,2683,937
3,2684,1161
3,2685,1161
3,2686,1177
3,2687,1177
3,2688,1177
3,2689,1161
3,2690,1161
3,2691,1177
3,2692,1161
3,2693,1177
3,2694,1161
3,2695,1177
3,2696,1177
3,2697,937
3,2698,1177
3,2699,1161
3,2700,1177
3,2701,1161
3,2702,1177
3,2703,578
3,2704,937
3,2705,817
3,2706,1177
3,2707,1161
3,2708,937
3,2709,1177
3,2710,1177
3,2711,1177
3,2712,937
3,2713,1177
3,2714,1161
3,2715,1161
3,2716,937
3,2717,1177
3,2718,1161
3,2719,1161
3,2720,1161
3,2721,1177
3,2722,817
3,2723,1161
3,2724,1177
3,2725,1177
3,2726,1177
3,2727,1177
3,2728,1177
3,2729,1177
3,2730,1177
3,2731,937
3,2732,1177
3,2733,1177
3,2734,1177
3,2735,1177
3,2736,1161
3,2737,1161
3,2738,1161
3,2739,1177
3,2740,1161
3,2741,1177
3,2742,1177
3,2743,1177
3,2744,1177
3,2745,1177
3,2746,1177
3,2747,1177
3,2748,1177
3,2749,937
3,2750,1161
3,2751,1177
3,2752,937
3,2753,937
3,2754,1177
3,2755,1161
3,2756,1177
3,2757,817
3,2758,1161
3,2759,937
3,2760,1177
3,2761,1177
3,2762,937
3,2763,1177
3,2764,1161
3,2765,1161
3,2766,937
3,2767,1161
3,2768,937
3,2769,1177
3,2770,1177
3,2771,1177
3,2772,1177
3,2773,1177
3,2774,1177
3,2775,1177
3,2776,1177
3,2777,1177
3,2778,1161
3,2779,1161
3,2780,1177
3,2781,1177
3,2782,937
3,2783,1161
3,2784,1177
3,2785,1177
3,2786,1161
3,2787,937
3,2788,937
3,2789,1161
3,2790,578
3,2791,1177
3,2792,1177
3,2793,1161
3,2794,1177
3,2795,1177
3,2796,1177
3,2797,1161
3,2798,937
3,2799,937
3,2800,1177
3,2801,1161
3,2802,1177
3,2803,1177
3,2804,1161
3,2805,1161
3,2806,1161
3,2807,1177
3,2808,1177
3,2809,1161
3,2810,1177
3,2811,937
3,2812,1177
3,2813,1177
3,2814,1161
3,2815,937
3,2816,1177
3,2817,1161
3,2818,1177
3,2819,937
3,2820,1177
3,2821,937
3,2822,1177
3,2823,1177
3,2824,817
3,2825,1161
3,2826,1177
3,2827,1177
3,2828,1177
3,2829,1177
3,2830,1161
3,2831,937
3,2832,1161
3,2833,1177
3,2834,1161
3,2835,1177
3,2836,1177
3,2837,1177
3,2838,1177
3,2839,1177
3,2840,937
3,2841,937
3,2842,1177
3,2843,1177
3,2844,1177
3,2845,1177
3,2846,1177
3,2847,1177
3,2848,1161
3,2849,1161
3,2850,1177
3,2851,1177
3,2852,1177
3,2853,1161
3,2854,1177
3,2855,1177
3,2856,1161
3,2857,937
3,2858,1177
3,2859,1177
3,2860,1177
3,2861,1177
3,2862,1161
3,2863,1177
3,2864,1177
3,2865,817
3,2866,937
3,2867,1161
3,2868,817
3,2869,1177
3,2870,1177
3,2871,1161
3,2872,1161
3,2873,1177
3,2874,937
3,2875,1177
3,2876,1177
3,2877,1177
3,2878,1177
3,2879,1177
3,2880,1177
3,2881,1177
3,2882,1161
3,2883,1161
3,2884,1177
3,2885,817
3,2886,937
3,2887,1177
3,2888,1161
3,2889,937
3,2890,1161
3,2891,1161
3,2892,1161
3,2893,1177
3,2894,1177
3,2895,1161
3,2896,937
3,2897,937
3,2898,1161
3,2899,1177
3,2900,1177
3,2901,1177
3,2902,1177
3,2903,1177
3,2904,1161
3,2905,1177
3,2906,1161
3,2907,937
3,2908,1177
3,2909,817
3,2910,1161
3,2911,1177
3,2912,1177
3,2913,1177
3,2914,1161
3,2915,1177
3,2916,1161
3,2917,1177
3,2918,1177
3,2919,937
3,2920,1177
3,2921,1177
3,2922,1161
3,2923,1177
3,2924,817
3,2925,1177
3,2926,1177
3,2927,1177
3,2928,1177
3,2929,1177
3,2930,1177
3,2931,817
3,2932,1161
3,2933,1177
3,2934,1177
3,2935,1161
3,2936,937
3,2937,1161
3,2938,1161
3,2939,1161
3,2940,1177
3,2941,1177
3,2942,1161
3,2943,1161
3,2944,1177
3,2945,937
3,2946,1161
3,2947,1177
3,2948,1177
3,2949,937
3,2950,1161
3,2951,1177
3,2952,1177
3,2953,1177
3,2954,1177
3,2955,817
3,2956,1177
3,2957,1161
3,2958,1161
3,2959,1177
3,2960,1177
3,2961,1177
3,2962,1161
3,2963,1161
3,2964,1161
3,2965,1177
3,2966,1161
3,2967,1177
3,2968,1177
3,2969,1161
3,2970,1161
3,2971,1177
3,2972,1177
3,2973,937
3,2974,1161
3,2975,1177
3,2976,1177
3,2977,1161
3,2978,937
3,2979,1177
3,2980,1161
3,2981,937
3,2982,1177
3,2983,1161
3,2984,1161
3,2985,937
3,2986,1177
3,2987,1177
3,2988,1161
3,2989,1177
3,2990,1177
3,2991,1177
3,2992,1177
3,2993,1161
3,2994,1177
3,2995,1177
3,2996,1161
3,2997,937
3,2998,1177
3,2999,1177
3,3000,1161
3,3001,937
3,3002,1177
3,3003,817
3,3004,1161
3,3005,1177
3,3006,1177
3,3007,1161
3,3008,1177
3,3009,1177
3,3010,1177
3,3011,1161
3,3012,817
3,3013,759
3,3014,1177
3,3015,1161
3,3016,1177
3,3017,1161
3,3018,1177
3,3019,937
3,3020,1161
3,3021,1177
3,3022,1161
3,3023,1161
3,3024,1177
3,3025,1177
3,3026,1177
3,3027,1177
3,3028,937
3,3029,937
3,3030,1161
3,3031,1177
3,3032,1161
3,3033,1161
3,3034,1177
3,3035,1161
3,3036,937
3,3037,1177
3,3038,1161
3,3039,937
3,3040,1177
3,3041,1161
3,3042,1177
3,3043,1177
3,3044,1177
3,3045,1177
3,3046,1177
3,3047,817
3,3048,1177
3,3049,937
3,3050,1177
3,3051,1177
3,3052,937
3,3053,1161
3,3054,1177
3,3055,1161
3,3056,1177
3,3057,1177
3,3058,1161
3,3059,1177
3,3060,1177
3,3061,1177
3,3062,759
3,3063,1177
3,3064,1177
3,3065,1177
3,3066,1177
3,3067,1177
3,3068,1177
3,3069,1161
3,3070,1177
3,3071,1177
3,3072,1161
3,3073,1177
3,3074,1177
3,3075,817
3,3076,1177
3,3077,1177
3,3078,937
3,3079,1161
3,3080,1177
3,3081,1161
3,3082,1161
3,3083,1161
3,3084,1161
3,3085,1177
3,3086,1177
3,3087,1177
3,3088,1177
3,3089,1177
3,3090,1177
3,3091,1177
3,3092,1161
3,3093,1177
3,3094,817
3,3095,817
3,3096,1177
3,3097,1161
3,3098,1177
3,3099,1177
3,3100,1177
3,3101,937
3,3102,1177
3,3103,1161
3,3104,1177
3,3105,1177
3,3106,1177
3,3107,1177
3,3108,1161
3,3109,1177
3,3110,1177
3,3111,1161
3,3112,1161
3,3113,1177
3,3114,1161
3,3115,1177
3,3116,1177
3,3117,1161
3,3118,1161
3,3119,1177
3,3120,937
3,3121,1177
3,3122,1177
3,3123,1161
3,3124,1161
3,3125,1177
3,3126,1177
3,3127,1177
3,3128,1161
3,3129,1177
3,3130,1161
3,3131,1177
3,3132,1177
3,3133,1177
3,3134,1161
3,3135,1177
3,3136,937
3,3137,1161
3,3138,1161
3,3139,817
3,3140,1177
3,3141,1177
3,3142,1161
3,3143,817
3,3144,1161
3,3145,1177
3,3146,1177
3,3147,1177
3,3148,1177
3,3149,1177
3,3150,1161
3,3151,1177
3,3152,1161
3,3153,1177
3,3154,1177
3,3155,1177
3,3156,1177
3,3157,1177
3,3158,1177
3,3159,1161
3,3160,937
3,3161,1177
3,3162,1177
3,3163,1177
3,3164,1177
3,3165,1177
3,3166,1177
3,3167,1177
3,3168,1161
3,3169,1177
3,3170,937
3,3171,1161
3,3172,1177
3,3173,1177
3,3174,1161
3,3175,1177
3,3176,1177
3,3177,1177
3,3178,1177
3,3179,1161
3,3180,1177
3,3181,1177
3,3182,1161
3,3183,1161
3,3184,1177
3,3185,1177
3,3186,1161
3,3187,1161
3,3188,1177
3,3189,817
3,3190,1177
3,3191,1177
3,3192,1161
3,3193,1161
3,3194,1161
3,3195,937
3,3196,1177
3,3197,1161
3,3198,1177
3,3199,1161
3,3200,1177
3,3201,1177
3,3202,1177
3,3203,1161
3,3204,1161
3,3205,1161
3,3206,937
3,3207,1161
3,3208,937
3,3209,1177
3,3210,817
3,3211,1161
3,3212,937
3,3213,1177
3,3214,1177
3,3215,1177
3,3216,1161
3,3217,1161
3,3218,1177
3,3219,1177
3,3220,1161
3,3221,1177
3,3222,1177
3,3223,1177
3,3224,1161
3,3225,1177
3,3226,1161
3,3227,1161
3,3228,1177
3,3229,1177
3,3230,1177
3,3231,1177
3,3232,1177
3,3233,1177
3,3234,817
3,3235,1161
3,3236,1161
3,3237,1161
3,3238,1161
3,3239,937
3,3240,1177
3,3241,1161
3,3242,759
3,3243,1177
3,3244,937
3,3245,1177
3,3246,1177
3,3247,1177
3,3248,1177
3,3249,1161
3,3250,1177
3,3251,1161
3,3252,1161
3,3253,1161
3,3254,1177
3,3255,937
3,3256,1177
3,3257,1161
3,3258,937
3,3259,1177
3,3260,1161
3,3261,937
3,3262,937
3,3263,1177
3,3264,1177
3,3265,1177
3,3266,1177
3,3267,1177
3,3268,1161
3,3269,1161
3,3270,1161
3,3271,1177
3,3272,1177
3,3273,1177
3,3274,937
3,3275,1177
3,3276,1177
3,3277,1177
3,3278,1161
3,3279,1161
3,3280,1177
3,3281,1177
3,3282,1177
3,3283,937
3,3284,1161
3,3285,1177
3,3286,1161
3,3287,1177
3,3288,1177
3,3289,1177
3,3290,1177
3,3291,1161
3,3292,1177
3,3293,1177
3,3294,1161
3,3295,1177
3,3296,1177
3,3297,1177
3,3298,1177
3,3299,817
3,3300,937
3,3301,1177
3,3302,1161
3,3303,1161
3,3304,1161
3,3305,1177
3,3306,937
3,3307,1177
3,3308,1161
3,3309,1177
3,3310,1177
3,3311,1161
3,3312,1161
3,3313,1161
3,3314,1161
3,3315,1177
3,3316,1177
3,3317,1161
3,3318,1161
3,3319,937
3,3320,1177
3,3321,1177
3,3322,1177
3,3323,1161
3,3324,578
3,3325,1161
3,3326,1177
3,3327,1177
3,3328,1177
3,3329,1177
3,3330,1177
3,3331,1177
3,3332,1161
3,3333,1177
3,3334,1161
3,3335,1161
3,3336,817
3,3337,1177
3,3338,1177
3,3339,937
3,3340,1161
3,3341,1177
3,3342,1177
3,3343,1177
3,3344,1177
3,3345,817
3,3346,1177
3,3347,937
3,3348,937
3,3349,1177
3,3350,1177
3,3351,1177
3,3352,1177
3,3353,1161
3,3354,1161
3,3355,1161
3,3356,937
3,3357,1177
3,3358,1161
3,3359,1177
3,3360,1161
3,3361,1177
3,3362,1177
3,3363,1177
3,3364,1177
3,3365,1161
3,3366,1161
3,3367,1161
3,3368,1161
3,3369,1161
3,3370,1161
3,3371,1177
3,3372,1161
3,3373,1177
3,3374,1177
3,3375,1177
3,3376,1161
3,3377,1161
3,3378,1177
3,3379,1177
3,3380,1161
3,3381,1161
3,3382,1177
3,3383,1177
3,3384,1177
3,3385,1177
3,3386,1161
3,3387,987
3,3388,1161
3,3389,937
3,3390,1177
3,3391,1177
3,3392,1177
3,3393,987
3,3394,1177
3,3395,987
3,3396,1177
3,3397,1177
3,3398,1177
3,3399,1161
3,3400,1177
3,3401,1161
3,3402,1161
3,3403,1161
3,3404,1161
3,3405,1177
3,3406,1177
3,3407,1161
3,3408,1161
3,3409,1177
3,3410,1161
3,3411,1177
3,3412,1177
3,3413,937
3,3414,1177
3,3415,1161
3,3416,1177
3,3417,1177
3,3418,937
3,3419,1177
3,3420,1177
3,3421,1161
3,3422,1177
3,3423,1177
3,3424,1177
3,3425,1161
3,3426,1161
3,3427,987
3,3428,1161
3,3429,1177
3,3430,987
3,3431,1161
3,3432,1177
3,3433,1161
3,3434,987
3,3435,1177
3,3436,1161
3,3437,987
3,3438,1177
3,3439,1161
3,3440,1177
3,3441,1177
3,3442,1161
3,3443,1177
3,3444,987
3,3445,1177
3,3446,1177
3,3447,1161
3,3448,1177
3,3449,1161
3,3450,1177
3,3451,987
3,3452,1161
3,3453,1177
3,3454,1161
3,3455,1177
3,3456,1177
3,3457,1161
3,3458,1177
3,3459,987
3,3460,1177
3,3461,1177
3,3462,1161
3,3463,1177
3,3464,1161
3,3465,1161
3,3466,987
3,3467,1161
3,3468,1177
3,3469,1177
3,3470,1177
3,3471,1177
3,3472,1161
3,3473,1177
3,3474,1161
3,3475,1161
3,3476,1161
3,3477,1161
3,3478,1177
3,3479,1161
3,3480,987
3,3481,1161
3,3482,1161
3,3483,1177
3,3484,1161
3,3485,1177
3,3486,987
3,3487,1161
3,3488,1177
3,3489,1177
3,3490,1177
3,3491,1161
3,3492,1177
3,3493,987
3,3494,1177
3,3495,1352
3,3496,1352
3,3497,1161
3,3498,1177
3,3499,1352
3,3500,1352
3,3501,1177
3,3502,1177
3,3503,1352
3,3504,1177
3,3505,1352
3,3506,1352
3,3507,1177
3,3508,987
3,3509,1177
3,3510,1161
3,3511,1352
3,3512,1352
3,3513,1352
3,3514,1177
3,3515,1161
3,3516,1352
3,3517,1352
3,3518,1352
3,3519,1352
3,3520,1177
3,3521,1352
3,3522,1352
3,3523,1352
3,3524,1352
3,3525,1352
3,3526,1352
3,3527,1352
3,3528,1352
3,3529,1352
3,3530,1352
3,3531,987
3,3532,1177
3,3533,1177
3,3534,1352
3,3535,1352
3,3536,1352
3,3537,1177
3,3538,1177
3,3539,1352
3,3540,1177
3,3541,1177
3,3542,1177
3,3543,1161
3,3544,1352
3,3545,1161
3,3546,1352
3,3547,1177
3,3548,1352
3,3549,1177
3,3550,1161
3,3551,1177
3,3552,1352
3,3553,1352
3,3554,1177
3,3555,1352
3,3556,1352
3,3557,1352
3,3558,1352
3,3559,1352
3,3560,1177
3,3561,1352
3,3562,1352
3,3563,1161
3,3564,1177
3,3565,1161
3,3566,1352
3,3567,1352
3,3568,1352
3,3569,1352
3,3570,1352
3,3571,1177
3,3572,937
3,3573,1177
3,3574,1352
3,3575,1177
3,3576,1352
3,3577,1177
3,3578,1352
3,3579,1177
3,3580,1352
3,3581,1177
3,3582,1352
3,3583,1177
3,3584,1352
3,3585,1352
3,3586,1352
3,3587,1352
3,3588,1352
3,3589,1352
3,3590,1177
3,3591,937
3,3592,987
3,3593,1161
3,3594,1352
3,3595,1177
3,3596,1352
3,3597,1352
3,3598,1352
3,3599,987
3,3600,1177
3,3601,1177
3,3602,1352
3,3603,1161
3,3604,1177
3,3605,1177
3,3606,1352
3,3607,1177
3,3608,1352
3,3609,1161
3,3610,1177
3,3611,1352
3,3612,1352
3,3613,1352
3,3614,1177
3,3615,1352
3,3616,1177
3,3617,1352
3,3618,1352
3,3619,1352
3,3620,1161
3,3621,1177
3,3622,1352
3,3623,1177
3,3624,1352
3,3625,1352
3,3626,1352
3,3627,1352
3,3628,1352
3,3629,1352
3,3630,1352
3,3631,1177
3,3632,1177
3,3633,1161
3,3634,1177
3,3635,1352
3,3636,1352
3,3637,1352
3,3638,987
3,3639,1161
3,3640,1352
3,3641,1177
3,3642,1352
3,3643,1161
3,3644,1177
3,3645,1352
3,3646,1177
3,3647,1161
3,3648,1352
3,3649,1352
3,3650,1352
3,3651,1352
3,3652,1161
3,3653,1352
3,3654,1352
3,3655,1352
3,3656,1352
3,3657,1161
3,3658,1177
3,3659,1177
3,3660,987
3,3661,1352
3,3662,1352
3,3663,1161
3,3664,987
3,3665,1177
3,3666,1352
3,3667,1352
3,3668,1352
3,3669,1177
3,3670,1352
3,3671,1177
3,3672,1177
3,3673,1352
3,3674,1177
3,3675,1177
3,3676,1352
3,3677,1352
3,3678,1352
3,3679,937
3,3680,1177
3,3681,1177
3,3682,1177
3,3683,1177
3,3684,1352
3,3685,937
3,3686,1352
3,3687,1161
3,3688,1352
3,3689,1161
3,3690,1352
3,3691,1177
3,3692,1161
3,3693,1352
3,3694,1177
3,3695,1177
3,3696,1177
3,3697,1177
3,3698,1177
3,3699,1177
3,3700,1352
3,3701,1177
3,3702,1161
3,3703,1352
3,3704,1161
3,3705,1352
3,3706,1177
3,3707,1161
3,3708,1177
3,3709,1352
3,3710,1352
3,3711,1352
3,3712,1177
3,3713,1177
3,3714,1352
3,3715,937
3,3716,1177
3,3717,1352
3,3718,1352
3,3719,1352
3,3720,1352
3,3721,1352
3,3722,1352
3,3723,1352
3,3724,1352
3,3725,1352
3,3726,1352
3,3727,1177
3,3728,1177
3,3729,1177
3,3730,1177
3,3731,1352
3,3732,1177
3,3733,1177
3,3734,1352
3,3735,1177
3,3736,1352
3,3737,1352
3,3738,1352
3,3739,1352
3,3740,1177
3,3741,1352
3,3742,1161
3,3743,1352
3,3744,1177
3,3745,1177
3,3746,1352
3,3747,1177
3,3748,1161
3,3749,1352
3,3750,1352
3,3751,1161
3,3752,1177
3,3753,1352
3,3754,1177
3,3755,1177
3,3756,987
3,3757,1352
3,3758,1161
3,3759,1352
3,3760,1352
3,3761,1352
3,3762,1352
3,3763,1177
3,3764,987
3,3765,1352
3,3766,1352
3,3767,987
3,3768,1161
3,3769,1352
3,3770,1177
3,3771,1352
3,3772,1161
3,3773,1352
3,3774,1161
3,3775,1177
3,3776,1352
3,3777,1352
3,3778,1177
3,3779,1352
3,3780,1177
3,3781,1177
3,3782,1177
3,3783,1352
3,3784,1352
3,3785,1177
3,3786,1352
3,3787,1161
3,3788,1352
3,3789,1352
3,3790,1352
3,3791,1352
3,3792,1352
3,3793,1352
3,3794,1352
3,3795,1177
3,3796,1352
3,3797,1352
3,3798,987
3,3799,1352
3,3800,1177
3,3801,1352
3,3802,1177
3,3803,1161
3,3804,1352
3,3805,1352
3,3806,1161
3,3807,1161
3,3808,1177
3,3809,1161
3,3810,1177
3,3811,1352
3,3812,1352
3,3813,1352
3,3814,1352
3,3815,1352
3,3816,1161
3,3817,1352
3,3818,1352
3,3819,1352
3,3820,1352
3,3821,1352
3,3822,1177
3,3823,1177
3,3824,1352
3,3825,1177
3,3826,1352
3,3827,1177
3,3828,987
3,3829,1161
3,3830,1352
3,3831,1352
3,3832,1352
3,3833,1352
3,3834,1177
3,3835,1161
3,3836,987
3,3837,1177
3,3838,1352
3,3839,1161
3,3840,1352
3,3841,1352
3,3842,1177
3,3843,1161
3,3844,1177
3,3845,987
3,3846,1352
3,3847,1352
3,3848,1352
3,3849,1177
3,3850,1352
3,3851,1352
3,3852,1161
3,3853,1352
3,3854,1177
3,3855,1352
3,3856,1352
3,3857,1177
3,3858,1161
3,3859,1177
3,3860,1352
3,3861,1352
3,3862,1177
3,3863,1177
3,3864,1352
3,3865,1161
3,3866,1177
3,3867,1161
3,3868,1177
3,3869,1352
3,3870,1352
3,3871,987
3,3872,1352
3,3873,1352
3,3874,937
3,3875,1177
3,3876,1352
3,3877,1177
3,3878,1352
3,3879,1161
3,3880,1177
