k,n,n_wave
2,430,235
2,431,588
2,432,277
2,433,588
2,434,588
2,435,277
2,436,588
2,437,588
2,438,277
2,439,588
2,440,588
2,441,588
2,442,277
2,443,588
2,444,235
2,445,588
2,446,588
2,447,588
2,448,588
2,449,235
2,450,277
2,451,588
2,452,588
2,453,588
2,454,235
2,455,588
2,456,277
2,457,588
2,458,588
2,459,588
2,460,277
2,461,588
2,462,588
2,463,588
2,464,588
2,465,588
2,466,588
2,467,588
2,468,588
2,469,277
2,470,588
2,471,588
2,472,588
2,473,588
2,474,588
2,475,235
2,476,277
2,477,588
2,478,588
2,479,209
2,480,588
2,481,277
2,482,588
2,483,277
2,484,588
2,485,588
2,486,277
2,487,588
2,488,277
2,489,588
2,490,277
2,491,235
2,492,277
2,493,588
2,494,277
2,495,588
2,496,588
2,497,588
2,498,235
2,499,588
2,500,588
2,501,588
2,502,588
2,503,588
2,504,209
2,505,277
2,506,588
2,507,588
2,508,277
2,509,277
2,510,588
2,511,588
2,512,588
2,513,588
2,514,588
2,515,588
2,516,588
2,517,277
2,518,235
2,519,588
2,520,277
2,521,277
2,522,588
2,523,588
2,524,277
2,525,588
2,526,588
2,527,235
2,528,277
2,529,588
2,530,209
2,531,588
2,532,588
2,533,588
2,534,588
2,535,588
2,536,588
2,537,277
2,538,588
2,539,588
2,540,588
2,541,588
2,542,588
2,543,588
2,544,588
2,545,235
2,546,588
2,547,588
2,548,588
2,549,588
2,550,588
2,551,235
2,552,209
2,553,588
2,554,277
2,555,277
2,556,588
2,557,588
2,558,588
2,559,588
2,560,235
2,561,588
2,562,588
2,563,588
2,564,588
2,565,277
2,566,588
2,567,588
2,568,588
2,569,206
2,570,588
2,571,588
2,572,588
2,573,235
2,574,588
2,575,588
2,576,588
2,577,588
2,578,588
2,579,235
2,580,588
2,581,588
2,582,588
2,583,588
2,584,277
2,585,235
2,586,588
2,587,277
2,588,277
2,589,588
2,590,277
2,591,588
2,592,588
2,593,588
2,594,588
2,595,588
2,596,588
2,597,588
2,598,588
2,599,588
2,600,588
2,601,235
2,602,588
2,603,588
2,604,588
2,605,588
2,606,588
2,607,588
2,608,588
2,609,588
2,610,588
2,611,277
2,612,277
2,613,379
2,614,588
2,615,588
2,616,588
2,617,588
2,618,588
2,619,588
2,620,277
2,621,588
2,622,588
2,623,379
2,624,588
2,625,588
2,626,588
2,627,588
2,628,588
2,629,588
2,630,588
2,631,379
2,632,588
2,633,379
2,634,277
2,635,588
2,636,588
2,637,588
2,638,235
2,639,588
2,640,588
2,641,588
2,642,277
2,643,379
2,644,379
2,645,379
2,646,588
2,647,588
2,648,235
2,649,379
2,650,588
2,651,379
2,652,379
2,653,588
2,654,379
2,655,588
2,656,588
2,657,588
2,658,277
2,659,379
2,660,588
2,661,588
2,662,588
2,663,379
2,664,277
2,665,588
2,666,588
2,667,588
2,668,588
2,669,588
2,670,588
2,671,588
2,672,588
2,673,379
2,674,379
2,675,588
2,676,588
2,677,588
2,678,588
2,679,588
2,680,588
2,681,588
2,682,379
2,683,588
2,684,379
2,685,588
2,686,588
2,687,588
2,688,379
2,689,379
2,690,277
2,691,379
2,692,588
2,693,379
2,694,277
2,695,588
2,696,379
2,697,379
2,698,379
2,699,588
2,700,379
2,701,379
2,702,588
2,703,588
2,704,588
2,705,379
2,706,588
2,707,588
2,708,277
2,709,588
2,710,588
2,711,588
2,712,588
2,713,206
2,714,277
2,715,379
2,716,379
2,717,588
2,718,588
2,719,588
2,720,379
2,721,588
2,722,588
2,723,588
2,724,588
2,725,379
2,726,588
2,727,588
2,728,588
2,729,588
2,730,277
2,731,588
2,732,379
2,733,379
2,734,379
2,735,588
2,736,588
2,737,379
2,738,588
2,739,379
2,740,379
2,741,379
2,742,277
2,743,379
2,744,277
2,745,588
2,746,588
2,747,235
2,748,588
2,749,379
2,750,277
2,751,379
2,752,235
2,753,588
2,754,588
2,755,588
2,756,588
2,757,588
2,758,588
2,759,588
2,760,588
2,761,379
2,762,379
2,763,588
2,764,588
2,765,588
2,766,588
2,767,588
2,768,588
2,769,588
2,770,379
2,771,379
2,772,588
2,773,588
2,774,588
2,775,588
2,776,588
2,777,588
2,778,588
2,779,588
2,780,588
2,781,277
2,782,588
2,783,588
2,784,588
2,785,379
2,786,379
2,787,588
2,788,379
2,789,588
2,790,588
2,791,588
2,792,235
2,793,379
2,794,588
2,795,588
2,796,277
2,797,379
2,798,277
2,799,588
2,800,277
2,801,379
2,802,588
2,803,277
2,804,277
2,805,379
2,806,588
2,807,588
2,808,588
2,809,379
2,810,588
2,811,588
2,812,588
2,813,588
2,814,588
2,815,379
2,816,588
2,817,588
2,818,379
2,819,588
2,820,588
2,821,588
2,822,588
2,823,588
2,824,588
2,825,588
2,826,588
2,827,588
2,828,235
2,829,277
2,830,277
2,831,588
2,832,379
2,833,588
2,834,379
2,835,588
2,836,379
2,837,379
2,838,588
2,839,588
2,840,588
2,841,588
2,842,588
2,843,588
2,844,235
2,845,588
2,846,235
2,847,235
2,848,588
2,849,379
2,850,588
2,851,277
2,852,588
2,853,588
2,854,379
2,855,379
2,856,588
2,857,379
2,858,588
2,859,379
2,860,379
2,861,588
2,862,379
2,863,277
2,864,588
2,865,588
2,866,277
2,867,588
2,868,379
2,869,379
2,870,588
2,871,277
2,872,277
2,873,588
2,874,588
2,875,588
2,876,588
2,877,588
2,878,379
2,879,588
2,880,588
2,881,588
2,882,588
2,883,588
2,884,588
2,885,588
2,886,588
2,887,588
2,888,588
2,889,588
2,890,588
2,891,588
2,892,277
2,893,379
2,894,588
2,895,588
2,896,379
2,897,209
2,898,588
2,899,379
2,900,379
2,901,277
2,902,588
2,903,379
2,904,379
2,905,588
2,906,379
2,907,588
2,908,588
2,909,235
2,910,588
2,911,379
2,912,588
2,913,588
2,914,588
2,915,588
2,916,588
2,917,379
2,918,588
2,919,588
2,920,277
2,921,235
2,922,277
2,923,588
2,924,588
2,925,379
2,926,379
2,927,588
2,928,588
2,929,379
2,930,588
2,931,588
2,932,209
2,933,588
2,934,379
2,935,588
2,936,588
2,937,588
2,938,379
2,939,588
2,940,588
2,941,588
2,942,588
2,943,379
2,944,379
2,945,588
2,946,379
2,947,588
2,948,588
2,949,277
2,950,588
2,951,588
2,952,379
2,953,588
2,954,379
2,955,588
2,956,588
2,957,588
2,958,588
2,959,588
2,960,588
2,961,379
2,962,588
2,963,379
2,964,588
2,965,379
2,966,588
2,967,379
2,968,379
2,969,379
2,970,588
2,971,588
2,972,588
2,973,379
2,974,235
2,975,588
2,976,379
2,977,588
2,978,588
2,979,588
2,980,588
2,981,588
2,982,588
2,983,588
2,984,588
2,985,588
2,986,588
2,987,588
2,988,379
2,989,588
2,990,588
2,991,588
2,992,379
2,993,588
2,994,588
2,995,277
2,996,588
2,997,588
2,998,588
2,999,588
2,1000,379
2,1001,379
2,1002,588
2,1003,588
2,1004,379
2,1005,588
2,1006,588
2,1007,588
2,1008,588
2,1009,588
2,1010,379
2,1011,588
2,1012,588
2,1013,588
2,1014,588
2,1015,588
2,1016,588
2,1017,588
2,1018,588
2,1019,379
2,1020,588
2,1021,588
2,1022,588
2,1023,588
2,1024,277
2,1025,588
2,1026,277
2,1027,379
2,1028,588
2,1029,379
2,1030,379
2,1031,588
2,1032,588
2,1033,379
2,1034,379
2,1035,277
2,1036,588
2,1037,379
2,1038,588
2,1039,588
2,1040,277
2,1041,277
2,1042,588
2,1043,588
2,1044,588
2,1045,588
2,1046,588
2,1047,588
2,1048,277
2,1049,588
2,1050,588
2,1051,588
2,1052,379
2,1053,588
2,1054,588
2,1055,379
2,1056,588
2,1057,588
2,1058,588
2,1059,277
2,1060,588
2,1061,379
2,1062,588
2,1063,379
2,1064,588
2,1065,588
2,1066,588
2,1067,588
2,1068,588
2,1069,379
2,1070,379
2,1071,277
2,1072,588
2,1073,588
2,1074,588
2,1075,588
2,1076,379
2,1077,588
2,1078,588
2,1079,588
2,1080,379
2,1081,588
2,1082,588
2,1083,588
2,1084,588
2,1085,588
2,1086,379
2,1087,588
2,1088,588
2,1089,277
2,1090,379
2,1091,588
2,1092,588
2,1093,588
2,1094,588
2,1095,588
2,1096,588
2,1097,588
2,1098,379
2,1099,379
2,1100,588
2,1101,379
2,1102,588
2,1103,588
2,1104,588
2,1105,588
2,1106,588
2,1107,588
2,1108,588
2,1109,588
2,1110,588
2,1111,379
2,1112,588
2,1113,379
2,1114,588
2,1115,588
2,1116,588
2,1117,588
2,1118,277
2,1119,379
2,1120,588
2,1121,588
2,1122,588
2,1123,379
2,1124,588
2,1125,277
2,1126,379
2,1127,588
2,1128,379
2,1129,588
2,1130,379
2,1131,379
2,1132,588
2,1133,588
2,1134,588
2,1135,588
2,1136,588
2,1137,588
2,1138,588
2,1139,588
2,1140,379
2,1141,235
2,1142,379
2,1143,379
2,1144,277
2,1145,588
2,1146,588
2,1147,588
2,1148,379
2,1149,588
2,1150,588
2,1151,588
2,1152,588
2,1153,588
2,1154,379
2,1155,588
2,1156,588
2,1157,588
2,1158,588
2,1159,588
2,1160,588
2,1161,588
2,1162,379
2,1163,588
2,1164,588
2,1165,379
2,1166,588
2,1167,588
2,1168,379
2,1169,588
2,1170,588
2,1171,588
2,1172,588
2,1173,206
2,1174,588
2,1175,588
2,1176,588
2,1177,588
2,1178,588
2,1179,588
2,1180,379
2,1181,379
2,1182,289
2,1183,588
2,1184,588
2,1185,588
2,1186,379
2,1187,588
2,1188,588
2,1189,588
2,1190,588
2,1191,588
2,1192,379
2,1193,588
2,1194,588
2,1195,379
2,1196,588
2,1197,289
2,1198,588
2,1199,379
2,1200,379
2,1201,588
2,1202,588
2,1203,289
2,1204,588
2,1205,379
2,1206,379
2,1207,588
2,1208,588
2,1209,588
2,1210,588
2,1211,588
2,1212,379
2,1213,588
2,1214,588
2,1215,588
2,1216,588
2,1217,588
2,1218,588
2,1219,379
2,1220,588
2,1221,289
2,1222,379
2,1223,588
2,1224,588
2,1225,379
2,1226,588
2,1227,588
2,1228,379
2,1229,588
2,1230,588
2,1231,588
2,1232,588
2,1233,588
2,1234,289
2,1235,588
2,1236,588
2,1237,588
2,1238,379
2,1239,379
2,1240,235
2,1241,379
2,1242,588
2,1243,588
2,1244,289
2,1245,379
2,1246,588
2,1247,289
2,1248,588
2,1249,588
2,1250,379
2,1251,588
2,1252,379
2,1253,379
2,1254,588
2,1255,379
2,1256,588
2,1257,588
2,1258,289
2,1259,588
2,1260,588
2,1261,588
2,1262,379
2,1263,588
2,1264,588
2,1265,588
2,1266,588
2,1267,379
2,1268,588
2,1269,588
2,1270,289
2,1271,379
2,1272,588
2,1273,379
2,1274,588
2,1275,379
2,1276,289
2,1277,588
2,1278,379
2,1279,379
2,1280,588
2,1281,588
2,1282,379
2,1283,588
2,1284,588
2,1285,588
2,1286,588
2,1287,588
2,1288,588
2,1289,588
2,1290,588
2,1291,379
2,1292,588
2,1293,379
2,1294,588
2,1295,588
2,1296,379
2,1297,588
2,1298,379
2,1299,379
2,1300,379
2,1301,379
2,1302,379
2,1303,379
2,1304,588
2,1305,588
2,1306,379
2,1307,588
2,1308,379
2,1309,588
2,1310,379
2,1311,289
2,1312,379
2,1313,379
2,1314,588
2,1315,588
2,1316,588
2,1317,588
2,1318,588
2,1319,588
2,1320,588
2,1321,588
2,1322,379
2,1323,379
2,1324,588
2,1325,379
2,1326,379
2,1327,588
2,1328,379
2,1329,588
2,1330,588
2,1331,289
2,1332,379
2,1333,588
2,1334,588
2,1335,588
2,1336,379
2,1337,588
2,1338,379
2,1339,588
2,1340,379
2,1341,379
2,1342,588
2,1343,289
2,1344,588
2,1345,379
2,1346,588
2,1347,379
2,1348,588
2,1349,379
2,1350,289
2,1351,588
2,1352,289
2,1353,588
2,1354,588
2,1355,379
2,1356,379
2,1357,588
2,1358,379
2,1359,588
2,1360,588
2,1361,379
2,1362,289
2,1363,588
2,1364,289
2,1365,588
2,1366,588
2,1367,588
2,1368,588
2,1369,588
2,1370,289
2,1371,588
2,1372,588
2,1373,379
2,1374,289
2,1375,588
2,1376,588
2,1377,289
2,1378,588
2,1379,588
2,1380,289
2,1381,588
2,1382,235
2,1383,588
2,1384,588
2,1385,588
2,1386,588
2,1387,289
2,1388,277
2,1389,588
2,1390,379
2,1391,588
2,1392,588
2,1393,379
2,1394,379
2,1395,588
2,1396,379
2,1397,588
2,1398,277
2,1399,379
2,1400,588
2,1401,289
2,1402,379
2,1403,289
2,1404,289
2,1405,379
2,1406,588
2,1407,379
2,1408,588
2,1409,379
2,1410,588
2,1411,379
2,1412,277
2,1413,379
2,1414,588
2,1415,289
2,1416,588
2,1417,588
2,1418,588
2,1419,379
2,1420,588
2,1421,379
2,1422,588
2,1423,379
2,1424,588
2,1425,588
2,1426,379
2,1427,588
2,1428,588
2,1429,379
2,1430,588
2,1431,289
2,1432,277
2,1433,588
2,1434,588
2,1435,289
2,1436,289
2,1437,588
2,1438,588
2,1439,588
2,1440,588
2,1441,588
2,1442,588
2,1443,588
2,1444,379
2,1445,588
2,1446,588
2,1447,588
2,1448,379
2,1449,379
2,1450,379
2,1451,289
2,1452,588
2,1453,379
2,1454,588
2,1455,588
2,1456,379
2,1457,588
2,1458,588
2,1459,588
2,1460,588
2,1461,379
2,1462,588
2,1463,588
2,1464,588
2,1465,588
2,1466,588
2,1467,588
2,1468,379
2,1469,588
2,1470,379
2,1471,379
2,1472,588
2,1473,379
2,1474,588
2,1475,588
2,1476,379
2,1477,588
2,1478,379
2,1479,379
2,1480,379
2,1481,588
2,1482,235
2,1483,588
2,1484,588
2,1485,289
2,1486,588
2,1487,588
2,1488,588
2,1489,588
2,1490,379
2,1491,588
2,1492,588
2,1493,379
2,1494,379
2,1495,588
2,1496,588
2,1497,588
2,1498,588
2,1499,588
2,1500,379
2,1501,588
2,1502,379
2,1503,588
2,1504,379
2,1505,588
2,1506,289
2,1507,588
2,1508,588
2,1509,588
2,1510,588
2,1511,588
2,1512,379
2,1513,588
2,1514,379
2,1515,588
2,1516,588
2,1517,588
2,1518,379
2,1519,379
2,1520,379
2,1521,289
2,1522,588
2,1523,379
2,1524,588
2,1525,588
2,1526,379
2,1527,588
2,1528,588
2,1529,588
2,1530,588
2,1531,588
2,1532,379
2,1533,588
2,1534,588
2,1535,588
2,1536,588
2,1537,588
2,1538,588
2,1539,379
2,1540,277
2,1541,588
2,1542,588
2,1543,588
2,1544,379
2,1545,588
2,1546,588
2,1547,588
2,1548,379
2,1549,588
2,1550,379
2,1551,289
2,1552,588
2,1553,588
2,1554,379
2,1555,588
2,1556,289
2,1557,588
2,1558,588
2,1559,379
2,1560,588
2,1561,379
2,1562,588
2,1563,588
2,1564,289
2,1565,588
2,1566,588
2,1567,588
2,1568,588
2,1569,588
2,1570,588
2,1571,588
2,1572,588
2,1573,588
2,1574,588
2,1575,588
2,1576,379
2,1577,588
2,1578,588
2,1579,588
2,1580,588
2,1581,588
2,1582,289
2,1583,588
2,1584,588
2,1585,588
2,1586,588
2,1587,379
2,1588,379
2,1589,277
2,1590,588
2,1591,588
2,1592,588
2,1593,588
2,1594,379
2,1595,588
2,1596,588
2,1597,289
2,1598,588
2,1599,588
2,1600,379
2,1601,588
2,1602,588
2,1603,588
2,1604,588
2,1605,588
2,1606,588
2,1607,588
2,1608,588
2,1609,588
2,1610,379
2,1611,379
2,1612,588
2,1613,588
2,1614,588
2,1615,588
2,1616,379
2,1617,588
2,1618,588
2,1619,379
2,1620,379
2,1621,379
2,1622,588
2,1623,379
2,1624,588
2,1625,588
2,1626,588
2,1627,289
2,1628,379
2,1629,588
2,1630,588
2,1631,379
2,1632,588
2,1633,379
2,1634,588
2,1635,379
2,1636,289
2,1637,588
2,1638,379
2,1639,379
2,1640,588
2,1641,588
2,1642,588
2,1643,588
2,1644,289
2,1645,588
2,1646,588
2,1647,289
2,1648,588
2,1649,588
2,1650,588
2,1651,588
2,1652,588
2,1653,588
2,1654,379
2,1655,379
2,1656,588
2,1657,588
2,1658,379
2,1659,588
2,1660,588
2,1661,379
2,1662,588
2,1663,588
2,1664,379
2,1665,588
2,1666,588
2,1667,588
2,1668,588
2,1669,289
2,1670,379
2,1671,588
2,1672,379
2,1673,588
2,1674,588
2,1675,588
2,1676,379
2,1677,379
2,1678,588
2,1679,588
2,1680,289
2,1681,379
2,1682,588
2,1683,588
2,1684,379
2,1685,588
2,1686,588
2,1687,379
2,1688,588
2,1689,379
2,1690,588
2,1691,379
2,1692,588
2,1693,588
2,1694,379
2,1695,379
2,1696,588
2,1697,588
2,1698,235
2,1699,588
2,1700,588
2,1701,588
2,1702,588
2,1703,588
2,1704,379
2,1705,379
2,1706,588
2,1707,588
2,1708,379
2,1709,588
2,1710,588
2,1711,588
2,1712,588
2,1713,588
2,1714,379
2,1715,588
2,1716,379
2,1717,379
2,1718,588
2,1719,588
2,1720,588
2,1721,588
2,1722,588
2,1723,588
2,1724,588
2,1725,588
2,1726,588
2,1727,379
2,1728,588
2,1729,289
2,1730,379
2,1731,379
2,1732,588
2,1733,379
2,1734,379
2,1735,289
2,1736,588
2,1737,588
2,1738,588
2,1739,588
2,1740,588
2,1741,588
2,1742,379
2,1743,588
2,1744,289
2,1745,588
2,1746,379
2,1747,588
2,1748,588
2,1749,588
2,1750,588
2,1751,588
2,1752,588
2,1753,289
2,1754,588
2,1755,289
2,1756,289
2,1757,379
2,1758,588
2,1759,379
2,1760,588
2,1761,289
2,1762,588
2,1763,588
2,1764,588
2,1765,588
2,1766,588
2,1767,379
2,1768,588
2,1769,588
2,1770,379
2,1771,588
2,1772,588
2,1773,289
2,1774,379
2,1775,588
2,1776,379
2,1777,379
2,1778,289
2,1779,379
2,1780,379
2,1781,588
2,1782,588
2,1783,289
2,1784,588
2,1785,588
2,1786,588
2,1787,588
2,1788,588
2,1789,289
2,1790,588
2,1791,588
2,1792,588
2,1793,588
2,1794,588
2,1795,588
2,1796,277
2,1797,588
2,1798,379
2,1799,588
2,1800,588
2,1801,379
2,1802,379
2,1803,379
2,1804,588
2,1805,588
2,1806,379
2,1807,588
2,1808,588
2,1809,588
2,1810,588
2,1811,588
2,1812,379
2,1813,379
2,1814,588
2,1815,588
2,1816,588
2,1817,588
2,1818,588
2,1819,289
2,1820,588
2,1821,588
2,1822,379
2,1823,588
2,1824,588
2,1825,379
2,1826,289
2,1827,379
2,1828,588
2,1829,588
2,1830,379
2,1831,379
2,1832,379
2,1833,289
2,1834,588
2,1835,379
2,1836,588
2,1837,379
2,1838,588
2,1839,277
2,1840,588
2,1841,289
2,1842,588
2,1843,379
2,1844,588
2,1845,588
2,1846,277
2,1847,588
2,1848,379
2,1849,588
2,1850,379
2,1851,588
2,1852,379
2,1853,588
2,1854,588
2,1855,588
2,1856,379
2,1857,277
2,1858,588
2,1859,379
2,1860,588
2,1861,588
2,1862,588
2,1863,588
2,1864,379
2,1865,588
2,1866,379
2,1867,588
2,1868,588
2,1869,379
2,1870,289
2,1871,588
2,1872,588
2,1873,588
2,1874,588
2,1875,588
2,1876,289
2,1877,588
2,1878,588
2,1879,379
2,1880,588
2,1881,379
2,1882,588
2,1883,588
2,1884,379
2,1885,379
2,1886,588
2,1887,588
2,1888,588
2,1889,379
2,1890,379
2,1891,588
2,1892,379
2,1893,588
2,1894,588
2,1895,379
2,1896,379
2,1897,379
2,1898,588
2,1899,379
2,1900,588
2,1901,588
2,1902,588
2,1903,588
2,1904,588
2,1905,588
2,1906,289
2,1907,588
2,1908,588
2,1909,588
2,1910,588
2,1911,588
2,1912,379
2,1913,588
2,1914,588
2,1915,588
2,1916,277
2,1917,588
2,1918,289
2,1919,379
2,1920,277
2,1921,588
2,1922,588
2,1923,379
2,1924,588
2,1925,588
2,1926,588
2,1927,379
2,1928,588
2,1929,588
2,1930,588
2,1931,588
2,1932,379
2,1933,379
2,1934,588
2,1935,379
2,1936,588
2,1937,588
2,1938,588
2,1939,289
2,1940,235
2,1941,588
2,1942,588
2,1943,588
2,1944,379
2,1945,289
2,1946,379
2,1947,289
2,1948,588
2,1949,588
2,1950,277
2,1951,588
2,1952,588
2,1953,379
2,1954,588
2,1955,588
2,1956,588
2,1957,588
2,1958,588
2,1959,588
2,1960,588
2,1961,588
2,1962,379
2,1963,588
2,1964,588
2,1965,379
2,1966,379
2,1967,289
2,1968,277
2,1969,588
2,1970,588
2,1971,588
2,1972,1007
2,1973,588
2,1974,1007
2,1975,1007
2,1976,588
2,1977,1007
2,1978,588
2,1979,1007
2,1980,379
2,1981,289
2,1982,1007
2,1983,1007
2,1984,588
2,1985,1007
2,1986,588
2,1987,1007
2,1988,1007
2,1989,588
2,1990,1007
2,1991,1007
2,1992,588
2,1993,379
2,1994,588
2,1995,1007
2,1996,1007
2,1997,1007
2,1998,379
2,1999,1007
2,2000,588
2,2001,588
2,2002,1007
2,2003,588
2,2004,1007
2,2005,1007
2,2006,588
2,2007,1007
2,2008,588
2,2009,1007
2,2010,468
2,2011,1007
2,2012,1007
2,2013,1007
2,2014,588
2,2015,1007
2,2016,1007
2,2017,588
2,2018,588
2,2019,1007
2,2020,1007
2,2021,468
2,2022,1007
2,2023,1007
2,2024,588
2,2025,379
2,2026,1007
2,2027,1007
2,2028,588
2,2029,588
2,2030,588
2,2031,1007
2,2032,588
2,2033,1007
2,2034,1007
2,2035,588
2,2036,1007
2,2037,1007
2,2038,1007
2,2039,1007
2,2040,588
2,2041,1007
2,2042,1007
2,2043,1007
2,2044,588
2,2045,1007
2,2046,1007
2,2047,1007
2,2048,1007
2,2049,588
2,2050,1007
2,2051,1007
2,2052,588
2,2053,588
2,2054,1007
2,2055,588
2,2056,1007
2,2057,379
2,2058,1007
2,2059,1007
2,2060,1007
2,2061,1007
2,2062,1007
2,2063,1007
2,2064,1007
2,2065,1007
2,2066,1007
2,2067,1007
2,2068,468
2,2069,1007
2,2070,1007
2,2071,1007
2,2072,1007
2,2073,1007
2,2074,588
2,2075,588
2,2076,468
2,2077,1007
2,2078,1007
2,2079,588
2,2080,1007
2,2081,208
2,2082,1007
2,2083,1007
2,2084,1007
2,2085,1007
2,2086,1007
2,2087,1007
2,2088,1007
2,2089,1007
2,2090,1007
2,2091,468
2,2092,1007
2,2093,468
2,2094,580
2,2095,588
2,2096,1007
2,2097,1007
2,2098,588
2,2099,1007
2,2100,588
2,2101,588
2,2102,468
2,2103,289
2,2104,1007
2,2105,588
2,2106,1007
2,2107,580
2,2108,588
2,2109,588
2,2110,588
2,2111,580
2,2112,1007
2,2113,1007
2,2114,1007
2,2115,1007
2,2116,588
2,2117,1007
2,2118,588
2,2119,1007
2,2120,588
2,2121,580
2,2122,1007
2,2123,588
2,2124,1007
2,2125,1007
2,2126,1007
