k,n,n_wave
10,1972,1859
10,1973,1859
10,1974,1859
10,1975,1859
10,1976,1859
10,1977,1859
10,1978,1859
10,1979,1859
10,1980,1859
10,1981,1859
10,1982,1859
10,1983,1859
10,1984,1859
10,1985,1859
10,1986,1859
10,1987,1859
10,1988,1859
10,1989,1859
10,1990,1859
10,1991,1859
10,1992,1859
10,1993,1859
10,1994,1859
10,1995,1878
10,1996,1878
10,1997,1878
10,1998,1878
10,1999,1878
10,2000,1878
10,2001,1878
10,2002,1878
10,2003,1878
10,2004,1878
10,2005,1878
10,2006,1878
10,2007,1878
10,2008,1878
10,2009,1878
10,2010,1878
10,2011,1878
10,2012,1878
10,2013,1878
10,2014,1878
10,2015,1878
10,2016,1878
10,2017,1878
10,2018,1878
10,2019,1878
10,2020,1878
10,2021,1878
10,2022,1878
10,2023,1878
10,2024,1878
10,2025,1878
10,2026,1878
10,2027,1878
10,2028,1878
10,2029,1878
10,2030,1878
10,2031,1878
10,2032,1878
10,2033,1878
10,2034,1878
10,2035,1878
10,2036,1878
10,2037,1878
10,2038,1878
10,2039,1878
10,2040,1878
10,2041,1878
10,2042,1878
10,2043,1878
10,2044,1878
10,2045,1878
10,2046,1878
10,2047,1878
10,2048,1878
10,2049,1878
10,2050,1878
10,2051,1878
10,2052,1878
10,2053,1878
10,2054,1878
10,2055,1878
10,2056,1878
10,2057,1878
10,2058,1878
10,2059,1878
10,2060,1878
10,2061,1878
10,2062,1878
10,2063,1878
10,2064,1878
10,2065,1878
10,2066,1878
10,2067,1878
10,2068,1878
10,2069,1878
10,2070,1878
10,2071,1878
10,2072,1878
10,2073,1878
10,2074,1878
10,2075,1878
10,2076,1878
10,2077,1878
10,2078,1878
10,2079,1878
10,2080,1878
10,2081,1878
10,2082,1887
10,2083,1887
10,2084,1887
10,2085,1887
10,2086,1887
10,2087,1887
10,2088,1887
10,2089,1887
10,2090,1887
10,2091,1887
10,2092,1887
10,2093,1887
10,2094,1887
10,2095,1887
10,2096,1887
10,2097,1887
10,2098,1887
10,2099,1887
10,2100,1887
10,2101,1887
10,2102,1887
10,2103,1887
10,2104,1887
10,2105,1887
10,2106,1887
10,2107,1887
10,2108,1887
10,2109,1887
10,2110,1887
10,2111,1887
10,2112,1887
10,2113,1887
10,2114,1887
10,2115,1887
10,2116,1887
10,2117,1887
10,2118,1887
10,2119,1887
10,2120,1887
10,2121,1887
10,2122,1887
10,2123,1887
10,2124,1887
10,2125,1887
10,2126,1887
10,2127,1887
10,2128,1887
10,2129,1887
10,2130,1887
10,2131,1887
10,2132,1887
10,2133,1887
10,2134,1887
10,2135,1887
10,2136,1887
10,2137,1887
10,2138,1887
10,2139,1887
10,2140,1887
10,2141,1887
10,2142,1887
10,2143,1887
10,2144,1887
10,2145,1887
10,2146,1887
10,2147,1887
10,2148,1887
10,2149,1887
10,2150,1887
10,2151,1887
10,2152,1887
10,2153,1887
10,2154,1887
10,2155,1887
10,2156,1887
10,2157,1887
10,2158,1887
10,2159,1887
10,2160,1887
10,2161,1887
10,2162,1887
10,2163,1887
10,2164,1887
10,2165,1887
10,2166,1887
10,2167,1887
10,2168,1887
10,2169,1887
10,2170,1887
10,2171,1887
10,2172,1887
10,2173,1887
10,2174,1887
10,2175,1887
10,2176,1887
10,2177,1887
10,2178,1887
10,2179,1887
10,2180,1887
10,2181,1887
10,2182,1887
10,2183,1887
10,2184,1887
10,2185,2120
10,2186,2120
10,2187,2120
10,2188,2120
10,2189,2120
10,2190,2120
10,2191,2120
10,2192,2120
10,2193,2120
10,2194,2120
10,2195,2120
10,2196,2120
10,2197,2120
10,2198,2120
10,2199,2120
10,2200,2120
10,2201,2120
10,2202,2120
10,2203,2120
10,2204,2120
10,2205,2120
10,2206,2120
10,2207,2120
10,2208,2120
10,2209,2120
10,2210,2120
10,2211,2120
10,2212,2120
10,2213,2120
10,2214,2120
10,2215,2120
10,2216,2120
10,2217,2120
10,2218,2120
10,2219,2120
10,2220,2120
10,2221,2120
10,2222,2120
10,2223,2120
10,2224,2120
10,2225,2120
10,2226,2120
10,2227,2120
10,2228,2120
10,2229,2120
10,2230,2120
10,2231,2120
10,2232,2120
10,2233,2120
10,2234,2120
10,2235,2120
10,2236,2120
10,2237,2120
10,2238,2120
10,2239,2120
10,2240,2120
10,2241,2120
10,2242,2120
10,2243,2120
10,2244,2120
10,2245,2120
10,2246,2120
10,2247,2120
10,2248,2120
10,2249,2120
10,2250,2120
10,2251,2120
10,2252,2120
10,2253,2120
10,2254,2120
10,2255,2120
10,2256,2120
10,2257,2120
10,2258,2120
10,2259,2120
10,2260,2120
10,2261,2120
10,2262,2120
10,2263,2120
10,2264,2120
10,2265,2120
10,2266,2120
10,2267,2120
10,2268,2120
10,2269,2120
10,2270,2120
10,2271,2120
10,2272,2120
10,2273,2120
10,2274,2120
10,2275,2120
10,2276,2120
10,2277,2120
10,2278,2120
10,2279,2120
10,2280,2120
10,2281,2120
10,2282,2120
10,2283,2120
10,2284,2120
10,2285,2120
10,2286,2120
10,2287,2120
10,2288,2120
10,2289,2120
10,2290,2120
10,2291,2120
10,2292,2120
10,2293,2120
10,2294,2120
10,2295,2120
10,2296,2120
10,2297,2120
10,2298,2120
10,2299,2120
10,2300,2120
10,2301,2120
10,2302,2120
10,2303,2120
10,2304,2120
10,2305,2120
10,2306,2120
10,2307,2120
10,2308,2120
10,2309,2120
10,2310,2120
10,2311,2120
10,2312,2120
10,2313,2120
10,2314,2120
10,2315,2120
10,2316,2120
10,2317,2120
10,2318,2120
10,2319,2120
10,2320,2120
10,2321,2120
10,2322,2120
10,2323,2120
10,2324,2120
10,2325,2120
10,2326,2120
10,2327,2120
10,2328,2120
10,2329,2120
10,2330,2120
10,2331,2120
10,2332,2120
10,2333,2120
10,2334,2120
10,2335,2120
10,2336,2120
10,2337,2120
10,2338,2120
10,2339,2120
10,2340,2120
10,2341,2120
10,2342,2120
10,2343,2120
10,2344,2120
10,2345,2120
10,2346,2120
10,2347,2120
10,2348,2120
10,2349,2120
10,2350,2120
10,2351,2120
10,2352,2120
10,2353,2120
10,2354,2120
10,2355,2120
10,2356,2120
10,2357,2120
10,2358,2120
10,2359,2120
10,2360,2120
10,2361,2120
10,2362,2120
10,2363,2120
10,2364,2120
10,2365,2120
10,2366,2120
10,2367,2120
10,2368,2120
10,2369,2120
10,2370,2120
10,2371,2120
10,2372,2120
10,2373,2120
10,2374,2120
10,2375,2120
10,2376,2120
10,2377,2120
10,2378,2120
10,2379,2120
10,2380,2120
10,2381,2120
10,2382,2120
10,2383,2120
10,2384,2120
10,2385,2120
10,2386,2120
10,2387,2120
10,2388,2120
10,2389,2120
10,2390,2120
10,2391,2120
10,2392,2120
10,2393,2120
10,2394,2120
10,2395,2120
10,2396,2120
10,2397,2120
10,2398,2120
10,2399,2120
10,2400,2120
10,2401,2120
10,2402,2120
10,2403,2120
10,2404,2120
10,2405,2120
10,2406,2120
10,2407,2120
10,2408,2120
10,2409,2120
10,2410,2120
10,2411,2120
10,2412,2120
10,2413,2120
10,2414,2120
10,2415,2120
10,2416,2120
10,2417,2120
10,2418,2120
10,2419,2120
10,2420,2120
10,2421,2120
10,2422,2120
10,2423,2120
10,2424,2120
10,2425,2120
10,2426,2120
10,2427,2120
10,2428,2120
10,2429,2120
10,2430,2120
10,2431,2120
10,2432,2120
10,2433,2120
10,2434,2120
10,2435,2120
10,2436,2120
10,2437,2120
10,2438,2120
10,2439,2120
10,2440,2120
10,2441,2120
10,2442,2120
10,2443,2120
10,2444,2120
10,2445,2120
10,2446,2120
10,2447,2120
10,2448,2120
10,2449,2120
10,2450,2120
10,2451,2120
10,2452,2120
10,2453,2120
10,2454,2120
10,2455,2120
10,2456,2120
10,2457,2120
10,2458,2120
10,2459,2120
10,2460,2120
10,2461,2120
10,2462,2120
10,2463,2120
10,2464,2120
10,2465,2120
10,2466,2120
10,2467,2120
10,2468,2120
10,2469,2120
10,2470,2120
10,2471,2120
10,2472,2120
10,2473,2120
10,2474,2120
10,2475,2120
10,2476,2120
10,2477,2120
10,2478,2120
10,2479,2120
10,2480,2120
10,2481,2120
10,2482,2120
10,2483,2120
10,2484,2120
10,2485,2120
10,2486,2120
10,2487,2120
10,2488,2120
10,2489,2120
10,2490,2120
10,2491,2120
10,2492,2120
10,2493,2120
10,2494,2120
10,2495,2120
10,2496,2120
10,2497,2120
10,2498,2120
10,2499,2120
10,2500,2120
10,2501,2120
10,2502,2120
10,2503,2120
10,2504,2120
10,2505,2120
10,2506,2120
10,2507,2120
10,2508,2120
10,2509,2120
10,2510,2120
10,2511,2120
10,2512,2120
10,2513,2120
10,2514,2120
10,2515,2120
10,2516,2120
10,2517,2120
10,2518,2120
10,2519,2120
10,2520,2120
10,2521,2120
10,2522,2120
10,2523,2120
10,2524,2120
10,2525,2120
10,2526,2120
10,2527,2120
10,2528,2120
10,2529,2120
10,2530,2120
10,2531,2120
10,2532,2120
10,2533,2120
10,2534,2120
10,2535,2120
10,2536,2120
10,2537,2120
10,2538,2120
10,2539,2120
10,2540,2120
10,2541,2120
10,2542,2120
10,2543,2120
10,2544,2120
10,2545,2120
10,2546,2120
10,2547,2120
10,2548,2120
10,2549,2120
10,2550,2120
10,2551,2120
10,2552,2120
10,2553,2120
10,2554,2120
10,2555,2120
10,2556,2120
10,2557,2120
10,2558,2120
10,2559,2120
10,2560,2120
10,2561,2120
10,2562,2120
10,2563,2120
10,2564,2120
10,2565,2120
10,2566,2120
10,2567,2120
10,2568,2120
10,2569,2120
10,2570,2120
10,2571,2120
10,2572,2120
10,2573,2120
10,2574,2120
10,2575,2120
10,2576,2120
10,2577,2120
10,2578,2120
10,2579,2120
10,2580,2120
10,2581,2120
10,2582,2120
10,2583,2120
10,2584,2120
10,2585,2120
10,2586,2120
10,2587,2120
10,2588,2120
10,2589,2120
10,2590,2120
10,2591,2120
10,2592,2120
10,2593,2120
10,2594,2120
10,2595,2120
10,2596,2120
10,2597,2120
10,2598,2120
10,2599,2120
10,2600,2120
10,2601,2120
10,2602,2120
10,2603,2120
10,2604,2120
10,2605,2120
10,2606,2120
10,2607,2120
10,2608,2120
10,2609,2120
10,2610,2120
10,2611,2120
10,2612,2120
10,2613,2120
10,2614,2120
10,2615,2120
10,2616,2120
10,2617,2120
10,2618,2120
10,2619,2120
10,2620,2120
10,2621,2120
10,2622,2120
10,2623,2120
10,2624,2120
10,2625,2120
10,2626,2120
10,2627,2120
10,2628,2120
10,2629,2120
10,2630,2120
10,2631,2120
10,2632,2120
10,2633,2120
10,2634,2120
10,2635,2120
10,2636,2120
10,2637,2120
10,2638,2120
10,2639,2120
10,2640,2120
10,2641,2120
10,2642,2120
10,2643,2120
10,2644,2120
10,2645,2120
10,2646,2120
10,2647,2120
10,2648,2120
10,2649,2120
10,2650,2120
10,2651,2120
10,2652,2120
10,2653,2120
10,2654,2120
10,2655,2120
10,2656,2120
10,2657,2120
10,2658,2120
10,2659,2120
10,2660,2120
10,2661,2120
10,2662,2120
10,2663,2120
10,2664,2120
10,2665,2120
10,2666,2120
10,2667,2120
10,2668,2120
10,2669,2120
10,2670,2120
10,2671,2120
10,2672,2120
10,2673,2120
10,2674,2120
10,2675,2120
10,2676,2120
10,2677,2120
10,2678,2120
10,2679,2120
10,2680,2120
10,2681,2120
10,2682,2120
10,2683,2120
10,2684,2120
10,2685,2120
10,2686,2120
10,2687,2120
10,2688,2120
10,2689,2120
10,2690,2120
10,2691,2120
10,2692,2120
10,2693,2120
10,2694,2120
10,2695,2120
10,2696,2120
10,2697,2120
10,2698,2120
10,2699,2120
10,2700,2120
10,2701,2120
10,2702,2120
10,2703,2120
10,2704,2120
10,2705,2120
10,2706,2120
10,2707,2120
10,2708,2120
10,2709,2120
10,2710,2120
10,2711,2120
10,2712,2120
10,2713,2120
10,2714,2120
10,2715,2120
10,2716,2120
10,2717,2120
10,2718,2120
10,2719,2120
10,2720,2120
10,2721,2120
10,2722,2120
10,2723,2120
10,2724,2120
10,2725,2120
10,2726,2120
10,2727,2120
10,2728,2120
10,2729,2120
10,2730,2120
10,2731,2120
10,2732,2120
10,2733,2120
10,2734,2120
10,2735,2120
10,2736,2120
10,2737,2120
10,2738,2120
10,2739,2120
10,2740,2120
10,2741,2120
10,2742,2120
10,2743,2120
10,2744,2120
10,2745,2120
10,2746,2120
10,2747,2120
10,2748,2120
10,2749,2120
10,2750,2120
10,2751,2120
10,2752,2120
10,2753,2120
10,2754,2120
10,2755,2120
10,2756,2120
10,2757,2120
10,2758,2120
10,2759,2120
10,2760,2120
10,2761,2120
10,2762,2120
10,2763,2120
10,2764,2120
10,2765,2120
10,2766,2120
10,2767,2120
10,2768,2120
10,2769,2120
10,2770,2120
10,2771,2120
10,2772,2120
10,2773,2120
10,2774,2120
10,2775,2120
10,2776,2120
10,2777,2120
10,2778,2120
10,2779,2120
10,2780,2120
10,2781,2120
10,2782,2120
10,2783,2120
10,2784,2120
10,2785,2120
10,2786,2120
10,2787,2120
10,2788,2120
10,2789,2120
10,2790,2120
10,2791,2120
10,2792,2120
10,2793,2120
10,2794,2120
10,2795,2120
10,2796,2120
10,2797,2120
10,2798,2120
10,2799,2120
10,2800,2120
10,2801,2120
10,2802,2120
10,2803,2120
10,2804,2120
10,2805,2120
10,2806,2120
10,2807,2120
10,2808,2120
10,2809,2120
10,2810,2120
10,2811,2120
10,2812,2120
10,2813,2120
10,2814,2120
10,2815,2120
10,2816,2120
10,2817,2120
10,2818,2120
10,2819,2120
10,2820,2120
10,2821,2120
10,2822,2120
10,2823,2120
10,2824,2120
10,2825,2120
10,2826,2120
10,2827,2120
10,2828,2120
10,2829,2120
10,2830,2120
10,2831,2120
10,2832,2120
10,2833,2120
10,2834,2120
10,2835,2120
10,2836,2120
10,2837,2120
10,2838,2120
10,2839,2120
10,2840,2120
10,2841,2120
10,2842,2120
10,2843,2120
10,2844,2120
10,2845,2120
10,2846,2120
10,2847,2120
10,2848,2120
10,2849,2120
10,2850,2120
10,2851,2120
10,2852,2120
10,2853,2120
10,2854,2120
10,2855,2120
10,2856,2120
10,2857,2120
10,2858,2120
10,2859,2120
10,2860,2120
10,2861,2120
10,2862,2120
10,2863,2120
10,2864,2120
10,2865,2120
10,2866,2120
10,2867,2120
10,2868,2120
10,2869,2120
10,2870,2120
10,2871,2120
10,2872,2120
10,2873,2120
10,2874,2120
10,2875,2120
10,2876,2120
10,2877,2120
10,2878,2120
10,2879,2120
10,2880,2120
10,2881,2120
10,2882,2120
10,2883,2120
10,2884,2120
10,2885,2120
10,2886,2120
10,2887,2120
10,2888,2120
10,2889,2120
10,2890,2120
10,2891,2120
10,2892,2120
10,2893,2120
10,2894,2120
10,2895,2120
10,2896,2120
10,2897,2120
10,2898,2120
10,2899,2120
10,2900,2120
10,2901,2120
10,2902,2120
10,2903,2120
10,2904,2120
10,2905,2120
10,2906,2120
10,2907,2120
10,2908,2120
10,2909,2120
10,2910,2120
10,2911,2120
10,2912,2120
10,2913,2120
10,2914,2120
10,2915,2120
10,2916,2120
10,2917,2120
10,2918,2120
10,2919,2120
10,2920,2120
10,2921,2120
10,2922,2120
10,2923,2120
10,2924,2120
10,2925,2120
10,2926,2120
10,2927,2120
10,2928,2120
10,2929,2120
10,2930,2120
10,2931,2120
10,2932,2120
10,2933,2120
10,2934,2120
10,2935,2120
10,2936,2120
10,2937,2120
10,2938,2120
10,2939,2120
10,2940,2120
10,2941,2120
10,2942,2120
10,2943,2120
10,2944,2120
10,2945,2120
10,2946,2120
10,2947,2120
10,2948,2120
10,2949,2120
10,2950,2120
10,2951,2120
10,2952,2120
10,2953,2120
10,2954,2120
10,2955,2120
10,2956,2120
10,2957,2120
10,2958,2120
10,2959,2120
10,2960,2120
10,2961,2120
10,2962,2120
10,2963,2120
10,2964,2120
10,2965,2120
10,2966,2120
10,2967,2120
10,2968,2120
10,2969,2120
10,2970,2120
10,2971,2120
10,2972,2120
10,2973,2120
10,2974,2120
10,2975,2120
10,2976,2120
10,2977,2120
10,2978,2120
10,2979,2120
10,2980,2120
10,2981,2120
10,2982,2120
10,2983,2120
10,2984,2120
10,2985,2120
10,2986,2120
10,2987,2120
10,2988,2120
10,2989,2120
10,2990,2120
10,2991,2120
10,2992,2120
10,2993,2120
10,2994,2120
10,2995,2120
10,2996,2120
10,2997,2120
10,2998,2120
10,2999,2120
10,3000,2120
10,3001,2120
10,3002,2120
10,3003,2120
10,3004,2120
10,3005,2120
10,3006,2120
10,3007,2120
10,3008,2120
10,3009,2120
10,3010,2120
10,3011,2120
10,3012,2120
10,3013,2120
10,3014,2120
10,3015,2120
10,3016,2120
10,3017,2120
10,3018,2120
10,3019,2120
10,3020,2120
10,3021,2120
10,3022,2120
10,3023,2120
10,3024,2120
10,3025,2120
10,3026,2120
10,3027,2120
10,3028,2120
10,3029,2120
10,3030,2120
10,3031,2120
10,3032,2120
10,3033,2120
10,3034,2120
10,3035,2120
10,3036,2120
10,3037,2120
10,3038,2120
10,3039,2120
10,3040,2120
10,3041,2120
10,3042,2120
10,3043,2120
10,3044,2120
10,3045,2120
10,3046,2120
10,3047,2120
10,3048,2120
10,3049,2120
10,3050,2120
10,3051,2120
10,3052,2120
10,3053,2120
10,3054,2120
10,3055,2120
10,3056,2120
10,3057,2120
10,3058,2120
10,3059,2120
10,3060,2120
10,3061,2120
10,3062,2120
10,3063,2120
10,3064,2120
10,3065,2120
10,3066,2120
10,3067,2120
10,3068,2120
10,3069,2120
10,3070,2120
10,3071,2120
10,3072,2120
10,3073,2120
10,3074,2120
10,3075,2120
10,3076,2120
10,3077,2120
10,3078,2120
10,3079,2120
10,3080,2120
10,3081,2120
10,3082,2120
10,3083,2120
10,3084,2120
10,3085,2120
10,3086,2120
10,3087,2120
10,3088,2120
10,3089,2120
10,3090,2120
10,3091,2120
10,3092,2120
10,3093,2120
10,3094,2120
10,3095,2120
10,3096,2120
10,3097,2120
10,3098,2120
10,3099,2120
10,3100,2120
10,3101,2120
10,3102,2120
10,3103,2120
10,3104,2120
10,3105,2120
10,3106,2120
10,3107,2120
10,3108,2120
10,3109,2120
10,3110,2120
10,3111,2120
10,3112,2120
10,3113,2120
10,3114,2120
10,3115,2120
10,3116,2120
10,3117,2120
10,3118,2120
10,3119,2120
10,3120,2120
10,3121,2120
10,3122,2120
10,3123,2120
10,3124,2120
10,3125,2120
10,3126,2120
10,3127,2120
10,3128,2120
10,3129,2120
10,3130,2120
10,3131,2120
10,3132,2120
10,3133,2120
10,3134,2120
10,3135,2120
10,3136,2120
10,3137,2120
10,3138,2120
10,3139,2120
10,3140,2120
10,3141,2120
10,3142,2120
10,3143,2120
10,3144,2120
10,3145,2120
10,3146,2120
10,3147,2120
10,3148,2120
10,3149,2120
10,3150,2120
10,3151,2120
10,3152,2120
10,3153,2120
10,3154,2120
10,3155,2120
10,3156,2120
10,3157,2120
10,3158,2120
10,3159,2120
10,3160,2120
10,3161,2120
10,3162,2120
10,3163,2120
10,3164,2120
10,3165,2120
10,3166,2120
10,3167,2120
10,3168,2120
10,3169,2120
10,3170,2120
10,3171,2120
10,3172,2120
10,3173,2120
10,3174,2120
10,3175,2120
10,3176,2120
10,3177,2120
10,3178,2120
10,3179,2120
10,3180,2120
10,3181,2120
10,3182,2120
10,3183,2120
10,3184,2120
10,3185,2120
10,3186,2120
10,3187,2120
10,3188,2120
10,3189,2120
10,3190,2120
10,3191,2120
10,3192,2120
10,3193,2120
10,3194,2120
10,3195,2120
10,3196,2120
10,3197,2120
10,3198,2120
10,3199,2120
10,3200,2120
10,3201,2120
10,3202,2120
10,3203,2120
10,3204,2120
10,3205,2120
10,3206,2120
10,3207,2120
10,3208,2120
10,3209,2120
10,3210,2120
10,3211,2120
10,3212,2120
10,3213,2120
10,3214,2120
10,3215,2120
10,3216,2120
10,3217,2120
10,3218,2120
10,3219,2120
10,3220,2120
10,3221,2120
10,3222,2120
10,3223,2120
10,3224,2120
10,3225,2120
10,3226,2120
10,3227,2120
10,3228,2120
10,3229,2120
10,3230,2120
10,3231,2120
10,3232,2120
10,3233,2120
10,3234,2120
10,3235,2120
10,3236,2120
10,3237,2120
10,3238,2120
10,3239,2120
10,3240,2120
10,3241,2120
10,3242,2120
10,3243,2120
10,3244,2120
10,3245,2120
10,3246,2120
10,3247,2120
10,3248,2120
10,3249,2120
10,3250,2120
10,3251,2120
10,3252,2120
10,3253,2120
10,3254,2120
10,3255,2120
10,3256,2120
10,3257,2120
10,3258,2120
10,3259,2120
10,3260,2120
10,3261,2120
10,3262,2120
10,3263,2120
10,3264,2120
10,3265,2120
10,3266,2120
10,3267,2120
10,3268,2120
10,3269,2120
10,3270,2120
10,3271,2120
10,3272,2120
10,3273,2120
10,3274,2120
10,3275,2120
10,3276,2120
10,3277,2120
10,3278,2120
10,3279,2120
10,3280,2120
10,3281,2120
10,3282,2120
10,3283,2120
10,3284,2120
10,3285,2120
10,3286,2120
10,3287,2120
10,3288,2120
10,3289,2120
10,3290,2120
10,3291,2120
10,3292,2120
10,3293,2120
10,3294,2120
10,3295,2120
10,3296,2120
10,3297,2120
10,3298,2120
10,3299,2120
10,3300,2120
10,3301,2120
10,3302,2120
10,3303,2120
10,3304,2120
10,3305,2120
10,3306,2120
10,3307,2120
10,3308,2120
10,3309,2120
10,3310,2120
10,3311,2120
10,3312,2120
10,3313,2120
10,3314,2120
10,3315,2120
10,3316,2120
10,3317,2120
10,3318,2120
10,3319,2120
10,3320,2120
10,3321,2120
10,3322,2120
10,3323,2120
10,3324,2120
10,3325,2120
10,3326,2120
10,3327,2120
10,3328,2120
10,3329,2120
10,3330,2120
10,3331,2120
10,3332,2120
10,3333,2120
10,3334,2120
10,3335,2120
10,3336,2120
10,3337,2120
10,3338,2120
10,3339,2120
10,3340,2120
10,3341,2120
10,3342,2120
10,3343,2120
10,3344,2120
10,3345,2120
10,3346,2120
10,3347,2120
10,3348,2120
10,3349,2120
10,3350,2120
10,3351,2120
10,3352,2120
10,3353,2120
10,3354,2120
10,3355,2120
10,3356,2120
10,3357,2120
10,3358,2120
10,3359,2120
10,3360,2120
10,3361,2120
10,3362,2120
10,3363,2120
10,3364,2120
10,3365,2120
10,3366,2120
10,3367,2120
10,3368,2120
10,3369,2120
10,3370,2120
10,3371,2120
10,3372,2120
10,3373,2120
10,3374,2495
10,3375,2495
10,3376,2495
10,3377,2495
10,3378,2495
10,3379,2495
10,3380,2495
10,3381,2495
10,3382,2495
10,3383,2495
10,3384,2495
10,3385,2495
10,3386,2495
10,3387,2495
10,3388,2495
10,3389,2495
10,3390,2495
10,3391,2495
10,3392,2495
10,3393,2495
10,3394,2495
10,3395,2495
10,3396,2495
10,3397,2495
10,3398,2495
10,3399,2495
10,3400,2495
10,3401,2495
10,3402,2495
10,3403,2495
10,3404,2495
10,3405,2495
10,3406,2495
10,3407,2495
10,3408,2495
10,3409,2495
10,3410,2495
10,3411,2495
10,3412,2495
10,3413,2495
10,3414,2495
10,3415,2495
10,3416,2495
10,3417,2495
10,3418,2495
10,3419,2495
10,3420,2495
10,3421,2495
10,3422,2495
10,3423,2495
10,3424,2495
10,3425,2495
10,3426,2495
10,3427,2495
10,3428,2495
10,3429,2495
10,3430,2495
10,3431,2495
10,3432,2495
10,3433,2495
10,3434,2495
10,3435,2495
10,3436,2495
10,3437,2495
10,3438,2495
10,3439,2495
10,3440,2495
10,3441,2495
10,3442,2495
10,3443,2495
10,3444,2495
10,3445,2495
10,3446,2495
10,3447,2495
10,3448,2495
10,3449,2495
10,3450,2495
10,3451,2495
10,3452,2495
10,3453,2495
10,3454,2495
10,3455,2495
10,3456,2495
10,3457,2495
10,3458,2495
10,3459,2495
10,3460,2495
10,3461,2495
10,3462,2495
10,3463,2495
10,3464,2495
10,3465,2495
10,3466,2495
10,3467,2495
10,3468,2495
10,3469,2495
10,3470,2495
10,3471,2495
10,3472,2495
10,3473,2495
10,3474,2495
10,3475,2495
10,3476,2495
10,3477,2495
10,3478,2495
10,3479,2495
10,3480,2495
10,3481,2495
10,3482,2495
10,3483,2495
10,3484,2495
10,3485,2495
10,3486,2495
10,3487,2495
10,3488,2495
10,3489,2495
10,3490,2495
10,3491,2495
10,3492,2495
10,3493,2605
10,3494,2605
10,3495,2605
10,3496,2605
10,3497,2605
10,3498,2605
10,3499,2605
10,3500,2605
10,3501,2605
10,3502,2605
10,3503,2605
10,3504,2605
10,3505,2605
10,3506,2605
10,3507,2605
10,3508,2605
10,3509,2605
10,3510,2605
10,3511,2605
10,3512,2605
10,3513,2605
10,3514,2605
10,3515,2605
10,3516,2605
10,3517,2605
10,3518,2605
10,3519,2605
10,3520,2605
10,3521,2605
10,3522,2605
10,3523,2605
10,3524,2605
10,3525,2605
10,3526,2605
10,3527,2605
10,3528,2605
10,3529,2605
10,3530,2605
10,3531,2605
10,3532,2605
10,3533,2605
10,3534,2605
10,3535,2605
10,3536,2605
10,3537,2605
10,3538,2605
10,3539,2605
10,3540,2605
10,3541,2605
10,3542,2605
10,3543,2605
10,3544,2605
10,3545,2605
10,3546,2605
10,3547,2605
10,3548,2605
10,3549,2605
10,3550,2605
10,3551,2605
10,3552,2605
10,3553,2605
10,3554,2605
10,3555,2605
10,3556,2605
10,3557,2605
10,3558,2605
10,3559,2605
10,3560,2605
10,3561,2605
10,3562,2605
10,3563,2605
10,3564,2605
10,3565,2605
10,3566,2605
10,3567,2605
10,3568,2605
10,3569,2605
10,3570,2605
10,3571,2605
10,3572,2605
10,3573,2605
10,3574,2605
10,3575,2605
10,3576,2605
10,3577,2605
10,3578,2605
10,3579,2605
10,3580,2605
10,3581,2605
10,3582,2605
10,3583,2605
10,3584,2605
10,3585,2605
10,3586,2605
10,3587,2605
10,3588,2605
10,3589,2605
10,3590,2605
10,3591,2605
10,3592,2605
10,3593,2605
10,3594,2605
10,3595,2605
10,3596,2605
10,3597,2605
10,3598,2605
10,3599,2605
10,3600,2605
10,3601,2605
10,3602,2605
10,3603,2605
10,3604,2605
10,3605,2605
10,3606,2605
10,3607,2605
10,3608,2605
10,3609,2605
10,3610,2605
10,3611,2605
10,3612,2605
10,3613,2605
10,3614,2605
10,3615,2605
10,3616,2605
10,3617,2605
10,3618,2605
10,3619,2605
10,3620,2605
10,3621,2605
10,3622,2605
10,3623,2605
10,3624,2605
10,3625,2605
10,3626,2605
10,3627,2605
10,3628,2605
10,3629,2605
10,3630,2605
10,3631,2605
10,3632,2605
10,3633,2605
10,3634,2605
10,3635,2605
10,3636,2605
10,3637,2605
10,3638,2605
10,3639,2605
10,3640,2605
10,3641,2605
10,3642,2605
10,3643,2605
10,3644,2605
10,3645,2605
10,3646,2605
10,3647,2605
10,3648,2605
10,3649,2605
10,3650,2605
10,3651,2605
10,3652,2605
10,3653,2605
10,3654,2605
10,3655,2605
10,3656,2605
10,3657,2605
10,3658,2605
10,3659,2605
10,3660,2605
10,3661,2605
10,3662,2605
10,3663,2605
10,3664,2605
10,3665,2605
10,3666,2605
10,3667,2605
10,3668,2605
10,3669,2605
10,3670,2605
10,3671,2605
10,3672,2605
10,3673,2605
10,3674,2605
10,3675,2605
10,3676,2605
10,3677,2605
10,3678,2605
10,3679,2605
10,3680,2605
10,3681,2605
10,3682,2605
10,3683,2605
10,3684,2605
10,3685,2605
10,3686,2605
10,3687,2605
10,3688,2605
10,3689,2605
10,3690,2605
10,3691,2605
10,3692,2605
10,3693,2605
10,3694,2605
10,3695,2605
10,3696,2605
10,3697,2605
10,3698,2605
10,3699,2605
10,3700,2605
10,3701,2605
10,3702,2605
10,3703,2605
10,3704,2605
10,3705,2605
10,3706,2605
10,3707,2605
10,3708,2605
10,3709,2605
10,3710,2605
10,3711,2605
10,3712,2605
10,3713,2605
10,3714,2605
10,3715,2605
10,3716,2605
10,3717,2605
10,3718,2605
10,3719,2605
