k,n,n_wave
100,613,701
100,614,701
100,615,701
100,616,701
100,617,701
100,618,701
100,619,701
100,620,701
100,621,701
100,622,701
100,623,701
100,624,701
100,625,701
100,626,719
100,627,719
100,628,755
100,629,755
100,630,769
100,631,769
100,632,769
100,633,769
100,634,769
100,635,769
100,636,769
100,637,769
100,638,769
100,639,769
100,640,784
100,641,784
100,642,784
100,643,784
100,644,784
100,645,784
100,646,784
100,647,787
100,648,787
100,649,787
100,650,787
100,651,787
100,652,787
100,653,787
100,654,787
100,655,787
100,656,787
100,657,787
100,658,787
100,659,787
100,660,792
100,661,792
100,662,792
100,663,792
100,664,792
100,665,792
100,666,792
100,667,792
100,668,792
100,669,793
100,670,793
100,671,816
100,672,816
100,673,816
100,674,816
100,675,859
100,676,859
100,677,859
100,678,859
100,679,859
100,680,859
100,681,859
100,682,886
100,683,898
100,684,898
100,685,898
100,686,898
100,687,908
100,688,908
100,689,908
100,690,914
100,691,914
100,692,939
100,693,939
100,694,939
100,695,939
100,696,939
100,697,961
100,698,961
100,699,961
100,700,961
100,701,961
100,702,961
100,703,961
100,704,961
100,705,961
100,706,961
100,707,961
100,708,961
100,709,961
100,710,961
100,711,961
100,712,961
100,713,976
100,714,982
100,715,982
100,716,982
100,717,982
100,718,982
100,719,982
100,720,982
100,721,982
100,722,982
100,723,982
100,724,984
100,725,984
100,726,984
100,727,1006
100,728,1006
100,729,1006
100,730,1006
100,731,1006
100,732,1006
100,733,1006
100,734,1006
100,735,1006
100,736,1006
100,737,1006
100,738,1006
100,739,1006
100,740,1006
100,741,1006
100,742,1006
100,743,1006
100,744,1006
100,745,1020
100,746,1020
100,747,1030
100,748,1030
100,749,1030
100,750,1030
100,751,1030
100,752,1030
100,753,1030
100,754,1030
100,755,1030
100,756,1030
100,757,1030
100,758,1030
100,759,1030
100,760,1030
100,761,1030
100,762,1030
100,763,1040
100,764,1040
100,765,1040
100,766,1040
100,767,1040
100,768,1040
100,769,1040
100,770,1040
100,771,1040
100,772,1040
100,773,1040
100,774,1040
100,775,1040
100,776,1040
100,777,1040
100,778,1040
100,779,1040
100,780,1040
100,781,1040
100,782,1040
100,783,1040
100,784,1040
100,785,1040
100,786,1040
100,787,1040
100,788,1040
100,789,1040
100,790,1040
100,791,1040
100,792,1040
100,793,1040
100,794,1040
100,795,1040
100,796,1040
100,797,1040
100,798,1040
100,799,1040
100,800,1040
100,801,1040
100,802,1040
100,803,1040
100,804,1040
100,805,1040
100,806,1040
100,807,1040
100,808,1040
100,809,1040
100,810,1040
100,811,1040
100,812,1040
100,813,1040
100,814,1040
100,815,1040
100,816,1040
100,817,1040
100,818,1040
100,819,1040
100,820,1040
100,821,1040
100,822,1040
100,823,1040
100,824,1040
100,825,1040
100,826,1040
100,827,1040
100,828,1040
100,829,1040
100,830,1040
100,831,1040
100,832,1040
100,833,1040
100,834,1048
100,835,1048
100,836,1048
100,837,1048
100,838,1048
100,839,1048
100,840,1048
100,841,1048
100,842,1060
100,843,1060
100,844,1060
100,845,1060
100,846,1060
100,847,1060
100,848,1060
100,849,1060
100,850,1060
100,851,1060
100,852,1060
100,853,1060
100,854,1060
100,855,1060
100,856,1060
100,857,1060
100,858,1060
100,859,1060
100,860,1060
100,861,1060
100,862,1060
100,863,1060
100,864,1060
100,865,1060
100,866,1060
100,867,1060
100,868,1060
100,869,1060
100,870,1060
100,871,1060
100,872,1060
100,873,1060
100,874,1060
100,875,1060
100,876,1060
100,877,1060
100,878,1060
100,879,1060
100,880,1060
100,881,1060
100,882,1060
100,883,1060
100,884,1060
100,885,1063
100,886,1066
100,887,1066
100,888,1066
100,889,1094
100,890,1099
100,891,1101
100,892,1101
100,893,1101
100,894,1101
100,895,1101
100,896,1101
100,897,1113
100,898,1113
100,899,1113
100,900,1119
100,901,1119
100,902,1119
100,903,1119
100,904,1119
100,905,1119
100,906,1119
100,907,1119
100,908,1119
100,909,1119
100,910,1119
100,911,1119
100,912,1119
100,913,1119
100,914,1119
100,915,1119
100,916,1119
100,917,1119
100,918,1119
100,919,1119
100,920,1119
100,921,1119
100,922,1119
100,923,1119
100,924,1119
100,925,1119
100,926,1119
100,927,1119
100,928,1119
100,929,1119
100,930,1127
100,931,1127
100,932,1127
100,933,1127
100,934,1135
100,935,1135
100,936,1135
100,937,1135
100,938,1135
100,939,1135
100,940,1135
100,941,1135
100,942,1135
100,943,1135
100,944,1135
100,945,1135
100,946,1135
100,947,1135
100,948,1135
100,949,1135
100,950,1135
100,951,1135
100,952,1135
100,953,1135
100,954,1135
100,955,1135
100,956,1135
100,957,1135
100,958,1135
100,959,1135
100,960,1158
100,961,1158
100,962,1158
100,963,1158
100,964,1158
100,965,1158
100,966,1158
100,967,1158
100,968,1158
100,969,1158
100,970,1158
100,971,1158
100,972,1158
100,973,1158
100,974,1158
100,975,1158
100,976,1158
100,977,1158
100,978,1158
100,979,1158
100,980,1158
100,981,1158
100,982,1158
100,983,1158
100,984,1158
100,985,1158
100,986,1158
100,987,1158
100,988,1158
100,989,1158
100,990,1158
100,991,1158
100,992,1158
100,993,1158
100,994,1158
100,995,1158
100,996,1158
100,997,1160
100,998,1160
100,999,1160
100,1000,1160
100,1001,1160
100,1002,1160
100,1003,1160
100,1004,1160
100,1005,1160
100,1006,1160
100,1007,1160
100,1008,1160
100,1009,1174
100,1010,1174
100,1011,1174
100,1012,1174
100,1013,1174
100,1014,1174
100,1015,1174
100,1016,1174
100,1017,1175
100,1018,1175
100,1019,1175
100,1020,1177
100,1021,1177
100,1022,1191
100,1023,1191
100,1024,1191
100,1025,1195
100,1026,1195
100,1027,1195
100,1028,1195
100,1029,1195
100,1030,1195
100,1031,1195
100,1032,1195
100,1033,1195
100,1034,1195
100,1035,1195
100,1036,1195
100,1037,1195
100,1038,1195
100,1039,1195
100,1040,1195
100,1041,1195
100,1042,1195
100,1043,1195
100,1044,1195
100,1045,1221
100,1046,1221
100,1047,1221
100,1048,1221
100,1049,1221
100,1050,1221
100,1051,1221
100,1052,1221
100,1053,1221
100,1054,1221
100,1055,1221
100,1056,1221
100,1057,1221
100,1058,1221
100,1059,1221
100,1060,1221
100,1061,1221
100,1062,1221
100,1063,1221
100,1064,1221
100,1065,1221
100,1066,1221
100,1067,1221
100,1068,1221
100,1069,1221
100,1070,1221
100,1071,1221
100,1072,1221
100,1073,1221
100,1074,1221
100,1075,1221
100,1076,1221
100,1077,1221
100,1078,1229
100,1079,1229
100,1080,1229
100,1081,1229
100,1082,1229
100,1083,1229
100,1084,1229
100,1085,1229
100,1086,1229
100,1087,1229
100,1088,1229
100,1089,1229
100,1090,1257
100,1091,1257
100,1092,1257
100,1093,1257
100,1094,1257
100,1095,1257
100,1096,1257
100,1097,1257
100,1098,1257
100,1099,1257
100,1100,1257
100,1101,1257
100,1102,1257
100,1103,1257
100,1104,1257
100,1105,1257
100,1106,1257
100,1107,1257
100,1108,1257
100,1109,1257
100,1110,1257
100,1111,1257
100,1112,1257
100,1113,1257
100,1114,1257
100,1115,1257
100,1116,1257
100,1117,1257
100,1118,1263
100,1119,1263
100,1120,1263
100,1121,1263
100,1122,1263
100,1123,1263
100,1124,1263
100,1125,1263
100,1126,1263
100,1127,1263
100,1128,1263
100,1129,1263
100,1130,1263
100,1131,1263
100,1132,1263
100,1133,1263
100,1134,1263
100,1135,1263
100,1136,1263
100,1137,1263
100,1138,1263
100,1139,1263
100,1140,1263
100,1141,1263
100,1142,1263
100,1143,1263
100,1144,1263
100,1145,1263
100,1146,1263
100,1147,1263
100,1148,1263
100,1149,1263
100,1150,1267
100,1151,1267
100,1152,1267
100,1153,1267
100,1154,1267
100,1155,1267
100,1156,1267
100,1157,1267
100,1158,1267
100,1159,1268
100,1160,1268
100,1161,1268
100,1162,1268
100,1163,1268
100,1164,1268
100,1165,1270
100,1166,1270
100,1167,1270
100,1168,1270
100,1169,1270
100,1170,1270
100,1171,1270
100,1172,1270
100,1173,1270
100,1174,1296
100,1175,1296
100,1176,1296
100,1177,1296
100,1178,1296
100,1179,1296
100,1180,1296
100,1181,1296
100,1182,1296
100,1183,1296
100,1184,1298
100,1185,1298
100,1186,1298
100,1187,1298
100,1188,1298
100,1189,1298
100,1190,1298
100,1191,1298
100,1192,1298
100,1193,1298
100,1194,1298
100,1195,1298
100,1196,1429
100,1197,1429
100,1198,1429
100,1199,1429
100,1200,1429
100,1201,1429
100,1202,1429
100,1203,1429
100,1204,1429
100,1205,1429
100,1206,1429
100,1207,1429
100,1208,1429
100,1209,1429
100,1210,1429
100,1211,1429
100,1212,1429
100,1213,1429
100,1214,1429
100,1215,1429
100,1216,1429
100,1217,1429
100,1218,1429
100,1219,1429
100,1220,1429
100,1221,1429
100,1222,1429
100,1223,1429
100,1224,1429
100,1225,1429
100,1226,1429
100,1227,1429
100,1228,1429
100,1229,1429
100,1230,1429
100,1231,1429
100,1232,1429
100,1233,1429
100,1234,1429
100,1235,1429
100,1236,1429
100,1237,1429
100,1238,1429
100,1239,1429
100,1240,1429
100,1241,1429
100,1242,1429
100,1243,1429
100,1244,1429
100,1245,1429
100,1246,1429
100,1247,1429
100,1248,1429
100,1249,1429
100,1250,1429
100,1251,1429
100,1252,1429
100,1253,1429
100,1254,1429
100,1255,1429
100,1256,1429
100,1257,1429
100,1258,1429
100,1259,1429
100,1260,1429
100,1261,1429
100,1262,1429
100,1263,1429
100,1264,1429
100,1265,1429
100,1266,1429
100,1267,1429
100,1268,1429
100,1269,1429
100,1270,1429
100,1271,1429
100,1272,1429
100,1273,1429
100,1274,1429
100,1275,1429
100,1276,1429
100,1277,1429
100,1278,1429
100,1279,1429
100,1280,1429
100,1281,1429
100,1282,1429
100,1283,1429
100,1284,1458
100,1285,1458
100,1286,1458
100,1287,1458
100,1288,1458
100,1289,1468
100,1290,1521
100,1291,1521
100,1292,1521
100,1293,1521
100,1294,1521
100,1295,1521
100,1296,1521
100,1297,1521
100,1298,1521
100,1299,1521
100,1300,1521
100,1301,1521
100,1302,1521
100,1303,1521
100,1304,1521
100,1305,1521
100,1306,1521
100,1307,1521
100,1308,1521
100,1309,1521
100,1310,1521
100,1311,1521
100,1312,1521
100,1313,1521
100,1314,1521
100,1315,1521
100,1316,1521
100,1317,1521
100,1318,1521
100,1319,1521
100,1320,1521
100,1321,1521
100,1322,1521
100,1323,1521
100,1324,1521
100,1325,1521
100,1326,1521
100,1327,1521
100,1328,1521
100,1329,1521
100,1330,1522
100,1331,1522
100,1332,1522
100,1333,1522
100,1334,1522
100,1335,1522
100,1336,1522
100,1337,1522
100,1338,1522
100,1339,1526
100,1340,1526
100,1341,1526
100,1342,1526
100,1343,1526
100,1344,1526
100,1345,1526
100,1346,1526
100,1347,1526
100,1348,1544
100,1349,1544
100,1350,1544
100,1351,1544
100,1352,1544
100,1353,1544
100,1354,1544
100,1355,1544
100,1356,1544
100,1357,1544
100,1358,1544
100,1359,1544
100,1360,1544
100,1361,1544
100,1362,1544
100,1363,1544
100,1364,1544
100,1365,1544
100,1366,1544
100,1367,1544
100,1368,1544
100,1369,1544
100,1370,1574
100,1371,1574
100,1372,1574
100,1373,1574
100,1374,1574
100,1375,1574
100,1376,1574
100,1377,1574
100,1378,1574
100,1379,1574
100,1380,1574
100,1381,1574
100,1382,1574
100,1383,1574
100,1384,1574
100,1385,1574
100,1386,1574
100,1387,1574
100,1388,1574
100,1389,1587
100,1390,1587
100,1391,1587
100,1392,1587
100,1393,1587
100,1394,1587
100,1395,1587
100,1396,1587
100,1397,1588
100,1398,1588
100,1399,1588
100,1400,1588
100,1401,1588
100,1402,1588
100,1403,1588
100,1404,1588
100,1405,1588
100,1406,1588
100,1407,1588
100,1408,1588
100,1409,1588
100,1410,1588
100,1411,1588
100,1412,1588
100,1413,1604
100,1414,1604
100,1415,1604
100,1416,1604
100,1417,1604
100,1418,1604
100,1419,1604
100,1420,1604
100,1421,1604
100,1422,1604
100,1423,1625
100,1424,1625
100,1425,1625
100,1426,1625
100,1427,1625
100,1428,1625
100,1429,1633
100,1430,1633
100,1431,1633
100,1432,1633
100,1433,1633
100,1434,1633
100,1435,1633
100,1436,1633
100,1437,1633
100,1438,1633
100,1439,1633
100,1440,1633
100,1441,1633
100,1442,1633
100,1443,1633
100,1444,1633
100,1445,1633
100,1446,1633
100,1447,1633
100,1448,1633
100,1449,1633
100,1450,1633
100,1451,1633
100,1452,1633
100,1453,1633
100,1454,1633
100,1455,1633
100,1456,1657
100,1457,1657
100,1458,1670
100,1459,1670
100,1460,1670
100,1461,1671
100,1462,1671
100,1463,1671
100,1464,1671
100,1465,1671
100,1466,1671
100,1467,1671
100,1468,1690
100,1469,1690
100,1470,1690
100,1471,1690
100,1472,1690
100,1473,1690
100,1474,1690
100,1475,1690
100,1476,1690
100,1477,1690
100,1478,1690
100,1479,1690
100,1480,1690
100,1481,1690
100,1482,1690
100,1483,1690
100,1484,1690
100,1485,1690
100,1486,1690
100,1487,1690
100,1488,1690
100,1489,1690
100,1490,1690
100,1491,1690
100,1492,1690
100,1493,1690
100,1494,1690
100,1495,1690
100,1496,1690
100,1497,1690
100,1498,1690
100,1499,1690
100,1500,1690
100,1501,1690
100,1502,1690
100,1503,1690
100,1504,1698
100,1505,1698
100,1506,1706
100,1507,1706
100,1508,1706
100,1509,1706
100,1510,1706
100,1511,1706
100,1512,1706
100,1513,1706
100,1514,1706
100,1515,1706
100,1516,1706
100,1517,1706
100,1518,1706
100,1519,1706
100,1520,1706
100,1521,1706
100,1522,1706
100,1523,1706
100,1524,1706
100,1525,1706
100,1526,1706
100,1527,1706
100,1528,1706
100,1529,1706
100,1530,1706
100,1531,1706
100,1532,1706
100,1533,1733
100,1534,1733
100,1535,1733
100,1536,1733
100,1537,1733
100,1538,1733
100,1539,1733
100,1540,1733
100,1541,1733
100,1542,1733
100,1543,1733
100,1544,1733
100,1545,1733
100,1546,1733
100,1547,1733
100,1548,1733
100,1549,1733
100,1550,1733
100,1551,1733
100,1552,1733
100,1553,1733
100,1554,1733
100,1555,1733
100,1556,1733
100,1557,1733
100,1558,1733
100,1559,1733
100,1560,1760
100,1561,1760
100,1562,1760
100,1563,1760
100,1564,1760
100,1565,1760
100,1566,1760
100,1567,1760
100,1568,1760
100,1569,1760
100,1570,1760
100,1571,1760
100,1572,1760
100,1573,1760
100,1574,1760
100,1575,1768
100,1576,1768
100,1577,1768
100,1578,1768
100,1579,1768
100,1580,1768
100,1581,1768
100,1582,1768
100,1583,1768
100,1584,1771
100,1585,1771
100,1586,1771
100,1587,1771
100,1588,1771
100,1589,1771
100,1590,1771
100,1591,1771
100,1592,1771
100,1593,1771
100,1594,1781
100,1595,1781
100,1596,1781
100,1597,1781
100,1598,1781
100,1599,1781
100,1600,1781
100,1601,1781
100,1602,1781
100,1603,1781
100,1604,1781
100,1605,1781
100,1606,1781
100,1607,1781
100,1608,1781
100,1609,1781
100,1610,1781
100,1611,1781
100,1612,1781
100,1613,1781
100,1614,1781
100,1615,1781
100,1616,1781
100,1617,1781
100,1618,1781
100,1619,1781
100,1620,1781
100,1621,1781
100,1622,1781
100,1623,1781
100,1624,1781
100,1625,1781
100,1626,1781
100,1627,1781
100,1628,1781
100,1629,1781
100,1630,1781
100,1631,1781
100,1632,1781
100,1633,1805
100,1634,1805
100,1635,1805
100,1636,1805
100,1637,1805
100,1638,1805
100,1639,1805
100,1640,1805
100,1641,1805
100,1642,1805
100,1643,1805
100,1644,1805
100,1645,1805
100,1646,1805
100,1647,1805
100,1648,1805
100,1649,1805
100,1650,1805
100,1651,1805
100,1652,1805
100,1653,1805
100,1654,1805
100,1655,1805
100,1656,1805
100,1657,1805
100,1658,1805
100,1659,1805
100,1660,1805
100,1661,1805
100,1662,1805
100,1663,1805
100,1664,1805
100,1665,1805
100,1666,1805
100,1667,1805
100,1668,1805
100,1669,1805
100,1670,1805
100,1671,1805
100,1672,1805
100,1673,1805
100,1674,1805
100,1675,1805
100,1676,1805
100,1677,1805
100,1678,1809
100,1679,1809
100,1680,1809
100,1681,1809
100,1682,1809
100,1683,1809
100,1684,1809
100,1685,1809
100,1686,1809
100,1687,1809
100,1688,1809
100,1689,1809
100,1690,1809
100,1691,1809
100,1692,1809
100,1693,1809
100,1694,1809
100,1695,1809
100,1696,1809
100,1697,1809
100,1698,1809
100,1699,1809
100,1700,1809
100,1701,1820
100,1702,1820
100,1703,1820
100,1704,1820
100,1705,1820
100,1706,1820
100,1707,1820
100,1708,1878
100,1709,1878
100,1710,1878
100,1711,1878
100,1712,1878
100,1713,1878
100,1714,1878
100,1715,1878
100,1716,1878
100,1717,1878
100,1718,1878
100,1719,1878
100,1720,1878
100,1721,1878
100,1722,1878
100,1723,1878
100,1724,1878
100,1725,1878
100,1726,1878
100,1727,1878
100,1728,1878
100,1729,1878
100,1730,1878
100,1731,1878
100,1732,1878
100,1733,1878
100,1734,1878
100,1735,1878
100,1736,1878
100,1737,1878
100,1738,1878
100,1739,1878
100,1740,1878
100,1741,1878
100,1742,1878
100,1743,1878
100,1744,1878
100,1745,1878
100,1746,1878
100,1747,1878
100,1748,1878
100,1749,1878
100,1750,1878
100,1751,1878
100,1752,1878
100,1753,1878
100,1754,1878
100,1755,1878
100,1756,1878
100,1757,1878
100,1758,1878
100,1759,1878
100,1760,1878
100,1761,1878
100,1762,1878
100,1763,1878
100,1764,1878
100,1765,1878
100,1766,1878
100,1767,1878
100,1768,1878
100,1769,1878
100,1770,1878
100,1771,1878
100,1772,1878
100,1773,1878
100,1774,1878
100,1775,1878
100,1776,1878
100,1777,1878
100,1778,1878
100,1779,1878
100,1780,1878
100,1781,1878
100,1782,1878
100,1783,1878
100,1784,1878
100,1785,1878
100,1786,1878
100,1787,1878
100,1788,1878
100,1789,1878
100,1790,1878
100,1791,1878
100,1792,1878
100,1793,1904
100,1794,1904
100,1795,1904
100,1796,1920
100,1797,1920
100,1798,1920
100,1799,1920
100,1800,1940
100,1801,1940
100,1802,1940
100,1803,1940
100,1804,1940
100,1805,1940
100,1806,1940
100,1807,1940
100,1808,1940
100,1809,1940
100,1810,1940
100,1811,1940
100,1812,1944
100,1813,1944
100,1814,1944
100,1815,1944
100,1816,1944
100,1817,1944
100,1818,1944
100,1819,1944
100,1820,1944
100,1821,1944
100,1822,1944
100,1823,1944
100,1824,1944
100,1825,1944
100,1826,1944
100,1827,1944
100,1828,1944
100,1829,1944
100,1830,1944
100,1831,1966
100,1832,1966
100,1833,1966
100,1834,1966
100,1835,1966
100,1836,1966
100,1837,1966
100,1838,1966
100,1839,1966
100,1840,1966
100,1841,1966
100,1842,1966
100,1843,1966
100,1844,1966
100,1845,1991
100,1846,1991
100,1847,1991
100,1848,1991
100,1849,1991
100,1850,1991
100,1851,1991
100,1852,1991
100,1853,1991
100,1854,1991
100,1855,1991
100,1856,1991
100,1857,1991
100,1858,1991
100,1859,1991
100,1860,1991
100,1861,1991
100,1862,1991
100,1863,1991
100,1864,2008
100,1865,2008
100,1866,2008
100,1867,2008
100,1868,2008
100,1869,2008
100,1870,2008
100,1871,2008
100,1872,2008
100,1873,2008
100,1874,2008
100,1875,2008
100,1876,2008
100,1877,2008
100,1878,2008
100,1879,2008
100,1880,2008
100,1881,2008
100,1882,2008
100,1883,2008
100,1884,2008
100,1885,2008
100,1886,2008
100,1887,2008
100,1888,2008
100,1889,2008
100,1890,2008
100,1891,2008
100,1892,2008
100,1893,2008
100,1894,2008
100,1895,2008
100,1896,2019
100,1897,2019
100,1898,2019
100,1899,2019
100,1900,2019
100,1901,2019
100,1902,2019
100,1903,2019
100,1904,2019
100,1905,2019
100,1906,2019
100,1907,2019
100,1908,2019
100,1909,2019
100,1910,2034
100,1911,2034
100,1912,2104
100,1913,2104
100,1914,2104
100,1915,2108
100,1916,2108
100,1917,2108
100,1918,2108
100,1919,2108
100,1920,2108
100,1921,2108
100,1922,2108
100,1923,2108
100,1924,2108
100,1925,2108
100,1926,2165
100,1927,2165
100,1928,2165
100,1929,2165
100,1930,2165
100,1931,2165
100,1932,2165
100,1933,2165
100,1934,2165
100,1935,2165
100,1936,2165
100,1937,2165
100,1938,2165
100,1939,2165
100,1940,2165
100,1941,2165
100,1942,2165
100,1943,2165
100,1944,2165
100,1945,2165
100,1946,2165
100,1947,2165
100,1948,2165
100,1949,2165
100,1950,2165
100,1951,2195
100,1952,2195
100,1953,2195
100,1954,2195
100,1955,2195
100,1956,2195
100,1957,2195
100,1958,2195
100,1959,2195
100,1960,2195
100,1961,2195
100,1962,2195
100,1963,2195
