k,n,n_wave
400,483,385
400,484,399
400,485,369
400,486,391
400,487,378
400,488,401
400,489,390
400,490,389
400,491,399
400,492,394
400,493,394
400,494,390
400,495,391
400,496,394
400,497,409
400,498,397
400,499,405
400,500,384
400,501,394
400,502,410
400,503,388
400,504,396
400,505,405
400,506,397
400,507,413
400,508,412
400,509,410
400,510,400
400,511,413
400,512,407
400,513,412
400,514,413
400,515,406
400,516,415
400,517,406
400,518,412
400,519,415
400,520,416
400,521,413
400,522,410
400,523,410
400,524,426
400,525,417
400,526,418
400,527,411
400,528,431
400,529,425
400,530,413
400,531,413
400,532,429
400,533,415
400,534,417
400,535,426
400,536,426
400,537,413
400,538,419
400,539,427
400,540,416
400,541,425
400,542,437
400,543,439
400,544,431
400,545,434
400,546,438
400,547,434
400,548,454
400,549,449
400,550,434
400,551,447
400,552,431
400,553,447
400,554,431
400,555,446
400,556,431
400,557,468
400,558,437
400,559,437
400,560,422
400,561,449
400,562,445
400,563,446
400,564,446
400,565,434
400,566,450
400,567,445
400,568,437
400,569,449
400,570,446
400,571,455
400,572,447
400,573,467
400,574,446
400,575,463
400,576,451
400,577,447
400,578,460
400,579,450
400,580,465
400,581,463
400,582,465
400,583,444
400,584,461
400,585,446
400,586,475
400,587,485
400,588,472
400,589,445
400,590,482
400,591,463
400,592,460
400,593,486
400,594,486
400,595,463
400,596,465
400,597,486
400,598,475
400,599,486
400,600,485
400,601,475
400,602,475
400,603,491
400,604,471
400,605,466
400,606,485
400,607,482
400,608,482
400,609,476
400,610,476
400,611,482
400,612,485
400,613,502
400,614,477
400,615,493
400,616,468
400,617,475
400,618,518
400,619,493
400,620,489
400,621,463
400,622,491
400,623,486
400,624,487
400,625,489
400,626,491
400,627,486
400,628,498
400,629,486
400,630,486
400,631,502
400,632,504
400,633,499
400,634,493
400,635,483
400,636,502
400,637,506
400,638,526
400,639,504
400,640,510
400,641,512
400,642,503
400,643,515
400,644,511
400,645,521
400,646,516
400,647,503
400,648,522
400,649,520
400,650,506
400,651,516
400,652,520
400,653,516
400,654,526
400,655,520
400,656,515
400,657,529
400,658,539
400,659,521
400,660,520
400,661,526
400,662,534
400,663,541
400,664,529
400,665,555
400,666,541
400,667,543
400,668,537
400,669,542
400,670,536
400,671,558
400,672,520
400,673,529
400,674,529
400,675,522
400,676,541
400,677,557
400,678,558
400,679,541
400,680,541
400,681,541
400,682,533
400,683,542
400,684,555
400,685,536
400,686,558
400,687,536
400,688,528
400,689,570
400,690,531
400,691,539
400,692,570
400,693,591
400,694,568
400,695,558
400,696,561
400,697,556
400,698,562
400,699,558
400,700,558
400,701,563
400,702,557
400,703,558
400,704,588
400,705,555
400,706,557
400,707,593
400,708,568
400,709,580
400,710,593
400,711,548
400,712,593
400,713,566
400,714,570
400,715,574
400,716,592
400,717,574
400,718,563
400,719,563
400,720,594
400,721,586
400,722,574
400,723,596
400,724,567
400,725,594
400,726,593
400,727,558
400,728,591
400,729,602
400,730,589
400,731,606
400,732,602
400,733,595
400,734,602
400,735,592
400,736,588
400,737,580
400,738,609
400,739,574
400,740,616
400,741,602
400,742,595
400,743,617
400,744,602
400,745,605
400,746,592
400,747,606
400,748,620
400,749,605
400,750,565
400,751,590
400,752,615
400,753,606
400,754,602
400,755,631
400,756,620
400,757,580
400,758,637
400,759,598
400,760,613
400,761,613
400,762,610
400,763,613
400,764,616
400,765,623
400,766,602
400,767,610
400,768,618
400,769,616
400,770,620
400,771,620
400,772,613
400,773,596
400,774,635
400,775,623
400,776,604
400,777,650
400,778,616
400,779,629
400,780,647
400,781,620
400,782,651
400,783,623
400,784,629
400,785,617
400,786,623
400,787,639
400,788,602
400,789,623
400,790,631
400,791,616
400,792,620
400,793,635
400,794,619
400,795,639
400,796,651
400,797,639
400,798,620
400,799,640
400,800,650
400,801,631
400,802,651
400,803,657
400,804,652
400,805,617
400,806,655
400,807,651
400,808,664
400,809,645
400,810,650
400,811,645
400,812,647
400,813,652
400,814,656
400,815,660
400,816,659
400,817,656
400,818,656
400,819,677
400,820,677
400,821,654
400,822,665
400,823,668
400,824,652
400,825,657
400,826,664
400,827,670
400,828,659
400,829,674
400,830,647
400,831,674
400,832,647
400,833,664
400,834,646
400,835,662
400,836,682
400,837,674
400,838,651
400,839,652
400,840,662
400,841,657
400,842,651
400,843,660
400,844,658
400,845,664
400,846,668
400,847,657
400,848,677
400,849,656
400,850,673
400,851,674
400,852,646
400,853,674
400,854,672
400,855,650
400,856,673
400,857,694
400,858,695
400,859,685
400,860,686
400,861,712
400,862,659
400,863,695
400,864,655
400,865,695
400,866,676
400,867,688
400,868,701
400,869,689
400,870,667
400,871,682
400,872,685
400,873,668
400,874,668
400,875,685
400,876,688
400,877,689
400,878,695
400,879,677
400,880,690
400,881,701
400,882,685
400,883,708
400,884,674
400,885,709
400,886,716
400,887,695
400,888,711
400,889,689
400,890,717
400,891,723
400,892,688
400,893,723
400,894,720
400,895,718
400,896,723
400,897,719
400,898,723
400,899,721
400,900,715
400,901,712
400,902,714
400,903,723
400,904,668
400,905,753
400,906,734
400,907,728
400,908,739
400,909,729
400,910,714
400,911,723
400,912,727
400,913,715
400,914,723
400,915,729
400,916,725
400,917,733
400,918,758
400,919,716
400,920,725
400,921,758
400,922,768
400,923,740
400,924,755
400,925,773
400,926,722
400,927,739
400,928,771
400,929,733
400,930,754
400,931,729
400,932,727
400,933,732
400,934,754
400,935,703
400,936,762
400,937,747
400,938,749
400,939,728
400,940,744
400,941,728
400,942,770
400,943,771
400,944,733
400,945,732
400,946,747
400,947,761
400,948,723
400,949,767
400,950,766
400,951,766
400,952,768
400,953,761
400,954,729
400,955,770
400,956,761
400,957,762
400,958,727
400,959,771
400,960,788
400,961,723
400,962,780
400,963,801
400,964,755
400,965,784
400,966,770
400,967,766
400,968,770
400,969,795
400,970,740
400,971,755
400,972,763
400,973,803
400,974,806
400,975,768
400,976,754
400,977,770
400,978,803
400,979,801
400,980,788
400,981,795
400,982,770
400,983,780
400,984,766
400,985,771
400,986,803
400,987,763
400,988,758
400,989,749
400,990,798
400,991,770
400,992,803
400,993,768
400,994,763
400,995,780
400,996,770
400,997,829
400,998,754
400,999,784
400,1000,800
400,1001,806
400,1002,795
400,1003,802
400,1004,804
400,1005,790
400,1006,798
400,1007,803
400,1008,763
400,1009,817
400,1010,786
400,1011,785
400,1012,800
400,1013,802
400,1014,768
400,1015,780
400,1016,811
400,1017,780
400,1018,790
400,1019,859
400,1020,806
400,1021,789
400,1022,800
400,1023,803
400,1024,806
400,1025,803
400,1026,790
400,1027,825
400,1028,780
400,1029,801
400,1030,803
400,1031,806
400,1032,817
400,1033,785
400,1034,817
400,1035,804
400,1036,864
400,1037,865
400,1038,803
400,1039,803
400,1040,859
400,1041,834
400,1042,821
400,1043,821
400,1044,834
400,1045,872
400,1046,818
400,1047,790
400,1048,818
400,1049,834
400,1050,817
400,1051,869
400,1052,865
400,1053,800
400,1054,817
400,1055,862
400,1056,801
400,1057,865
400,1058,862
400,1059,790
400,1060,817
400,1061,847
400,1062,859
400,1063,829
400,1064,901
400,1065,841
400,1066,890
400,1067,864
400,1068,841
400,1069,880
400,1070,821
400,1071,862
400,1072,884
400,1073,803
400,1074,865
400,1075,887
400,1076,863
400,1077,901
400,1078,864
400,1079,847
400,1080,898
400,1081,893
400,1082,875
400,1083,874
400,1084,817
400,1085,907
400,1086,874
400,1087,880
400,1088,887
400,1089,918
400,1090,889
400,1091,872
400,1092,901
400,1093,887
400,1094,864
400,1095,908
400,1096,890
400,1097,905
400,1098,887
400,1099,890
400,1100,818
400,1101,880
400,1102,908
400,1103,898
400,1104,907
400,1105,907
400,1106,869
400,1107,870
400,1108,908
400,1109,907
400,1110,931
400,1111,914
400,1112,875
400,1113,907
400,1114,909
400,1115,918
400,1116,907
400,1117,898
400,1118,893
400,1119,921
400,1120,889
400,1121,898
400,1122,917
400,1123,927
400,1124,907
400,1125,893
400,1126,890
400,1127,914
400,1128,919
400,1129,936
400,1130,908
400,1131,942
400,1132,862
400,1133,918
400,1134,908
400,1135,942
400,1136,937
400,1137,923
400,1138,931
400,1139,924
400,1140,938
400,1141,931
400,1142,924
400,1143,893
400,1144,943
400,1145,931
400,1146,918
400,1147,927
400,1148,931
400,1149,904
400,1150,943
400,1151,919
400,1152,923
400,1153,905
400,1154,942
400,1155,923
400,1156,967
400,1157,947
400,1158,908
400,1159,936
400,1160,918
400,1161,921
400,1162,936
400,1163,918
400,1164,904
400,1165,933
400,1166,963
400,1167,931
400,1168,944
400,1169,956
400,1170,953
400,1171,924
400,1172,977
400,1173,956
400,1174,958
400,1175,937
400,1176,944
400,1177,967
400,1178,944
400,1179,943
400,1180,957
400,1181,970
400,1182,943
400,1183,970
400,1184,958
400,1185,970
400,1186,947
400,1187,928
400,1188,967
400,1189,974
400,1190,977
400,1191,986
400,1192,967
400,1193,958
400,1194,947
400,1195,957
400,1196,980
400,1197,970
400,1198,971
400,1199,1004
400,1200,966
400,1201,957
400,1202,933
400,1203,958
400,1204,982
400,1205,980
400,1206,974
400,1207,1002
400,1208,977
400,1209,1002
400,1210,936
400,1211,986
400,1212,967
400,1213,1004
400,1214,980
400,1215,966
400,1216,1002
400,1217,987
400,1218,1002
400,1219,1025
400,1220,975
400,1221,991
400,1222,996
400,1223,966
400,1224,982
400,1225,986
400,1226,1010
400,1227,984
400,1228,966
400,1229,1016
400,1230,983
400,1231,992
400,1232,986
400,1233,974
400,1234,1010
400,1235,961
400,1236,981
400,1237,1025
400,1238,984
400,1239,991
400,1240,968
400,1241,987
400,1242,1045
400,1243,986
400,1244,987
400,1245,1027
400,1246,1010
400,1247,984
400,1248,1016
400,1249,999
400,1250,983
400,1251,1027
400,1252,986
400,1253,996
400,1254,999
400,1255,982
400,1256,1025
400,1257,1041
400,1258,991
400,1259,1016
400,1260,1010
400,1261,987
400,1262,1016
400,1263,999
400,1264,992
400,1265,1019
400,1266,1103
400,1267,1007
400,1268,1075
400,1269,975
400,1270,991
400,1271,1073
400,1272,1002
400,1273,1003
400,1274,1010
400,1275,1001
400,1276,1079
400,1277,991
400,1278,1025
400,1279,983
400,1280,1041
400,1281,977
400,1282,1007
400,1283,1003
400,1284,1010
400,1285,1020
400,1286,982
400,1287,1059
400,1288,1041
400,1289,1002
400,1290,1045
400,1291,1093
400,1292,1003
400,1293,1001
400,1294,984
400,1295,1025
400,1296,1020
400,1297,983
400,1298,1016
400,1299,1074
400,1300,992
400,1301,1058
400,1302,1020
400,1303,1066
400,1304,1075
400,1305,1020
400,1306,1058
400,1307,1059
400,1308,1004
400,1309,1095
400,1310,1075
400,1311,1084
400,1312,1058
400,1313,1059
400,1314,992
400,1315,1075
400,1316,1075
400,1317,1025
400,1318,996
400,1319,1074
400,1320,1088
400,1321,1041
400,1322,1010
400,1323,1078
400,1324,1029
400,1325,1019
400,1326,1137
400,1327,1095
400,1328,1068
400,1329,1077
400,1330,1058
400,1331,1110
400,1332,1093
400,1333,1079
400,1334,1137
400,1335,1084
400,1336,1138
400,1337,1088
400,1338,1110
400,1339,1115
400,1340,1131
400,1341,1077
400,1342,1095
400,1343,1075
400,1344,1079
400,1345,1077
400,1346,1103
400,1347,1066
400,1348,1102
400,1349,1093
400,1350,1084
400,1351,1088
400,1352,1103
400,1353,1102
400,1354,1106
400,1355,1106
400,1356,1010
400,1357,1137
400,1358,1115
400,1359,1131
400,1360,1068
400,1361,1088
400,1362,1110
400,1363,1164
400,1364,1027
400,1365,1110
400,1366,1084
400,1367,1088
400,1368,1150
400,1369,1138
400,1370,1149
400,1371,1058
400,1372,1084
400,1373,1075
400,1374,1164
400,1375,1110
400,1376,1045
400,1377,1029
400,1378,1150
400,1379,1102
400,1380,1058
400,1381,1110
400,1382,1093
400,1383,1106
400,1384,1106
400,1385,1164
400,1386,1079
400,1387,1149
400,1388,1102
400,1389,1158
400,1390,1088
400,1391,1117
400,1392,1131
400,1393,1140
400,1394,1106
400,1395,1075
400,1396,1138
400,1397,1137
400,1398,1167
400,1399,1138
400,1400,1074
400,1401,1158
400,1402,1106
400,1403,1137
400,1404,1138
400,1405,1117
400,1406,1149
400,1407,1160
400,1408,1195
400,1409,1191
400,1410,1131
400,1411,1214
400,1412,1137
400,1413,1169
400,1414,1173
400,1415,1103
400,1416,1095
400,1417,1191
400,1418,1201
400,1419,1158
400,1420,1208
400,1421,1171
400,1422,1169
400,1423,1117
400,1424,1140
400,1425,1115
400,1426,1140
400,1427,1192
400,1428,1217
400,1429,1169
400,1430,1180
400,1431,1192
400,1432,1149
400,1433,1184
400,1434,1172
400,1435,1140
400,1436,1173
400,1437,1171
400,1438,1201
400,1439,1184
400,1440,1172
400,1441,1184
400,1442,1164
400,1443,1160
400,1444,1191
400,1445,1214
400,1446,1173
400,1447,1173
400,1448,1167
400,1449,1195
400,1450,1115
400,1451,1208
400,1452,1195
400,1453,1172
400,1454,1217
400,1455,1195
400,1456,1196
400,1457,1196
400,1458,1154
400,1459,1169
400,1460,1180
400,1461,1196
400,1462,1201
400,1463,1191
400,1464,1169
400,1465,1193
400,1466,1217
400,1467,1167
400,1468,1195
400,1469,1217
400,1470,1215
400,1471,1195
400,1472,1216
400,1473,1196
400,1474,1173
400,1475,1217
400,1476,1195
400,1477,1221
400,1478,1206
400,1479,1196
400,1480,1243
400,1481,1215
400,1482,1215
400,1483,1243
400,1484,1217
400,1485,1223
400,1486,1195
400,1487,1215
400,1488,1201
400,1489,1206
400,1490,1217
400,1491,1208
400,1492,1217
400,1493,1282
400,1494,1214
400,1495,1193
400,1496,1219
400,1497,1215
400,1498,1243
400,1499,1224
400,1500,1215
400,1501,1223
400,1502,1219
400,1503,1217
400,1504,1217
400,1505,1214
400,1506,1219
400,1507,1290
400,1508,1217
400,1509,1271
400,1510,1246
400,1511,1169
400,1512,1275
400,1513,1247
400,1514,1217
400,1515,1238
400,1516,1243
400,1517,1304
400,1518,1243
400,1519,1267
400,1520,1219
400,1521,1219
400,1522,1217
400,1523,1290
400,1524,1219
400,1525,1220
400,1526,1187
400,1527,1243
400,1528,1264
400,1529,1313
400,1530,1238
400,1531,1224
400,1532,1267
400,1533,1258
400,1534,1221
400,1535,1271
400,1536,1267
400,1537,1220
400,1538,1224
400,1539,1273
400,1540,1238
400,1541,1295
400,1542,1302
400,1543,1246
400,1544,1275
400,1545,1238
400,1546,1282
400,1547,1291
400,1548,1304
400,1549,1313
400,1550,1302
400,1551,1282
400,1552,1284
400,1553,1304
400,1554,1276
400,1555,1304
400,1556,1264
400,1557,1288
400,1558,1315
400,1559,1284
400,1560,1243
400,1561,1299
400,1562,1313
400,1563,1290
400,1564,1304
400,1565,1304
400,1566,1315
400,1567,1275
400,1568,1282
400,1569,1225
400,1570,1267
400,1571,1307
400,1572,1215
400,1573,1282
400,1574,1302
400,1575,1275
400,1576,1338
400,1577,1308
400,1578,1307
400,1579,1295
400,1580,1276
400,1581,1299
400,1582,1307
400,1583,1320
400,1584,1243
400,1585,1319
400,1586,1332
400,1587,1304
400,1588,1304
400,1589,1295
400,1590,1308
400,1591,1313
400,1592,1299
400,1593,1320
400,1594,1308
400,1595,1299
400,1596,1319
400,1597,1338
400,1598,1258
400,1599,1341
400,1600,1315
400,1601,1304
400,1602,1320
400,1603,1391
400,1604,1282
400,1605,1299
400,1606,1288
400,1607,1341
400,1608,1332
400,1609,1304
400,1610,1299
400,1611,1308
400,1612,1295
400,1613,1308
400,1614,1304
400,1615,1319
400,1616,1307
400,1617,1299
400,1618,1302
400,1619,1295
400,1620,1323
400,1621,1307
400,1622,1337
400,1623,1405
400,1624,1341
400,1625,1315
400,1626,1337
400,1627,1319
400,1628,1315
400,1629,1361
400,1630,1304
400,1631,1300
400,1632,1320
400,1633,1308
400,1634,1320
400,1635,1379
400,1636,1397
400,1637,1379
400,1638,1315
400,1639,1295
400,1640,1375
400,1641,1434
400,1642,1320
400,1643,1337
400,1644,1315
400,1645,1315
400,1646,1385
400,1647,1386
400,1648,1361
400,1649,1319
400,1650,1320
400,1651,1308
400,1652,1299
400,1653,1405
400,1654,1384
400,1655,1386
400,1656,1338
400,1657,1377
400,1658,1312
400,1659,1375
400,1660,1405
400,1661,1386
400,1662,1299
400,1663,1384
400,1664,1405
400,1665,1338
400,1666,1290
400,1667,1332
400,1668,1354
400,1669,1323
400,1670,1361
400,1671,1338
400,1672,1337
400,1673,1392
400,1674,1398
400,1675,1385
400,1676,1341
400,1677,1299
400,1678,1385
400,1679,1302
400,1680,1308
400,1681,1308
400,1682,1285
400,1683,1391
400,1684,1458
400,1685,1392
400,1686,1341
400,1687,1379
400,1688,1338
400,1689,1386
400,1690,1361
400,1691,1341
400,1692,1437
400,1693,1323
400,1694,1384
400,1695,1354
400,1696,1307
400,1697,1397
400,1698,1323
400,1699,1397
400,1700,1444
400,1701,1323
400,1702,1354
400,1703,1405
400,1704,1385
400,1705,1398
400,1706,1392
400,1707,1397
400,1708,1397
400,1709,1386
400,1710,1449
400,1711,1386
400,1712,1444
400,1713,1467
400,1714,1386
400,1715,1444
400,1716,1384
400,1717,1405
400,1718,1437
400,1719,1392
400,1720,1436
400,1721,1405
400,1722,1392
400,1723,1434
400,1724,1386
400,1725,1472
400,1726,1398
400,1727,1422
400,1728,1405
400,1729,1397
400,1730,1450
400,1731,1436
400,1732,1406
400,1733,1425
400,1734,1467
400,1735,1392
400,1736,1437
400,1737,1384
400,1738,1460
400,1739,1467
400,1740,1444
400,1741,1425
400,1742,1460
400,1743,1361
400,1744,1397
400,1745,1458
400,1746,1471
400,1747,1406
400,1748,1458
400,1749,1471
400,1750,1425
400,1751,1398
400,1752,1398
400,1753,1450
400,1754,1396
400,1755,1437
400,1756,1502
400,1757,1471
400,1758,1467
400,1759,1434
400,1760,1405
400,1761,1434
400,1762,1361
400,1763,1397
400,1764,1391
400,1765,1434
400,1766,1425
400,1767,1436
400,1768,1422
400,1769,1458
400,1770,1485
400,1771,1437
400,1772,1476
400,1773,1449
400,1774,1422
400,1775,1468
400,1776,1425
400,1777,1436
400,1778,1503
400,1779,1481
400,1780,1476
400,1781,1449
400,1782,1471
400,1783,1464
400,1784,1493
400,1785,1391
400,1786,1436
400,1787,1481
400,1788,1506
400,1789,1447
400,1790,1458
400,1791,1425
400,1792,1493
400,1793,1481
400,1794,1476
400,1795,1476
400,1796,1508
400,1797,1503
400,1798,1458
400,1799,1444
400,1800,1386
400,1801,1502
400,1802,1406
400,1803,1498
400,1804,1460
400,1805,1449
400,1806,1467
400,1807,1434
400,1808,1405
400,1809,1496
400,1810,1458
400,1811,1406
400,1812,1498
400,1813,1425
400,1814,1471
400,1815,1502
400,1816,1452
400,1817,1449
400,1818,1513
400,1819,1505
400,1820,1502
400,1821,1471
400,1822,1464
400,1823,1472
400,1824,1471
400,1825,1437
400,1826,1471
400,1827,1450
400,1828,1481
400,1829,1467
400,1830,1506
400,1831,1471
400,1832,1502
400,1833,1472
400,1834,1472
400,1835,1467
400,1836,1505
400,1837,1476
400,1838,1468
400,1839,1489
400,1840,1523
400,1841,1498
400,1842,1548
400,1843,1508
400,1844,1489
400,1845,1503
400,1846,1498
400,1847,1502
400,1848,1502
400,1849,1498
400,1850,1471
400,1851,1558
400,1852,1595
400,1853,1471
400,1854,1471
400,1855,1493
400,1856,1502
400,1857,1506
400,1858,1496
400,1859,1503
400,1860,1584
400,1861,1524
400,1862,1485
400,1863,1520
400,1864,1476
400,1865,1460
400,1866,1533
400,1867,1502
400,1868,1491
400,1869,1526
400,1870,1532
400,1871,1502
400,1872,1526
400,1873,1502
400,1874,1553
400,1875,1502
400,1876,1555
400,1877,1458
400,1878,1610
400,1879,1506
400,1880,1496
400,1881,1506
400,1882,1491
400,1883,1496
400,1884,1568
400,1885,1523
400,1886,1533
400,1887,1523
400,1888,1598
400,1889,1555
400,1890,1532
400,1891,1458
400,1892,1513
400,1893,1604
400,1894,1513
400,1895,1555
400,1896,1532
400,1897,1489
400,1898,1528
400,1899,1502
400,1900,1467
400,1901,1533
400,1902,1502
400,1903,1458
400,1904,1481
400,1905,1489
400,1906,1526
400,1907,1526
400,1908,1532
400,1909,1548
400,1910,1526
400,1911,1513
400,1912,1553
400,1913,1523
400,1914,1523
400,1915,1488
400,1916,1653
400,1917,1645
400,1918,1523
400,1919,1520
400,1920,1604
400,1921,1622
400,1922,1533
400,1923,1555
400,1924,1520
400,1925,1532
400,1926,1588
400,1927,1491
400,1928,1508
400,1929,1588
400,1930,1471
400,1931,1534
400,1932,1553
400,1933,1598
400,1934,1555
400,1935,1526
400,1936,1553
400,1937,1558
400,1938,1568
400,1939,1532
400,1940,1584
400,1941,1528
400,1942,1534
400,1943,1598
400,1944,1686
400,1945,1534
400,1946,1520
400,1947,1598
400,1948,1524
400,1949,1588
400,1950,1598
400,1951,1648
400,1952,1628
400,1953,1532
400,1954,1659
400,1955,1555
400,1956,1659
400,1957,1633
400,1958,1568
400,1959,1506
400,1960,1622
400,1961,1628
400,1962,1555
400,1963,1650
400,1964,1555
400,1965,1650
400,1966,1533
400,1967,1588
400,1968,1652
400,1969,1534
400,1970,1622
400,1971,1588
400,1972,1610
400,1973,1584
400,1974,1598
400,1975,1564
400,1976,1584
400,1977,1692
400,1978,1633
400,1979,1676
400,1980,1659
400,1981,1610
400,1982,1642
400,1983,1660
400,1984,1588
400,1985,1598
400,1986,1604
400,1987,1598
400,1988,1568
400,1989,1645
400,1990,1661
400,1991,1669
400,1992,1558
400,1993,1604
400,1994,1628
400,1995,1595
400,1996,1598
400,1997,1586
400,1998,1588
400,1999,1595
400,2000,1598
400,2001,1633
400,2002,1660
400,2003,1652
400,2004,1642
400,2005,1588
400,2006,1650
400,2007,1634
400,2008,1598
400,2009,1584
400,2010,1553
400,2011,1598
400,2012,1642
400,2013,1595
400,2014,1634
400,2015,1715
400,2016,1598
400,2017,1718
400,2018,1622
400,2019,1598
400,2020,1633
400,2021,1652
400,2022,1620
400,2023,1659
400,2024,1620
400,2025,1703
400,2026,1676
400,2027,1653
400,2028,1715
400,2029,1649
