k,n,n_wave
3,318,413
3,319,413
3,320,413
3,321,413
3,322,413
3,323,413
3,324,413
3,325,413
3,326,413
3,327,413
3,328,413
3,329,413
3,330,413
3,331,413
3,332,413
3,333,413
3,334,413
3,335,413
3,336,413
3,337,413
3,338,413
3,339,413
3,340,413
3,341,413
3,342,413
3,343,413
3,344,413
3,345,413
3,346,413
3,347,413
3,348,413
3,349,419
3,350,419
3,351,419
3,352,419
3,353,419
3,354,419
3,355,419
3,356,419
3,357,419
3,358,419
3,359,419
3,360,419
3,361,419
3,362,419
3,363,419
3,364,471
3,365,471
3,366,471
3,367,471
3,368,471
3,369,471
3,370,471
3,371,471
3,372,471
3,373,471
3,374,471
3,375,471
3,376,471
3,377,471
3,378,471
3,379,471
3,380,471
3,381,471
3,382,554
3,383,554
3,384,554
3,385,554
3,386,554
3,387,554
3,388,554
3,389,554
3,390,554
3,391,554
3,392,554
3,393,554
3,394,554
3,395,554
3,396,554
3,397,554
3,398,554
3,399,554
3,400,554
3,401,554
3,402,554
3,403,554
3,404,554
3,405,554
3,406,554
3,407,554
3,408,554
3,409,554
3,410,554
3,411,554
3,412,554
3,413,554
3,414,554
3,415,554
3,416,554
3,417,554
3,418,554
3,419,554
3,420,554
3,421,554
3,422,554
3,423,554
3,424,554
3,425,554
3,426,554
3,427,554
3,428,554
3,429,554
3,430,554
3,431,554
3,432,554
3,433,554
3,434,554
3,435,554
3,436,554
3,437,554
3,438,554
3,439,554
3,440,554
3,441,554
3,442,554
3,443,554
3,444,554
3,445,554
3,446,554
3,447,554
3,448,554
3,449,554
3,450,554
3,451,554
3,452,554
3,453,554
3,454,554
3,455,554
3,456,554
3,457,554
3,458,554
3,459,554
3,460,554
3,461,554
3,462,554
3,463,554
3,464,554
3,465,554
3,466,554
3,467,554
3,468,554
3,469,554
3,470,554
3,471,554
3,472,554
3,473,554
3,474,554
3,475,554
3,476,554
3,477,554
3,478,554
3,479,554
3,480,554
3,481,554
3,482,554
3,483,554
3,484,554
3,485,554
3,486,554
3,487,554
3,488,554
3,489,554
3,490,554
3,491,554
3,492,554
3,493,554
3,494,554
3,495,554
3,496,554
3,497,554
3,498,554
3,499,554
3,500,554
3,501,554
3,502,554
3,503,554
3,504,554
3,505,554
3,506,554
3,507,554
3,508,554
3,509,554
3,510,554
3,511,554
3,512,554
3,513,554
3,514,554
3,515,554
3,516,554
3,517,554
3,518,554
3,519,554
3,520,554
3,521,554
3,522,554
3,523,554
3,524,554
3,525,554
3,526,554
3,527,554
3,528,554
3,529,554
3,530,554
3,531,554
3,532,554
3,533,554
3,534,554
3,535,554
3,536,554
3,537,554
3,538,554
3,539,554
3,540,554
3,541,554
3,542,554
3,543,554
3,544,554
3,545,554
3,546,554
3,547,554
3,548,554
3,549,554
3,550,554
3,551,554
3,552,554
3,553,554
3,554,554
3,555,554
3,556,554
3,557,554
3,558,554
3,559,554
3,560,554
3,561,554
3,562,554
3,563,554
3,564,554
3,565,554
3,566,554
3,567,554
3,568,554
3,569,554
3,570,554
3,571,554
3,572,554
3,573,554
3,574,554
3,575,554
3,576,554
3,577,554
3,578,554
3,579,554
3,580,554
3,581,554
3,582,554
3,583,554
3,584,554
3,585,554
3,586,554
3,587,554
3,588,554
3,589,554
3,590,554
3,591,554
3,592,554
3,593,554
3,594,554
3,595,554
3,596,554
3,597,554
3,598,554
3,599,554
3,600,554
3,601,554
3,602,554
3,603,554
3,604,554
3,605,554
3,606,554
3,607,554
3,608,554
3,609,554
3,610,554
3,611,759
3,612,759
3,613,759
3,614,759
3,615,759
3,616,759
3,617,759
3,618,759
3,619,759
3,620,759
3,621,759
3,622,759
3,623,759
3,624,759
3,625,759
3,626,759
3,627,759
3,628,759
3,629,759
3,630,759
3,631,759
3,632,759
3,633,759
3,634,759
3,635,759
3,636,759
3,637,759
3,638,759
3,639,759
3,640,759
3,641,759
3,642,759
3,643,759
3,644,759
3,645,759
3,646,759
3,647,759
3,648,759
3,649,759
3,650,759
3,651,759
3,652,759
3,653,759
3,654,759
3,655,759
3,656,759
3,657,759
3,658,759
3,659,759
3,660,759
3,661,759
3,662,759
3,663,759
3,664,759
3,665,759
3,666,759
3,667,759
3,668,759
3,669,759
3,670,759
3,671,759
3,672,759
3,673,759
3,674,759
3,675,759
3,676,759
3,677,759
3,678,759
3,679,759
3,680,759
3,681,759
3,682,759
3,683,759
3,684,759
3,685,759
3,686,759
3,687,759
3,688,759
3,689,759
3,690,759
3,691,759
3,692,759
3,693,759
3,694,759
3,695,759
3,696,759
3,697,759
3,698,759
3,699,759
3,700,759
3,701,759
3,702,759
3,703,759
3,704,759
3,705,759
3,706,759
3,707,759
3,708,759
3,709,759
3,710,759
3,711,759
3,712,759
3,713,759
3,714,759
3,715,759
3,716,759
3,717,759
3,718,759
3,719,759
3,720,759
3,721,759
3,722,759
3,723,759
3,724,759
3,725,759
3,726,759
3,727,759
3,728,759
3,729,759
3,730,759
3,731,759
3,732,759
3,733,759
3,734,759
3,735,759
3,736,759
3,737,759
3,738,759
3,739,759
3,740,759
3,741,759
3,742,759
3,743,759
3,744,759
3,745,759
3,746,759
3,747,759
3,748,759
3,749,759
3,750,759
3,751,759
3,752,759
3,753,759
3,754,759
3,755,759
3,756,759
3,757,759
3,758,759
3,759,759
3,760,759
3,761,759
3,762,759
3,763,759
3,764,759
3,765,759
3,766,759
3,767,759
3,768,759
3,769,759
3,770,759
3,771,759
3,772,759
3,773,759
3,774,759
3,775,759
3,776,759
3,777,759
3,778,759
3,779,759
3,780,759
3,781,759
3,782,759
3,783,759
3,784,759
3,785,759
3,786,759
3,787,759
3,788,759
3,789,759
3,790,759
3,791,759
3,792,759
3,793,759
3,794,759
3,795,759
3,796,759
3,797,759
3,798,759
3,799,759
3,800,759
3,801,759
3,802,759
3,803,759
3,804,759
3,805,759
3,806,759
3,807,759
3,808,759
3,809,759
3,810,759
3,811,759
3,812,759
3,813,759
3,814,759
3,815,759
3,816,759
3,817,759
3,818,759
3,819,759
3,820,759
3,821,759
3,822,759
3,823,759
3,824,759
3,825,759
3,826,759
3,827,759
3,828,759
3,829,759
3,830,759
3,831,759
3,832,759
3,833,759
3,834,759
3,835,759
3,836,759
3,837,759
3,838,759
3,839,759
3,840,759
3,841,759
3,842,759
3,843,759
3,844,759
3,845,759
3,846,759
3,847,759
3,848,759
3,849,759
3,850,759
3,851,759
3,852,759
3,853,759
3,854,759
3,855,759
3,856,759
3,857,759
3,858,759
3,859,759
3,860,759
3,861,759
3,862,759
3,863,759
3,864,759
3,865,759
3,866,759
3,867,759
3,868,759
3,869,759
3,870,759
3,871,759
3,872,759
3,873,759
3,874,759
3,875,759
3,876,759
3,877,759
3,878,759
3,879,759
3,880,759
3,881,759
3,882,759
3,883,759
3,884,759
3,885,759
3,886,759
3,887,759
3,888,759
3,889,759
3,890,759
3,891,759
3,892,759
3,893,759
3,894,759
3,895,759
3,896,759
3,897,759
3,898,759
3,899,759
3,900,759
3,901,759
3,902,759
3,903,759
3,904,759
3,905,759
3,906,759
3,907,759
3,908,759
3,909,759
3,910,759
3,911,759
3,912,759
3,913,759
3,914,759
3,915,759
3,916,759
3,917,759
3,918,759
3,919,759
3,920,759
3,921,759
3,922,759
3,923,759
3,924,759
3,925,759
3,926,759
3,927,759
3,928,759
3,929,759
3,930,759
3,931,759
3,932,759
3,933,759
3,934,759
3,935,759
3,936,759
3,937,759
3,938,759
3,939,759
3,940,759
3,941,759
3,942,759
3,943,759
3,944,759
3,945,759
3,946,759
3,947,759
3,948,759
3,949,759
3,950,759
3,951,759
3,952,759
3,953,759
3,954,759
3,955,759
3,956,759
3,957,759
3,958,759
3,959,759
3,960,759
3,961,759
3,962,759
3,963,759
3,964,759
3,965,759
3,966,759
3,967,759
3,968,759
3,969,759
3,970,759
3,971,759
3,972,759
3,973,759
3,974,759
3,975,759
3,976,759
3,977,759
3,978,759
3,979,759
3,980,759
3,981,759
3,982,759
3,983,759
3,984,759
3,985,759
3,986,759
3,987,759
3,988,759
3,989,759
3,990,759
3,991,759
3,992,759
3,993,759
3,994,759
3,995,759
3,996,759
3,997,759
3,998,759
3,999,759
3,1000,759
3,1001,759
3,1002,759
3,1003,759
3,1004,759
3,1005,759
3,1006,759
3,1007,759
3,1008,759
3,1009,759
3,1010,759
3,1011,759
3,1012,759
3,1013,759
3,1014,759
3,1015,759
3,1016,759
3,1017,759
3,1018,759
3,1019,759
3,1020,759
3,1021,759
3,1022,759
3,1023,759
3,1024,759
3,1025,759
3,1026,759
3,1027,759
3,1028,759
3,1029,759
3,1030,759
3,1031,759
3,1032,759
3,1033,759
3,1034,759
3,1035,759
3,1036,759
3,1037,759
3,1038,759
3,1039,759
3,1040,759
3,1041,759
3,1042,759
3,1043,759
3,1044,759
3,1045,759
3,1046,759
3,1047,759
3,1048,759
3,1049,759
3,1050,759
3,1051,759
3,1052,759
3,1053,759
3,1054,759
3,1055,759
3,1056,759
3,1057,759
3,1058,759
3,1059,759
3,1060,759
3,1061,759
3,1062,759
3,1063,759
3,1064,759
3,1065,759
3,1066,759
3,1067,759
3,1068,759
3,1069,759
3,1070,759
3,1071,759
3,1072,759
3,1073,759
3,1074,759
3,1075,759
3,1076,759
3,1077,759
3,1078,759
3,1079,759
3,1080,759
3,1081,759
3,1082,759
3,1083,759
3,1084,759
3,1085,759
3,1086,759
3,1087,759
3,1088,759
3,1089,759
3,1090,759
3,1091,759
3,1092,759
3,1093,759
3,1094,759
3,1095,759
3,1096,759
3,1097,759
3,1098,759
3,1099,759
3,1100,759
3,1101,759
3,1102,759
3,1103,759
3,1104,759
3,1105,759
3,1106,759
3,1107,759
3,1108,759
3,1109,759
3,1110,759
3,1111,759
3,1112,759
3,1113,759
3,1114,759
3,1115,759
3,1116,759
3,1117,759
3,1118,759
3,1119,759
3,1120,759
3,1121,759
3,1122,759
3,1123,759
3,1124,759
3,1125,759
3,1126,759
3,1127,759
3,1128,759
3,1129,759
3,1130,759
3,1131,759
3,1132,759
3,1133,759
3,1134,759
3,1135,759
3,1136,759
3,1137,759
3,1138,759
3,1139,759
3,1140,759
3,1141,759
3,1142,759
3,1143,759
3,1144,759
3,1145,759
3,1146,759
3,1147,759
3,1148,759
3,1149,759
3,1150,759
3,1151,759
3,1152,759
3,1153,759
3,1154,759
3,1155,759
3,1156,759
3,1157,759
3,1158,759
3,1159,759
3,1160,759
3,1161,759
3,1162,759
3,1163,759
3,1164,759
3,1165,759
3,1166,759
3,1167,759
3,1168,759
3,1169,759
3,1170,759
3,1171,759
3,1172,759
3,1173,759
3,1174,759
3,1175,759
3,1176,759
3,1177,759
3,1178,759
3,1179,759
3,1180,759
3,1181,759
3,1182,759
3,1183,759
3,1184,759
3,1185,759
3,1186,759
3,1187,759
3,1188,759
3,1189,759
3,1190,759
3,1191,759
3,1192,759
3,1193,759
3,1194,759
3,1195,759
3,1196,759
3,1197,759
3,1198,759
3,1199,759
3,1200,759
3,1201,759
3,1202,759
3,1203,759
3,1204,759
3,1205,759
3,1206,759
3,1207,759
3,1208,759
3,1209,759
3,1210,759
3,1211,759
3,1212,759
3,1213,759
3,1214,759
3,1215,759
3,1216,759
3,1217,759
3,1218,759
3,1219,759
3,1220,759
3,1221,759
3,1222,759
3,1223,759
3,1224,759
3,1225,759
3,1226,759
3,1227,759
3,1228,759
3,1229,759
3,1230,759
3,1231,759
3,1232,759
3,1233,759
3,1234,759
3,1235,759
3,1236,759
3,1237,759
3,1238,759
3,1239,759
3,1240,759
3,1241,759
3,1242,759
3,1243,759
3,1244,759
3,1245,759
3,1246,759
3,1247,759
3,1248,759
3,1249,759
3,1250,759
3,1251,759
3,1252,759
3,1253,759
3,1254,759
3,1255,759
3,1256,759
3,1257,759
3,1258,759
3,1259,759
3,1260,759
3,1261,759
3,1262,759
3,1263,759
3,1264,759
3,1265,759
3,1266,759
3,1267,759
3,1268,759
3,1269,759
3,1270,759
3,1271,759
3,1272,759
3,1273,759
3,1274,759
3,1275,759
3,1276,759
3,1277,759
3,1278,759
3,1279,759
3,1280,759
3,1281,759
3,1282,759
3,1283,759
3,1284,759
3,1285,759
3,1286,759
3,1287,759
3,1288,759
3,1289,759
3,1290,759
3,1291,759
3,1292,759
3,1293,759
3,1294,759
3,1295,759
3,1296,759
3,1297,759
3,1298,759
3,1299,759
3,1300,759
3,1301,759
3,1302,759
3,1303,759
3,1304,759
3,1305,759
3,1306,759
3,1307,759
3,1308,759
3,1309,759
3,1310,759
3,1311,759
3,1312,759
3,1313,759
3,1314,759
3,1315,759
3,1316,759
3,1317,759
3,1318,759
3,1319,759
3,1320,759
3,1321,759
3,1322,759
3,1323,759
3,1324,759
3,1325,759
3,1326,759
3,1327,759
3,1328,759
3,1329,759
3,1330,759
3,1331,759
3,1332,759
3,1333,759
3,1334,759
3,1335,759
3,1336,759
3,1337,759
3,1338,759
3,1339,759
3,1340,759
3,1341,759
3,1342,759
3,1343,759
3,1344,759
3,1345,759
3,1346,759
3,1347,759
3,1348,759
3,1349,759
3,1350,759
3,1351,759
3,1352,759
3,1353,759
3,1354,759
3,1355,759
3,1356,759
3,1357,759
3,1358,759
3,1359,759
3,1360,759
3,1361,759
3,1362,759
3,1363,759
3,1364,759
3,1365,759
3,1366,759
3,1367,759
3,1368,759
3,1369,759
3,1370,759
3,1371,759
3,1372,759
3,1373,759
3,1374,759
3,1375,759
3,1376,759
3,1377,759
3,1378,759
3,1379,759
3,1380,759
3,1381,759
3,1382,759
3,1383,759
3,1384,759
3,1385,759
3,1386,759
3,1387,759
3,1388,759
3,1389,759
3,1390,759
3,1391,759
3,1392,759
3,1393,759
3,1394,759
3,1395,759
3,1396,759
3,1397,759
3,1398,759
3,1399,759
3,1400,759
3,1401,759
3,1402,759
3,1403,759
3,1404,759
3,1405,759
3,1406,759
3,1407,759
3,1408,759
3,1409,759
3,1410,759
3,1411,759
3,1412,759
3,1413,759
3,1414,759
3,1415,759
3,1416,759
3,1417,759
3,1418,759
3,1419,759
3,1420,759
3,1421,759
3,1422,759
3,1423,759
3,1424,759
3,1425,759
3,1426,759
3,1427,759
3,1428,759
3,1429,759
3,1430,759
3,1431,759
3,1432,759
3,1433,759
3,1434,759
3,1435,759
3,1436,759
3,1437,759
3,1438,759
3,1439,759
3,1440,759
3,1441,759
3,1442,759
3,1443,759
3,1444,759
3,1445,759
3,1446,759
3,1447,759
3,1448,759
3,1449,759
3,1450,759
3,1451,759
3,1452,759
3,1453,759
3,1454,759
3,1455,759
3,1456,759
3,1457,759
3,1458,759
3,1459,759
3,1460,759
3,1461,759
3,1462,759
3,1463,759
3,1464,759
3,1465,759
3,1466,759
3,1467,759
3,1468,759
3,1469,759
3,1470,759
3,1471,759
3,1472,759
3,1473,759
3,1474,759
3,1475,759
3,1476,759
3,1477,759
3,1478,759
3,1479,759
3,1480,759
3,1481,759
3,1482,759
3,1483,759
3,1484,759
3,1485,759
3,1486,759
3,1487,759
3,1488,759
3,1489,759
3,1490,759
3,1491,759
3,1492,759
3,1493,759
3,1494,759
3,1495,759
3,1496,759
3,1497,759
3,1498,759
3,1499,759
3,1500,759
3,1501,759
3,1502,759
3,1503,759
3,1504,759
3,1505,759
3,1506,759
3,1507,759
3,1508,759
3,1509,759
3,1510,759
3,1511,759
3,1512,759
3,1513,759
3,1514,759
3,1515,759
3,1516,759
3,1517,759
3,1518,759
3,1519,759
3,1520,759
3,1521,759
3,1522,759
3,1523,759
3,1524,759
3,1525,759
3,1526,759
3,1527,759
3,1528,759
3,1529,759
3,1530,759
3,1531,759
3,1532,759
3,1533,759
3,1534,759
3,1535,759
3,1536,759
3,1537,759
3,1538,759
3,1539,759
3,1540,759
3,1541,759
3,1542,759
3,1543,759
3,1544,759
3,1545,759
3,1546,759
3,1547,759
3,1548,759
3,1549,759
3,1550,759
3,1551,759
3,1552,759
3,1553,759
3,1554,759
3,1555,759
3,1556,759
3,1557,759
3,1558,759
3,1559,759
3,1560,759
3,1561,759
3,1562,759
3,1563,759
3,1564,759
3,1565,759
3,1566,759
3,1567,759
3,1568,759
3,1569,759
3,1570,759
3,1571,759
3,1572,759
3,1573,759
3,1574,759
3,1575,759
3,1576,759
3,1577,759
3,1578,759
3,1579,759
3,1580,759
3,1581,759
3,1582,759
3,1583,759
3,1584,759
3,1585,759
3,1586,759
3,1587,759
3,1588,759
3,1589,759
3,1590,759
3,1591,759
3,1592,759
3,1593,759
3,1594,759
3,1595,759
3,1596,759
3,1597,759
3,1598,759
3,1599,759
3,1600,759
3,1601,759
3,1602,759
3,1603,759
3,1604,759
3,1605,759
3,1606,759
3,1607,759
3,1608,759
3,1609,759
3,1610,759
3,1611,759
3,1612,759
3,1613,759
3,1614,759
3,1615,759
3,1616,759
3,1617,759
3,1618,759
3,1619,759
3,1620,759
3,1621,759
3,1622,759
3,1623,759
3,1624,759
3,1625,759
3,1626,759
3,1627,759
3,1628,759
3,1629,759
3,1630,759
3,1631,759
3,1632,759
3,1633,759
3,1634,759
3,1635,759
3,1636,759
3,1637,759
3,1638,759
3,1639,759
3,1640,759
3,1641,759
3,1642,759
3,1643,759
3,1644,759
3,1645,759
3,1646,759
3,1647,759
3,1648,759
3,1649,759
3,1650,759
3,1651,759
3,1652,759
3,1653,759
3,1654,759
3,1655,759
3,1656,759
3,1657,759
3,1658,759
3,1659,759
3,1660,759
3,1661,759
3,1662,759
3,1663,759
3,1664,759
3,1665,759
3,1666,759
3,1667,759
3,1668,759
3,1669,759
3,1670,759
3,1671,759
3,1672,759
3,1673,759
3,1674,759
3,1675,759
3,1676,759
3,1677,759
3,1678,759
3,1679,759
3,1680,759
3,1681,759
3,1682,759
3,1683,759
3,1684,759
3,1685,759
3,1686,759
3,1687,759
3,1688,759
3,1689,759
3,1690,759
3,1691,759
3,1692,759
3,1693,759
3,1694,759
3,1695,759
3,1696,759
3,1697,759
3,1698,759
3,1699,759
3,1700,759
3,1701,759
3,1702,759
3,1703,759
3,1704,759
3,1705,759
3,1706,759
3,1707,759
3,1708,759
3,1709,759
3,1710,759
3,1711,759
3,1712,759
3,1713,759
3,1714,759
3,1715,759
3,1716,759
3,1717,759
3,1718,759
3,1719,759
3,1720,759
3,1721,759
3,1722,759
3,1723,759
3,1724,759
3,1725,759
3,1726,759
3,1727,759
3,1728,759
3,1729,759
3,1730,759
3,1731,759
3,1732,759
3,1733,759
3,1734,759
3,1735,759
3,1736,759
3,1737,759
3,1738,759
3,1739,759
3,1740,759
3,1741,759
3,1742,759
3,1743,759
3,1744,759
3,1745,759
3,1746,759
3,1747,759
3,1748,759
3,1749,759
3,1750,759
3,1751,759
3,1752,759
3,1753,759
3,1754,759
3,1755,759
3,1756,759
3,1757,759
3,1758,759
3,1759,759
3,1760,759
3,1761,759
3,1762,759
3,1763,759
3,1764,759
3,1765,759
3,1766,759
3,1767,759
3,1768,759
3,1769,759
3,1770,759
3,1771,759
3,1772,759
3,1773,759
3,1774,759
3,1775,759
3,1776,759
3,1777,759
3,1778,759
3,1779,759
3,1780,759
3,1781,759
3,1782,759
3,1783,759
3,1784,759
3,1785,759
3,1786,759
3,1787,759
3,1788,759
3,1789,759
3,1790,759
3,1791,759
3,1792,759
3,1793,759
3,1794,759
3,1795,759
3,1796,759
3,1797,759
3,1798,759
3,1799,759
3,1800,759
3,1801,759
3,1802,759
3,1803,759
3,1804,759
3,1805,759
3,1806,759
3,1807,759
3,1808,759
3,1809,759
3,1810,759
3,1811,759
3,1812,759
3,1813,759
3,1814,759
3,1815,759
3,1816,759
3,1817,759
3,1818,759
3,1819,759
3,1820,759
3,1821,759
3,1822,759
3,1823,759
3,1824,759
3,1825,759
3,1826,759
3,1827,759
3,1828,759
3,1829,759
3,1830,759
3,1831,759
3,1832,759
3,1833,759
3,1834,759
3,1835,759
3,1836,759
3,1837,759
3,1838,759
3,1839,759
3,1840,759
3,1841,759
3,1842,759
3,1843,759
3,1844,759
3,1845,759
3,1846,759
3,1847,759
3,1848,759
3,1849,759
3,1850,759
3,1851,759
3,1852,759
3,1853,759
3,1854,759
3,1855,759
3,1856,759
3,1857,759
3,1858,759
3,1859,759
3,1860,759
3,1861,759
3,1862,759
3,1863,759
3,1864,759
3,1865,759
3,1866,759
3,1867,759
3,1868,759
3,1869,759
3,1870,759
3,1871,759
3,1872,759
3,1873,759
3,1874,759
3,1875,759
3,1876,759
3,1877,759
3,1878,759
3,1879,759
3,1880,759
3,1881,759
3,1882,759
3,1883,759
3,1884,759
3,1885,759
3,1886,759
3,1887,759
3,1888,759
3,1889,759
3,1890,759
3,1891,759
3,1892,759
3,1893,759
3,1894,759
3,1895,759
3,1896,759
3,1897,759
3,1898,759
3,1899,759
3,1900,759
3,1901,759
3,1902,759
3,1903,759
3,1904,759
3,1905,759
3,1906,759
3,1907,759
3,1908,759
3,1909,759
3,1910,759
3,1911,759
3,1912,759
3,1913,759
3,1914,759
3,1915,759
3,1916,759
3,1917,759
3,1918,759
3,1919,759
3,1920,759
3,1921,759
3,1922,759
3,1923,759
3,1924,759
3,1925,759
3,1926,759
3,1927,759
3,1928,759
3,1929,759
3,1930,759
3,1931,759
3,1932,759
3,1933,759
3,1934,759
3,1935,759
3,1936,759
3,1937,759
3,1938,759
3,1939,759
3,1940,759
3,1941,759
3,1942,759
3,1943,759
3,1944,759
3,1945,759
3,1946,759
3,1947,759
3,1948,759
3,1949,759
3,1950,759
3,1951,759
3,1952,759
3,1953,759
3,1954,759
3,1955,759
3,1956,759
3,1957,759
3,1958,759
3,1959,759
3,1960,759
3,1961,759
3,1962,759
3,1963,759
3,1964,759
3,1965,759
3,1966,759
3,1967,759
3,1968,759
3,1969,759
3,1970,759
3,1971,1177
3,1972,1177
3,1973,1177
3,1974,1177
3,1975,1177
3,1976,1177
3,1977,1177
3,1978,1177
3,1979,1177
3,1980,1177
3,1981,1177
3,1982,1177
3,1983,1177
3,1984,1177
3,1985,1177
3,1986,1177
3,1987,1177
3,1988,1177
3,1989,1177
3,1990,1177
3,1991,1177
3,1992,1177
3,1993,1177
3,1994,1177
3,1995,1177
3,1996,1177
3,1997,1177
3,1998,1177
3,1999,1177
3,2000,1177
3,2001,1177
3,2002,1177
3,2003,1177
3,2004,1177
3,2005,1177
3,2006,1177
3,2007,1177
3,2008,1177
3,2009,1177
3,2010,1177
3,2011,1177
3,2012,1177
3,2013,1177
3,2014,1177
3,2015,1177
3,2016,1177
3,2017,1177
3,2018,1177
3,2019,1177
3,2020,1177
3,2021,1177
3,2022,1177
3,2023,1177
3,2024,1177
3,2025,1177
3,2026,1177
3,2027,1177
3,2028,1177
3,2029,1177
3,2030,1177
3,2031,1177
3,2032,1177
3,2033,1177
3,2034,1177
3,2035,1177
3,2036,1177
3,2037,1177
3,2038,1177
3,2039,1177
3,2040,1177
3,2041,1177
3,2042,1177
3,2043,1177
3,2044,1177
3,2045,1177
3,2046,1177
3,2047,1177
3,2048,1177
3,2049,1177
3,2050,1177
3,2051,1177
3,2052,1177
3,2053,1177
3,2054,1177
3,2055,1177
3,2056,1177
3,2057,1177
3,2058,1177
3,2059,1177
3,2060,1177
3,2061,1177
3,2062,1177
3,2063,1177
3,2064,1177
3,2065,1177
3,2066,1177
3,2067,1177
3,2068,1177
3,2069,1177
3,2070,1177
3,2071,1177
3,2072,1177
3,2073,1177
3,2074,1177
3,2075,1177
3,2076,1177
3,2077,1177
3,2078,1177
3,2079,1177
3,2080,1177
3,2081,1177
3,2082,1177
3,2083,1177
3,2084,1177
3,2085,1177
3,2086,1177
3,2087,1177
3,2088,1177
3,2089,1177
3,2090,1177
3,2091,1177
3,2092,1177
3,2093,1177
3,2094,1177
3,2095,1177
3,2096,1177
3,2097,1177
3,2098,1177
3,2099,1177
3,2100,1177
3,2101,1177
3,2102,1177
3,2103,1177
3,2104,1177
3,2105,1177
3,2106,1177
3,2107,1177
3,2108,1177
3,2109,1177
3,2110,1177
3,2111,1177
3,2112,1177
3,2113,1177
3,2114,1177
3,2115,1177
3,2116,1177
3,2117,1177
3,2118,1177
